,coin,v,price
3,SEIUSDT,15108.4,0.8244
4,SEIUSDT,7966.1,0.8243
5,SEIUSDT,81214.6,0.8241
6,SEIUSDT,11010.1,0.8235
7,SEIUSDT,6343.4,0.8234
8,SEIUSDT,1869.6,0.8223
0,ARKMUSDT,0.0,1.6839
1,ARKMUSDT,0.0,1.6838
2,ARKMUSDT,0.0,1.6836
3,ARKMUSDT,214.0,1.6835
4,ARKMUSDT,385.0,1.6833
5,ARKMUSDT,2179.0,1.6832
6,ARKMUSDT,630.0,1.6824
7,ARKMUSDT,315.0,1.6822
8,ARKMUSDT,1197.0,1.6821
9,ARKMUSDT,1444.0,1.6812
10,ARKMUSDT,5.0,1.6732
11,ARKMUSDT,924.0,1.6719
12,ARKMUSDT,4.0,1.6616
13,ARKMUSDT,794.0,1.6614
14,ARKMUSDT,66.0,1.6262
0,STGUSDT,1216.8,0.6534
1,STGUSDT,1674.8,0.6533
2,STGUSDT,1723.3,0.6532
3,STGUSDT,5597.8,0.6528
4,STGUSDT,1876.8,0.6527
5,STGUSDT,304.8,0.6526
6,STGUSDT,3675.6,0.6525
7,STGUSDT,2537.0,0.6524
8,STGUSDT,5307.9,0.6523
9,STGUSDT,214.9,0.6521
10,STGUSDT,305.3,0.6519
11,STGUSDT,347.2,0.6518
12,STGUSDT,128.4,0.6517
13,STGUSDT,628.2,0.6516
14,STGUSDT,367.5,0.6515
0,SUIUSDT,2131.4,1.6248
1,SUIUSDT,2280.8,1.6247
2,SUIUSDT,1954.9,1.6246
3,SUIUSDT,2669.2,1.6245
4,SUIUSDT,2984.3,1.6244
5,SUIUSDT,1994.6,1.6243
6,SUIUSDT,3322.9,1.6242
7,SUIUSDT,4220.4,1.6241
8,SUIUSDT,4616.2,1.624
9,SUIUSDT,1844.4,1.6236
10,SUIUSDT,1451.1,1.6235
11,SUIUSDT,2144.7,1.6234
12,SUIUSDT,1850.3,1.6233
13,SUIUSDT,3435.1,1.6232
14,SUIUSDT,2915.0,1.623
15,SUIUSDT,4057.8,1.6229
16,SUIUSDT,1136.8,1.6228
17,SUIUSDT,1414.3,1.6227
18,SUIUSDT,1266.4,1.6226
19,SUIUSDT,2680.4,1.6225
20,SUIUSDT,2698.0,1.6223
21,SUIUSDT,1373.6,1.622
22,SUIUSDT,427.8,1.6217
23,SUIUSDT,4143.6,1.6216
24,SUIUSDT,2750.0,1.6215
25,SUIUSDT,3697.0,1.6214
26,SUIUSDT,13880.6,1.6213
27,SUIUSDT,4824.2,1.6212
28,SUIUSDT,4929.2,1.6211
29,SUIUSDT,4005.5,1.6208
30,SUIUSDT,31897.5,1.6207
31,SUIUSDT,3.8,1.6206
32,SUIUSDT,847.0,1.6205
33,SUIUSDT,117.4,1.6182
0,APTUSDT,2955.5,9.3703
1,APTUSDT,0.0,9.3674
2,APTUSDT,726.9,9.3673
3,APTUSDT,0.0,9.3654
4,APTUSDT,3500.84,9.3607
5,APTUSDT,30.65,9.3577
6,APTUSDT,0.87,9.3574
7,APTUSDT,400.0,9.3544
8,APTUSDT,602.9,9.3524
9,APTUSDT,10.7,9.3437
10,APTUSDT,0.0,9.3434
11,APTUSDT,10.72,9.3251
12,APTUSDT,0.0,9.3248
13,APTUSDT,200.0,9.3127
0,ARBUSDT,8455.0,1.8487
1,ARBUSDT,2372.8,1.848
2,ARBUSDT,274.2,1.8438
3,ARBUSDT,1862.1,1.8414
0,EDUUSDT,363.0,0.82376
1,EDUUSDT,0.0,0.82365
2,EDUUSDT,4650.0,0.81936
0,GMXUSDT,82.938,50.59
1,GMXUSDT,59.669,50.57
2,GMXUSDT,9.13,50.55
3,GMXUSDT,322.426,50.04
4,GMXUSDT,2.574,49.97
0,WLDUSDT,31.0,9.059
1,WLDUSDT,31.0,9.058
2,WLDUSDT,87.6,9.057
3,WLDUSDT,57.5,9.056
4,WLDUSDT,225.9,9.055
5,WLDUSDT,252.7,9.053
6,WLDUSDT,390.2,9.052
7,WLDUSDT,330.4,9.051
8,WLDUSDT,158.1,9.049
9,WLDUSDT,180.5,9.048
10,WLDUSDT,203.4,9.047
11,WLDUSDT,301.3,9.046
12,WLDUSDT,326.0,9.045
13,WLDUSDT,261.8,9.044
14,WLDUSDT,2153.2,9.043
15,WLDUSDT,342.7,9.042
16,WLDUSDT,1699.3,9.041
17,WLDUSDT,4641.6,9.04
18,WLDUSDT,5243.9,9.039
19,WLDUSDT,68.5,9.038
20,WLDUSDT,137.0,9.037
21,WLDUSDT,1177.6,9.036
22,WLDUSDT,2256.9,9.035
23,WLDUSDT,4515.7,9.034
24,WLDUSDT,317.0,9.033
25,WLDUSDT,789.9,9.032
26,WLDUSDT,586.1,9.031
27,WLDUSDT,803.0,9.029
28,WLDUSDT,1459.7,9.027
29,WLDUSDT,901.8,9.026
30,WLDUSDT,723.0,9.023
31,WLDUSDT,1780.3,9.02
32,WLDUSDT,17.1,9.015
33,WLDUSDT,1835.4,9.014
34,WLDUSDT,601.8,9.011
35,WLDUSDT,0.8,9.009
36,WLDUSDT,240.8,9.008
37,WLDUSDT,181.6,8.984
38,WLDUSDT,2494.0,8.982
39,WLDUSDT,349.9,8.965
40,WLDUSDT,13.6,8.952
41,WLDUSDT,6.6,8.934
42,WLDUSDT,156.0,8.683
43,WLDUSDT,7.2,8.592
44,WLDUSDT,26.3,8.501
45,WLDUSDT,10.0,8.365
46,WLDUSDT,9.2,6.339
0,GLMUSDT,0.0,0.3774
1,GLMUSDT,0.0,0.3773
2,GLMUSDT,0.0,0.3772
3,GLMUSDT,290.0,0.3771
4,GLMUSDT,1629.2,0.377
5,GLMUSDT,3339.1,0.3769
6,GLMUSDT,16499.1,0.3768
7,GLMUSDT,32409.7,0.3767
8,GLMUSDT,48299.5,0.3766
9,GLMUSDT,21663.8,0.3765
10,GLMUSDT,18753.9,0.3764
11,GLMUSDT,20722.9,0.3763
12,GLMUSDT,32929.2,0.3762
13,GLMUSDT,30932.8,0.376
14,GLMUSDT,12440.7,0.3759
15,GLMUSDT,31401.1,0.3758
16,GLMUSDT,12155.1,0.3756
17,GLMUSDT,796.4,0.3755
18,GLMUSDT,4208.1,0.3754
19,GLMUSDT,1881.3,0.3748
20,GLMUSDT,16848.8,0.3745
21,GLMUSDT,0.0,0.3743
22,GLMUSDT,763.8,0.3742
23,GLMUSDT,715.1,0.3728
24,GLMUSDT,14017.4,0.3727
25,GLMUSDT,0.0,0.3698
26,GLMUSDT,6489.3,0.3693
0,AGIXUSDT,107.0,0.77592
1,AGIXUSDT,10.0,0.77573
2,AGIXUSDT,805.0,0.77565
3,AGIXUSDT,1300.0,0.77564
4,AGIXUSDT,577.0,0.77538
5,AGIXUSDT,946.0,0.77537
6,AGIXUSDT,1328.0,0.77536
7,AGIXUSDT,14068.0,0.7747
8,AGIXUSDT,0.0,0.77464
9,AGIXUSDT,0.0,0.77282
10,AGIXUSDT,1731.0,0.77256
11,AGIXUSDT,0.0,0.77254
12,AGIXUSDT,11117.0,0.77222
0,SSVUSDT,0.0,32.02
1,SSVUSDT,43.825,32.0
2,SSVUSDT,9.144,31.99
3,SSVUSDT,170.408,31.98
4,SSVUSDT,226.161,31.93
5,SSVUSDT,51.956,31.92
6,SSVUSDT,12.892,31.58
7,SSVUSDT,16.573,25.61
0,WBTCUSDT,0.0246,51568.34
1,WBTCUSDT,0.00669,51568.33
2,WBTCUSDT,0.0,51568.32
3,WBTCUSDT,0.0,51568.31
4,WBTCUSDT,0.0,51568.3
5,WBTCUSDT,0.0,51568.29
6,WBTCUSDT,0.0,51568.28
7,WBTCUSDT,0.0,51568.27
8,WBTCUSDT,0.0,51568.26
9,WBTCUSDT,0.0,51568.25
10,WBTCUSDT,0.0,51568.24
11,WBTCUSDT,0.0,51568.23
12,WBTCUSDT,0.01977,50560.41
13,WBTCUSDT,0.03954,50558.31
0,GASUSDT,563.2,6.258
1,GASUSDT,390.2,6.256
0,CYBERUSDT,41.68,8.62
1,CYBERUSDT,234.91,8.613
2,CYBERUSDT,231.24,8.61
3,CYBERUSDT,34.8,8.589
4,CYBERUSDT,122.08,8.587
5,CYBERUSDT,431.91,8.5
0,HOOKUSDT,13293.6,1.1265
1,HOOKUSDT,58.6,1.1264
2,HOOKUSDT,58.5,1.1263
3,HOOKUSDT,228.5,1.1262
4,HOOKUSDT,458.3,1.1261
5,HOOKUSDT,58.2,1.126
6,HOOKUSDT,200.4,1.1259
7,HOOKUSDT,68.0,1.1255
8,HOOKUSDT,2323.6,1.1254
9,HOOKUSDT,51.5,1.1252
10,HOOKUSDT,0.0,1.1249
11,HOOKUSDT,186.9,1.1248
12,HOOKUSDT,7.0,1.1244
13,HOOKUSDT,350.0,1.1241
14,HOOKUSDT,443.9,1.1236
15,HOOKUSDT,4875.5,1.1235
16,HOOKUSDT,0.0,1.1216
17,HOOKUSDT,98.1,1.1211
18,HOOKUSDT,0.0,1.1201
19,HOOKUSDT,720.8,1.1184
20,HOOKUSDT,103.4,1.1177
0,PENDLEUSDT,0.0,2.8135
1,PENDLEUSDT,0.0,2.8134
2,PENDLEUSDT,0.0,2.8132
3,PENDLEUSDT,3.0,2.8131
4,PENDLEUSDT,0.0,2.813
5,PENDLEUSDT,0.0,2.8129
6,PENDLEUSDT,3.4,2.8128
7,PENDLEUSDT,0.0,2.8127
8,PENDLEUSDT,0.0,2.8126
9,PENDLEUSDT,103.3,2.8125
10,PENDLEUSDT,0.0,2.8124
11,PENDLEUSDT,2.9,2.8122
12,PENDLEUSDT,81.0,2.8114
13,PENDLEUSDT,3.6,2.8113
14,PENDLEUSDT,3615.3,2.8107
15,PENDLEUSDT,81.0,2.8088
16,PENDLEUSDT,134.1,2.8083
17,PENDLEUSDT,213.6,2.8075
18,PENDLEUSDT,0.0,2.8068
19,PENDLEUSDT,2.7,2.8064
20,PENDLEUSDT,1058.9,2.8041
21,PENDLEUSDT,989.9,2.8019
22,PENDLEUSDT,0.0,2.7969
23,PENDLEUSDT,571.1,2.7966
24,PENDLEUSDT,0.0,2.7899
0,LEVERUSDT,6907142.0,0.001856
1,LEVERUSDT,35826.0,0.00067
0,PROMUSDT,17.97,11.165
1,PROMUSDT,124.46,11.163
2,PROMUSDT,186.51,11.14
0,POLYXUSDT,47373.8,0.1865
1,POLYXUSDT,25729.7,0.1863
0,MAVUSDT,1072.0,0.6673
1,MAVUSDT,639.0,0.6672
2,MAVUSDT,1468.0,0.6649
3,MAVUSDT,12.0,0.6648
0,IDUSDT,1354.0,0.58857
1,IDUSDT,333.0,0.58856
0,PHBUSDT,47.0,1.8967
1,PHBUSDT,31.0,1.8963
2,PHBUSDT,17.0,1.8644
0,LOOMUSDT,1000.0,0.10057
1,LOOMUSDT,1099.0,0.10056
2,LOOMUSDT,1022.0,0.10055
3,LOOMUSDT,1016.0,0.10054
4,LOOMUSDT,27870.0,0.10045
5,LOOMUSDT,8250.0,0.10044
6,LOOMUSDT,19674.0,0.10038
0,FDUSDUSDT,1412416.0,1.0005
0,USTCUSDT,1291.0,0.03200208
1,USTCUSDT,356.0,0.03200207
2,USTCUSDT,1291.0,0.03200206
3,USTCUSDT,0.0,0.03200205
4,USTCUSDT,0.0,0.03200204
5,USTCUSDT,0.0,0.03200203
6,USTCUSDT,0.0,0.03200202
7,USTCUSDT,0.0,0.03200201
8,USTCUSDT,0.0,0.032002
9,USTCUSDT,0.0,0.03200199
10,USTCUSDT,0.0,0.03200198
11,USTCUSDT,0.0,0.03200196
12,USTCUSDT,0.0,0.03200194
13,USTCUSDT,3131.0,0.03193795
14,USTCUSDT,0.0,0.0319366
0,SUIUSDT,4146.3,1.623
1,SUIUSDT,2911.6,1.6216
2,SUIUSDT,48542.3,1.6202
3,SUIUSDT,41589.3,1.6188
4,SUIUSDT,1252.5,1.616
5,SUIUSDT,103.0,0.5849
0,LQTYUSDT,216.8,1.518
1,LQTYUSDT,3428.7,1.517
2,LQTYUSDT,11600.1,1.515
3,LQTYUSDT,1693.6,1.512
4,LQTYUSDT,60122.2,1.51
5,LQTYUSDT,396.4,1.508
6,LQTYUSDT,3732.5,1.507
0,RDNTUSDT,8303.0,0.36
1,RDNTUSDT,33794.0,0.3596
2,RDNTUSDT,47501.0,0.3595
3,RDNTUSDT,24566.0,0.3594
4,RDNTUSDT,1362.0,0.3593
5,RDNTUSDT,10525.0,0.3592
6,RDNTUSDT,70526.0,0.3591
7,RDNTUSDT,12027.0,0.3589
8,RDNTUSDT,13330.0,0.3588
0,HIFIUSDT,2789.5,0.6705
1,HIFIUSDT,670.3,0.6703
2,HIFIUSDT,583.9,0.6698
0,MAGICUSDT,756.5,1.2537
1,MAGICUSDT,2053.9,1.2532
0,EDUUSDT,338.0,0.81557
0,PROSUSDT,503.0,0.5647
