,coin,price,amount,buyer
0,BTCUSDT,51471.12000000,0.00116000,False
0,BTCUSDT,51471.11000000,0.00321000,True
0,LTCUSDT,70.22000000,0.53800000,False
0,ENJUSDT,0.35200000,99.40000000,True
0,BTCUSDT,51471.12000000,0.00159000,False
0,ETHUSDT,2983.85000000,0.19860000,True
0,ENJUSDT,0.35200000,54.40000000,True
0,ETHUSDT,2983.86000000,0.92100000,False
0,ETHUSDT,2983.86000000,0.09330000,False
0,ENJUSDT,0.35200000,302.30000000,True
0,ETHUSDT,2983.85000000,0.06480000,True
0,BTCUSDT,51471.11000000,0.00338000,True
0,BTCUSDT,51471.12000000,0.00011000,False
0,BTCUSDT,51471.11000000,0.02653000,True
0,BTCUSDT,51471.12000000,0.00014000,False
0,BTCUSDT,51471.12000000,0.02553000,False
0,BNBUSDT,382.10000000,2.51500000,True
0,ENJUSDT,0.35200000,61.90000000,True
0,XLMUSDT,0.11650000,2610.00000000,True
0,BNBUSDT,382.20000000,0.42300000,False
0,BTCUSDT,51471.11000000,0.00012000,True
0,ETHUSDT,2983.85000000,0.14490000,True
0,BTCUSDT,51471.11000000,0.00619000,True
0,BTCUSDT,51471.11000000,0.00168000,True
0,XRPUSDT,0.54390000,300.00000000,True
0,BTCUSDT,51471.11000000,0.00034000,True
0,ADAUSDT,0.59130000,378.80000000,False
0,VETUSDT,0.04434000,1962.10000000,False
0,BTCUSDT,51471.11000000,0.00150000,True
0,BTCUSDT,51471.12000000,0.00058000,False
0,ETHUSDT,2983.86000000,0.09330000,False
0,ONEUSDT,0.02029000,492.80000000,False
0,ENJUSDT,0.35210000,56.30000000,True
0,ENJUSDT,0.35200000,1330.80000000,True
0,VETUSDT,0.04433000,1412.90000000,True
0,BTCUSDT,51471.12000000,0.02414000,False
0,BTCUSDT,51471.11000000,0.00340000,True
0,VITEUSDT,0.02412000,5791.30000000,True
0,VITEUSDT,0.02412000,14689.60000000,True
0,MATICUSDT,0.99660000,369.40000000,False
0,ETHUSDT,2983.85000000,0.51380000,True
0,DOGEUSDT,0.08577000,220.00000000,False
0,BTCUSDT,51471.12000000,0.00918000,False
0,XRPUSDT,0.54390000,1387.00000000,True
0,TRXUSDT,0.13733000,101.00000000,False
0,ETHUSDT,2983.85000000,0.03650000,True
0,ETHUSDT,2983.86000000,0.00170000,False
0,TRXUSDT,0.13732000,133.10000000,True
0,XRPUSDT,0.54400000,11.00000000,False
0,BNBUSDT,382.20000000,1.10800000,False
0,TRXUSDT,0.13732000,724.00000000,True
0,ETHUSDT,2983.85000000,0.00490000,True
0,CREAMUSDT,16.15000000,0.08400000,True
0,TFUELUSDT,0.05058000,305.00000000,True
0,TFUELUSDT,0.05057000,4635.00000000,True
0,TFUELUSDT,0.05056000,158.00000000,True
0,TRXUSDT,0.13733000,359.40000000,False
0,ETHUSDT,2983.85000000,0.44300000,True
0,ETHUSDT,2983.86000000,0.02670000,False
0,ETHUSDT,2983.86000000,0.02680000,False
0,ETHUSDT,2983.86000000,0.02670000,False
0,ETHUSDT,2983.86000000,0.09040000,False
0,ETHUSDT,2983.86000000,0.02670000,False
0,ETHUSDT,2983.86000000,0.00650000,False
0,ETHUSDT,2983.86000000,0.43890000,False
0,ETHUSDT,2983.86000000,0.00650000,False
0,ETHUSDT,2983.86000000,0.00660000,False
0,ETHUSDT,2983.86000000,0.00660000,False
0,ETHUSDT,2983.86000000,0.00960000,False
0,ETHUSDT,2983.85000000,0.44080000,True
0,ETHUSDT,2983.85000000,0.02040000,True
0,BTCUSDT,51471.11000000,0.02594000,True
0,CREAMUSDT,16.15000000,0.21700000,True
0,BTCUSDT,51471.11000000,0.02159000,True
0,MATICUSDT,0.99650000,302.10000000,True
0,ETHUSDT,2983.86000000,0.09160000,False
0,BTCUSDT,51471.11000000,0.00096000,True
0,XRPUSDT,0.54400000,1340.00000000,False
0,TRXUSDT,0.13732000,473.80000000,True
0,COSUSDT,0.00672000,27397.40000000,False
0,COSUSDT,0.00672000,27101.00000000,True
0,COSUSDT,0.00672000,0.80000000,True
0,LINKUSDT,18.41400000,41.13000000,True
0,LINKUSDT,18.41300000,67.67000000,True
0,VETUSDT,0.04432000,5026.40000000,True
0,BTCUSDT,51471.12000000,0.00031000,False
0,MTLUSDT,1.62100000,21.00000000,False
0,BNBUSDT,382.20000000,0.06500000,False
0,FTMUSDT,0.42020000,500.00000000,True
0,ZECUSDT,27.67000000,2.92200000,False
0,BNBUSDT,382.20000000,0.04000000,False
0,BTCUSDT,51471.11000000,0.00098000,True
0,TRXUSDT,0.13733000,160.40000000,False
0,DENTUSDT,0.00144600,6915.00000000,False
0,ATOMUSDT,10.37100000,1.75000000,False
0,FETUSDT,1.07570000,201.00000000,True
0,FETUSDT,1.07560000,183.00000000,True
0,FETUSDT,1.07550000,90.00000000,True
0,FETUSDT,1.07570000,35.00000000,True
0,FETUSDT,1.07560000,67.00000000,True
0,FETUSDT,1.07560000,50.00000000,True
0,FETUSDT,1.07560000,18.00000000,True
0,FETUSDT,1.07540000,25.00000000,True
0,BTCUSDT,51471.11000000,0.00015000,True
0,BTCUSDT,51471.12000000,0.11849000,False
0,BTCUSDT,51471.11000000,0.00525000,True
0,BTCUSDT,51471.11000000,0.00052000,True
0,BTCUSDT,51471.11000000,0.00308000,True
0,XRPUSDT,0.54400000,69.00000000,False
0,MATICUSDT,0.99650000,86.20000000,True
0,BNBUSDT,382.20000000,0.26200000,False
0,BTCUSDT,51471.12000000,0.00020000,False
0,FETUSDT,1.07490000,25.00000000,True
0,FETUSDT,1.07480000,349.00000000,True
0,FETUSDT,1.07470000,11.00000000,True
0,FETUSDT,1.07460000,9.00000000,False
0,BTCUSDT,51471.11000000,0.00061000,True
0,NULSUSDT,0.27320000,175.00000000,True
0,ALGOUSDT,0.19390000,454.00000000,False
0,VETUSDT,0.04431000,712.70000000,True
0,ETHUSDT,2983.86000000,0.09330000,False
0,TRXUSDT,0.13732000,261.60000000,True
0,BTCUSDT,51471.12000000,0.00051000,False
0,FTMUSDT,0.42020000,1423.00000000,True
0,FETUSDT,1.07410000,5.00000000,False
0,ETHUSDT,2983.86000000,2.11830000,False
0,ZILUSDT,0.02416000,1655.60000000,False
0,BTCUSDT,51471.11000000,0.00037000,True
0,VETUSDT,0.04429000,40579.30000000,False
0,VETUSDT,0.04430000,36570.40000000,False
0,VETUSDT,0.04431000,22850.30000000,False
0,BTCUSDT,51471.11000000,0.00021000,True
0,ANKRUSDT,0.03101000,4507.90000000,True
0,HOTUSDT,0.00236700,148240.00000000,True
0,HOTUSDT,0.00236600,247699.00000000,True
0,IOTAUSDT,0.27130000,229.00000000,True
0,IOTAUSDT,0.27130000,507.00000000,True
0,BTCUSDT,51471.12000000,0.01140000,False
0,ETHUSDT,2983.86000000,0.07660000,False
0,BNBUSDT,382.20000000,1.05000000,False
0,BNBUSDT,382.20000000,0.10400000,False
0,BTCUSDT,51471.11000000,0.00970000,True
0,FETUSDT,1.07370000,200.00000000,True
0,NEOUSDT,12.70000000,2.00000000,True
0,ETHUSDT,2983.86000000,0.10210000,False
0,LTCUSDT,70.22000000,35.76900000,False
0,CREAMUSDT,16.15000000,0.14100000,True
0,BTCUSDT,51471.11000000,0.00039000,True
0,BTCUSDT,51471.12000000,0.00019000,False
0,ETHUSDT,2983.85000000,0.03210000,True
0,FETUSDT,1.07340000,32.00000000,False
0,FETUSDT,1.07350000,126.00000000,False
0,BTCUSDT,51471.11000000,0.01500000,True
0,BTCUSDT,51471.12000000,0.02073000,False
0,BNBUSDT,382.20000000,0.52200000,False
0,XLMUSDT,0.11660000,95.00000000,False
0,TRXUSDT,0.13732000,146.60000000,True
0,KEYUSDT,0.00721300,55005.00000000,True
0,VITEUSDT,0.02414000,1236.00000000,False
0,FETUSDT,1.07330000,65.00000000,True
0,BNBUSDT,382.20000000,0.02600000,False
0,BTCUSDT,51471.11000000,0.00046000,True
0,BNBUSDT,382.10000000,2.01200000,True
0,BTCUSDT,51471.11000000,0.00087000,True
0,BTCUSDT,51471.12000000,0.00712000,False
0,BTCUSDT,51471.11000000,0.00138000,True
0,BTCUSDT,51471.12000000,0.00029000,False
0,BTCUSDT,51471.11000000,0.00023000,True
0,BTCUSDT,51471.12000000,0.00155000,False
0,BNBUSDT,382.20000000,0.05700000,False
0,ETHUSDT,2983.86000000,0.00240000,False
0,TRXUSDT,0.13733000,79.30000000,False
0,XLMUSDT,0.11660000,67.00000000,False
0,XRPUSDT,0.54390000,182.00000000,True
0,BNBUSDT,382.10000000,0.02100000,True
0,WINUSDT,0.00012500,76186.00000000,True
0,TRXUSDT,0.13733000,116.30000000,False
0,COSUSDT,0.00672000,27100.20000000,False
0,TRXUSDT,0.13733000,125.90000000,False
0,COSUSDT,0.00672000,1584.00000000,True
0,VETUSDT,0.04430000,1015.80000000,False
0,DOGEUSDT,0.08576000,3000.00000000,True
0,DOGEUSDT,0.08576000,12170.00000000,True
0,ONEUSDT,0.02029000,344.90000000,False
0,BTCUSDT,51471.11000000,0.02391000,True
0,BTCUSDT,51471.11000000,0.00102000,True
0,ONEUSDT,0.02028000,296.30000000,True
0,NULSUSDT,0.27320000,189.00000000,False
0,NULSUSDT,0.27340000,364.00000000,False
0,BTCUSDT,51471.11000000,0.00202000,True
0,ETHUSDT,2983.86000000,0.00790000,False
0,XRPUSDT,0.54400000,1340.00000000,False
0,ICXUSDT,0.25440000,514.00000000,True
0,MATICUSDT,0.99640000,4298.40000000,True
0,MATICUSDT,0.99630000,10107.90000000,True
0,MATICUSDT,0.99620000,10367.30000000,True
0,MATICUSDT,0.99620000,32.40000000,True
0,MATICUSDT,0.99610000,19.70000000,True
0,MATICUSDT,0.99600000,5699.40000000,True
0,MATICUSDT,0.99600000,289.40000000,True
0,MATICUSDT,0.99590000,5167.40000000,True
0,BTCUSDT,51471.11000000,0.00058000,True
0,BTCUSDT,51471.11000000,0.00777000,True
0,LINKUSDT,18.41200000,42.75000000,False
0,BTCUSDT,51471.12000000,0.00738000,False
0,ETHUSDT,2983.86000000,0.09330000,False
0,FETUSDT,1.07330000,176.00000000,True
0,FETUSDT,1.07320000,95.00000000,True
0,ETHUSDT,2983.86000000,0.00210000,False
0,FETUSDT,1.07320000,49.00000000,False
0,FETUSDT,1.07330000,331.00000000,False
0,FETUSDT,1.07340000,279.00000000,False
0,FETUSDT,1.07350000,134.00000000,False
0,FETUSDT,1.07360000,50.00000000,False
0,ETHUSDT,2983.86000000,0.02690000,False
0,ONEUSDT,0.02028000,11450.60000000,True
0,BNBUSDT,382.10000000,0.02100000,True
0,XRPUSDT,0.54400000,215.00000000,False
0,BTCUSDT,51471.11000000,0.00136000,True
0,FETUSDT,1.07360000,126.00000000,True
0,FETUSDT,1.07340000,1102.00000000,True
0,FETUSDT,1.07340000,629.00000000,True
0,TRXUSDT,0.13732000,61.50000000,True
0,VETUSDT,0.04430000,3900.00000000,True
0,ETHUSDT,2983.85000000,0.16230000,True
0,BTCUSDT,51471.12000000,0.00266000,False
0,BTCUSDT,51471.11000000,0.01220000,True
0,MATICUSDT,0.99590000,12.60000000,True
0,OMGUSDT,0.74800000,567.80000000,True
0,OMGUSDT,0.74800000,557.90000000,True
0,OMGUSDT,0.74800000,320.10000000,True
0,BTCUSDT,51471.12000000,0.00119000,False
0,BTCUSDT,51471.11000000,0.01500000,True
0,KEYUSDT,0.00721400,4910.00000000,False
0,FETUSDT,1.07310000,69.00000000,True
0,ADAUSDT,0.59120000,12.50000000,False
0,FETUSDT,1.07300000,1333.00000000,True
0,FETUSDT,1.07300000,1978.00000000,True
0,LINKUSDT,18.41200000,5.43000000,False
0,BNBUSDT,382.20000000,0.06300000,False
0,IOTAUSDT,0.27130000,391.00000000,False
0,KEYUSDT,0.00721300,3462.00000000,True
0,DUSKUSDT,0.28990000,321.00000000,True
0,KEYUSDT,0.00721300,3462.00000000,True
0,KEYUSDT,0.00721300,5264.00000000,True
0,THETAUSDT,1.31200000,342.60000000,True
0,THETAUSDT,1.31200000,302.50000000,True
0,THETAUSDT,1.31200000,200.20000000,True
0,THETAUSDT,1.31200000,171.50000000,True
0,THETAUSDT,1.31200000,160.40000000,True
0,THETAUSDT,1.31200000,32.20000000,True
0,FETUSDT,1.07300000,24.00000000,True
0,BNBUSDT,382.20000000,5.32500000,False
0,BTCUSDT,51471.11000000,0.00038000,True
0,ZECUSDT,27.65000000,21.92100000,True
0,ZECUSDT,27.65000000,7.85400000,True
0,ZECUSDT,27.65000000,6.92300000,True
0,ZECUSDT,27.65000000,19.36100000,True
0,BTCUSDT,51471.11000000,0.00520000,True
0,BNBUSDT,382.20000000,3.94300000,False
0,ETHUSDT,2983.85000000,0.00500000,True
0,COSUSDT,0.00672000,28201.40000000,False
0,COSUSDT,0.00672000,28119.00000000,True
0,COSUSDT,0.00672000,0.90000000,True
0,ARKUSDT,0.85150000,8.00000000,True
0,BTCUSDT,51471.12000000,0.07625000,False
0,LINKUSDT,18.41200000,60.16000000,False
0,MATICUSDT,0.99560000,45.60000000,True
