,coin,price,amount,buyer
0,SCUSDT,0.01169600,500.00000000,False
0,COTIUSDT,0.16713000,1976.00000000,False
0,COTIUSDT,0.16714000,338.00000000,False
0,MDTUSDT,0.07503000,100.00000000,False
0,MDTUSDT,0.07504000,2144.00000000,False
0,SOLUSDT,103.89000000,9.64000000,True
0,COTIUSDT,0.16719000,1574.00000000,False
0,COTIUSDT,0.16720000,1578.00000000,False
0,STMXUSDT,0.00797000,48213.00000000,True
0,COTIUSDT,0.16702000,216.00000000,True
0,COTIUSDT,0.16708000,1768.00000000,True
0,COTIUSDT,0.16707000,208.00000000,True
0,COTIUSDT,0.16699000,598.00000000,True
0,SCUSDT,0.01169600,3556.00000000,False
0,SCUSDT,0.01169700,3581.00000000,False
0,SCUSDT,0.01169800,2576.00000000,False
0,COTIUSDT,0.16717000,89.00000000,False
0,SCUSDT,0.01169700,4057.00000000,False
0,SCUSDT,0.01169800,6440.00000000,False
0,SCUSDT,0.01169900,1541.00000000,False
0,SCUSDT,0.01169900,9305.00000000,False
0,SNXUSDT,4.07800000,40.50000000,False
0,SNXUSDT,4.07900000,77.60000000,False
0,SNXUSDT,4.07900000,85.80000000,False
0,SNXUSDT,4.08000000,322.60000000,False
0,SNXUSDT,4.08300000,35.90000000,False
0,COTIUSDT,0.16697000,682.00000000,True
0,COTIUSDT,0.16692000,510.00000000,True
0,COTIUSDT,0.16710000,320.00000000,False
0,COTIUSDT,0.16715000,598.00000000,False
0,COTIUSDT,0.16716000,45.00000000,False
0,COTIUSDT,0.16724000,51.00000000,False
0,CHZUSDT,0.12686000,86.00000000,False
0,CHZUSDT,0.12687000,389.00000000,False
0,COTIUSDT,0.16731000,102.00000000,False
0,COTIUSDT,0.16731000,183.00000000,False
0,COTIUSDT,0.16717000,45.00000000,True
0,COTIUSDT,0.16715000,15.00000000,True
0,COTIUSDT,0.16717000,47.00000000,True
0,COTIUSDT,0.16715000,819.00000000,True
0,COTIUSDT,0.16714000,988.00000000,True
0,COTIUSDT,0.16713000,832.00000000,True
0,COTIUSDT,0.16712000,55.00000000,True
0,COTIUSDT,0.16730000,1019.00000000,False
0,COTIUSDT,0.16731000,1483.00000000,False
0,COTIUSDT,0.16732000,50.00000000,False
0,COTIUSDT,0.16733000,82.00000000,False
0,CHRUSDT,0.42170000,120.00000000,True
0,COTIUSDT,0.16717000,33.00000000,True
0,COTIUSDT,0.16732000,208.00000000,False
0,COTIUSDT,0.16733000,698.00000000,False
0,COTIUSDT,0.16736000,861.00000000,False
0,COTIUSDT,0.16738000,780.00000000,False
0,COTIUSDT,0.16739000,781.00000000,False
0,COTIUSDT,0.16740000,3030.00000000,False
0,COTIUSDT,0.16741000,921.00000000,False
0,COTIUSDT,0.16744000,781.00000000,False
0,COTIUSDT,0.16745000,471.00000000,False
0,COTIUSDT,0.16746000,20101.00000000,False
0,COTIUSDT,0.16748000,377.00000000,False
0,COTIUSDT,0.16750000,842.00000000,False
0,COTIUSDT,0.16752000,3480.00000000,False
0,COTIUSDT,0.16756000,2079.00000000,False
0,COTIUSDT,0.16757000,6563.00000000,False
0,COTIUSDT,0.16758000,3136.00000000,False
0,COTIUSDT,0.16760000,510.00000000,False
0,COTIUSDT,0.16761000,924.00000000,False
0,COTIUSDT,0.16762000,2945.00000000,False
0,COTIUSDT,0.16763000,9589.00000000,False
0,COTIUSDT,0.16764000,4729.00000000,False
0,COTIUSDT,0.16768000,510.00000000,False
0,COTIUSDT,0.16769000,657.00000000,False
0,COTIUSDT,0.16770000,2981.00000000,False
0,COTIUSDT,0.16771000,10000.00000000,False
0,COTIUSDT,0.16772000,559.00000000,False
0,COTIUSDT,0.16776000,3490.00000000,False
0,COTIUSDT,0.16780000,558.00000000,False
0,COTIUSDT,0.16782000,2981.00000000,False
0,COTIUSDT,0.16784000,510.00000000,False
0,COTIUSDT,0.16788000,3539.00000000,False
0,COTIUSDT,0.16789000,105.00000000,False
0,COTIUSDT,0.16792000,509.00000000,False
0,COTIUSDT,0.16793000,272.00000000,False
0,COTIUSDT,0.16794000,2981.00000000,False
0,COTIUSDT,0.16796000,49.00000000,False
0,COTIUSDT,0.16799000,478.00000000,False
0,COTIUSDT,0.16800000,22532.00000000,False
0,COTIUSDT,0.16802000,950.00000000,False
0,COTIUSDT,0.16804000,49.00000000,False
0,COTIUSDT,0.16810000,298.00000000,False
0,COTIUSDT,0.16811000,238.00000000,False
0,COTIUSDT,0.16812000,48.00000000,False
0,COTIUSDT,0.16816000,253.00000000,False
0,COTIUSDT,0.16819000,973.00000000,False
0,COTIUSDT,0.16820000,367.00000000,False
0,COTIUSDT,0.16821000,3721.00000000,False
0,COTIUSDT,0.16764000,2981.00000000,True
0,COTIUSDT,0.16794000,2981.00000000,True
0,COTIUSDT,0.16788000,2981.00000000,True
0,COTIUSDT,0.16782000,2981.00000000,True
0,COTIUSDT,0.16776000,2981.00000000,True
0,COTIUSDT,0.16770000,2981.00000000,True
0,COTIUSDT,0.16770000,2981.00000000,True
0,COTIUSDT,0.16777000,781.00000000,True
0,COTIUSDT,0.16776000,2200.00000000,True
0,COTIUSDT,0.16778000,781.00000000,True
0,COTIUSDT,0.16776000,781.00000000,True
0,COTIUSDT,0.16771000,781.00000000,True
0,COTIUSDT,0.16770000,2981.00000000,True
0,COTIUSDT,0.16766000,557.00000000,True
0,COTIUSDT,0.16782000,2981.00000000,True
0,COTIUSDT,0.16770000,2981.00000000,True
0,COTIUSDT,0.16767000,557.00000000,True
0,COTIUSDT,0.16766000,224.00000000,True
0,SCUSDT,0.01170000,1003.00000000,False
0,COTIUSDT,0.16788000,174.00000000,False
0,SCUSDT,0.01170300,37514.00000000,True
0,SCUSDT,0.01169300,1000.00000000,True
0,COTIUSDT,0.16776000,284.00000000,True
0,COTIUSDT,0.16788000,5765.00000000,False
0,COTIUSDT,0.16793000,557.00000000,False
0,COTIUSDT,0.16796000,52.00000000,False
0,SCUSDT,0.01170100,8440.00000000,False
0,SCUSDT,0.01170200,14839.00000000,False
0,COTIUSDT,0.16786000,985.00000000,True
0,COTIUSDT,0.16785000,778.00000000,True
0,COTIUSDT,0.16784000,617.00000000,True
0,COTIUSDT,0.16782000,787.00000000,True
0,COTIUSDT,0.16781000,778.00000000,True
0,COTIUSDT,0.16780000,505.00000000,True
0,COTIUSDT,0.16779000,778.00000000,True
0,COTIUSDT,0.16778000,497.00000000,True
0,COTIUSDT,0.16777000,281.00000000,True
0,COTIUSDT,0.16776000,1002.00000000,True
0,COTIUSDT,0.16775000,1813.00000000,True
0,COTIUSDT,0.16773000,827.00000000,True
0,COTIUSDT,0.16772000,252.00000000,True
0,COTIUSDT,0.16772000,254.00000000,True
0,COTIUSDT,0.16771000,792.00000000,True
0,COTIUSDT,0.16768000,506.00000000,True
0,COTIUSDT,0.16766000,440.00000000,True
0,COTIUSDT,0.16764000,506.00000000,True
0,COTIUSDT,0.16761000,49.00000000,True
0,COTIUSDT,0.16760000,506.00000000,True
0,COTIUSDT,0.16759000,827.00000000,True
0,COTIUSDT,0.16757000,1835.00000000,True
0,COTIUSDT,0.16756000,506.00000000,True
0,COTIUSDT,0.16753000,53.00000000,True
0,COTIUSDT,0.16751000,54.00000000,True
0,COTIUSDT,0.16750000,1931.00000000,True
0,COTIUSDT,0.16750000,249.00000000,True
0,COTIUSDT,0.16749000,2633.00000000,True
0,COTIUSDT,0.16749000,45.00000000,True
0,COTIUSDT,0.16750000,1559.00000000,True
0,COTIUSDT,0.16748000,2073.00000000,True
0,COTIUSDT,0.16747000,470.00000000,True
0,COTIUSDT,0.16750000,453.00000000,False
0,COTIUSDT,0.16741000,1518.00000000,True
0,COTIUSDT,0.16740000,792.00000000,True
0,COTIUSDT,0.16737000,440.00000000,True
0,COTIUSDT,0.16736000,506.00000000,True
0,COTIUSDT,0.16732000,507.00000000,True
0,COTIUSDT,0.16737000,777.00000000,False
0,COTIUSDT,0.16738000,1756.00000000,False
0,COTIUSDT,0.16728000,507.00000000,True
0,COTIUSDT,0.16734000,3758.00000000,False
0,COTIUSDT,0.16735000,634.00000000,False
0,COTIUSDT,0.16734000,141.00000000,False
0,COTIUSDT,0.16734000,498.00000000,False
0,COTIUSDT,0.16726000,616.00000000,True
0,COTIUSDT,0.16721000,2393.00000000,True
0,COTIUSDT,0.16720000,507.00000000,True
0,COTIUSDT,0.16717000,384.00000000,True
0,COTIUSDT,0.16726000,780.00000000,False
0,COTIUSDT,0.16727000,866.00000000,False
0,COTIUSDT,0.16729000,207.00000000,False
0,COTIUSDT,0.16730000,780.00000000,False
0,COTIUSDT,0.16732000,563.00000000,False
0,COTIUSDT,0.16733000,639.00000000,False
0,COTIUSDT,0.16734000,141.00000000,False
0,COTIUSDT,0.16737000,781.00000000,False
0,COTIUSDT,0.16738000,787.00000000,False
0,COTIUSDT,0.16739000,1216.00000000,False
0,COTIUSDT,0.16740000,3035.00000000,False
0,COTIUSDT,0.16744000,777.00000000,False
0,COTIUSDT,0.16745000,874.00000000,False
0,COTIUSDT,0.16726000,209.00000000,True
0,COTIUSDT,0.16728000,2302.00000000,True
0,COTIUSDT,0.16724000,2199.00000000,True
0,COTIUSDT,0.16723000,3971.00000000,True
0,STXUSDT,2.56390000,116.50000000,False
0,COTIUSDT,0.16738000,54.00000000,False
0,COTIUSDT,0.16740000,45.00000000,False
0,COTIUSDT,0.16742000,158.00000000,False
0,COTIUSDT,0.16744000,47.00000000,False
0,COTIUSDT,0.16744000,7104.00000000,True
0,COTIUSDT,0.16727000,79.00000000,True
0,COTIUSDT,0.16738000,48.00000000,False
0,COTIUSDT,0.16740000,250.00000000,True
0,COTIUSDT,0.16736000,53.00000000,False
0,COTIUSDT,0.16738000,52.00000000,False
0,COTIUSDT,0.16739000,193.00000000,False
0,COTIUSDT,0.16728000,129.00000000,True
0,FTTUSDT,1.76580000,4.32000000,True
0,FTTUSDT,1.76560000,4.30000000,True
0,FTTUSDT,1.76540000,4.29000000,True
0,FTTUSDT,1.76520000,3.01000000,True
0,FTTUSDT,1.76520000,1.27000000,True
0,FTTUSDT,1.76500000,4.27000000,True
0,FTTUSDT,1.76490000,0.36000000,True
0,FTTUSDT,1.76490000,12.51000000,True
0,FTTUSDT,1.76480000,4.26000000,True
0,FTTUSDT,1.76460000,1.64000000,True
0,FTTUSDT,1.76460000,5.90000000,True
0,FTTUSDT,1.76460000,1.05000000,True
0,FTTUSDT,1.76440000,4.34000000,True
0,FTTUSDT,1.76420000,1.56000000,True
0,FTTUSDT,1.76420000,2.77000000,True
0,FTTUSDT,1.76400000,127.84000000,True
0,FTTUSDT,1.76390000,53.19000000,True
0,FTTUSDT,1.76390000,5.90000000,True
0,FTTUSDT,1.76390000,74.30000000,True
0,FTTUSDT,1.76390000,50.38000000,True
0,FTTUSDT,1.76380000,4.29000000,True
0,FTTUSDT,1.76370000,4.33000000,True
0,FTTUSDT,1.76360000,4.29000000,True
0,FTTUSDT,1.76340000,74.26000000,True
0,FTTUSDT,1.76320000,4.34000000,True
0,COTIUSDT,0.16722000,789.00000000,True
0,FTTUSDT,1.76300000,20.57000000,True
0,COTIUSDT,0.16722000,1000.00000000,True
0,COTIUSDT,0.16721000,972.00000000,True
0,FTTUSDT,1.76320000,18.98000000,True
0,FTTUSDT,1.76360000,4.31000000,True
0,FTTUSDT,1.76340000,4.30000000,True
0,FTTUSDT,1.76320000,4.30000000,True
0,COTIUSDT,0.16707000,105.00000000,True
0,COTIUSDT,0.16706000,99.00000000,True
0,COTIUSDT,0.16705000,1.00000000,True
0,COTIUSDT,0.16705000,1304.00000000,True
0,COTIUSDT,0.16704000,556.00000000,True
0,COTIUSDT,0.16702000,48.00000000,True
0,COTIUSDT,0.16700000,1866.00000000,True
0,COTIUSDT,0.16699000,3431.00000000,True
0,COTIUSDT,0.16698000,3085.00000000,True
0,COTIUSDT,0.16698000,682.00000000,False
0,COTIUSDT,0.16710000,1317.00000000,False
0,COTIUSDT,0.16710000,49.00000000,False
0,COTIUSDT,0.16697000,14697.00000000,True
0,COTIUSDT,0.16696000,563.00000000,True
0,COTIUSDT,0.16694000,942.00000000,True
0,COTIUSDT,0.16693000,894.00000000,True
0,COTIUSDT,0.16692000,559.00000000,True
0,COTIUSDT,0.16691000,621.00000000,True
0,COTIUSDT,0.16690000,103.00000000,True
0,COTIUSDT,0.16689000,1308.00000000,True
0,COTIUSDT,0.16688000,1319.00000000,True
0,COTIUSDT,0.16702000,48.00000000,False
0,COTIUSDT,0.16703000,130.00000000,False
0,COTIUSDT,0.16703000,1499.00000000,False
0,COTIUSDT,0.16704000,836.00000000,False
0,STXUSDT,2.56390000,97.50000000,False
0,COTIUSDT,0.16692000,895.00000000,True
0,COTIUSDT,0.16690000,894.00000000,True
0,COTIUSDT,0.16690000,1.00000000,True
0,COTIUSDT,0.16686000,149.00000000,True
0,FUNUSDT,0.00566500,129077.00000000,False
0,FUNUSDT,0.00566500,136151.00000000,False
0,COTIUSDT,0.16688000,54.00000000,False
0,COTIUSDT,0.16690000,181.00000000,False
0,COTIUSDT,0.16688000,47.00000000,False
0,RENUSDT,0.08155400,92.00000000,True
0,SOLUSDT,103.90000000,27.84000000,False
0,SOLUSDT,103.90000000,0.07000000,False
0,SOLUSDT,103.91000000,58.18000000,False
0,SOLUSDT,103.92000000,81.80000000,False
0,SOLUSDT,103.92000000,18.52000000,False
0,SOLUSDT,103.92000000,14.98000000,False
0,SOLUSDT,103.92000000,37.01000000,False
0,SOLUSDT,103.92000000,172.20000000,False
0,SOLUSDT,103.92000000,47.24000000,False
0,SOLUSDT,103.93000000,10.00000000,False
0,SOLUSDT,103.93000000,7.21000000,False
0,SCUSDT,0.01169400,2650.00000000,True
0,COTIUSDT,0.16680000,68.00000000,True
0,COTIUSDT,0.16676000,134.00000000,True
0,COTIUSDT,0.16689000,637.00000000,False
0,SOLUSDT,103.93000000,10.00000000,False
0,COTIUSDT,0.16687000,751.00000000,False
0,COTIUSDT,0.16688000,52.00000000,False
0,COTIUSDT,0.16689000,8.00000000,False
0,SCUSDT,0.01170000,11539.00000000,False
0,COTIUSDT,0.16676000,131.00000000,True
0,SCUSDT,0.01170400,4428.00000000,False
0,SCUSDT,0.01170900,1153.00000000,False
0,SCUSDT,0.01171000,7251.00000000,False
0,COTIUSDT,0.16686000,948.00000000,False
0,COTIUSDT,0.16687000,830.00000000,False
0,SOLUSDT,103.93000000,6.13000000,False
0,RLCUSDT,3.70000000,175.90000000,True
0,RLCUSDT,3.69900000,377.90000000,True
0,RLCUSDT,3.69800000,114.30000000,True
0,RLCUSDT,3.69800000,26.10000000,False
0,RLCUSDT,3.70200000,1.70000000,False
0,RLCUSDT,3.70300000,1.70000000,False
0,COTIUSDT,0.16685000,428.00000000,False
0,SOLUSDT,103.93000000,7.44000000,False
0,COTIUSDT,0.16684000,242.00000000,False
0,BANDUSDT,2.08100000,14.90000000,False
0,SOLUSDT,103.93000000,3.75000000,False
0,COTIUSDT,0.16685000,468.00000000,False
0,COTIUSDT,0.16686000,59.00000000,False
0,SOLUSDT,103.93000000,7.76000000,False
0,SOLUSDT,103.93000000,2.24000000,False
0,COTIUSDT,0.16685000,321.00000000,False
0,COTIUSDT,0.16686000,1114.00000000,False
0,COTIUSDT,0.16687000,667.00000000,False
0,COTIUSDT,0.16684000,47.00000000,False
0,COTIUSDT,0.16688000,51.00000000,False
0,COTIUSDT,0.16686000,48.00000000,False
0,COTIUSDT,0.16684000,53.00000000,False
0,COTIUSDT,0.16686000,52.00000000,False
0,COTIUSDT,0.16688000,47.00000000,False
0,COTIUSDT,0.16690000,46.00000000,False
0,COTIUSDT,0.16691000,352.00000000,False
0,SCUSDT,0.01170800,11863.00000000,False
0,COTIUSDT,0.16692000,513.00000000,False
0,COTIUSDT,0.16696000,562.00000000,False
0,COTIUSDT,0.16681000,202.00000000,True
0,SCUSDT,0.01170000,1000.00000000,True
0,RVNUSDT,0.02434000,613.10000000,False
0,BNTUSDT,0.78170000,45.60000000,False
0,COTIUSDT,0.16676000,91.00000000,True
0,COTIUSDT,0.16676000,90.00000000,True
0,COTIUSDT,0.16676000,155.00000000,True
0,COTIUSDT,0.16676000,305.00000000,True
0,XTZUSDT,1.12700000,18.30000000,True
0,COTIUSDT,0.16676000,201.00000000,True
0,COTIUSDT,0.16681000,86.00000000,False
0,COTIUSDT,0.16682000,44.00000000,False
0,COTIUSDT,0.16682000,9.00000000,False
0,COTIUSDT,0.16684000,52.00000000,False
0,COTIUSDT,0.16686000,53.00000000,False
0,COTIUSDT,0.16688000,52.00000000,False
0,COTIUSDT,0.16690000,834.00000000,False
0,WANUSDT,0.23090000,40.00000000,True
0,SCUSDT,0.01170100,4053.00000000,True
0,SCUSDT,0.01170000,3055.00000000,True
0,SCUSDT,0.01169900,4054.00000000,True
0,SCUSDT,0.01169800,122190.00000000,True
0,SCUSDT,0.01169500,1499.00000000,True
0,SCUSDT,0.01169300,644.00000000,True
0,SCUSDT,0.01169100,8661.00000000,True
0,SCUSDT,0.01169000,6674.00000000,True
0,SCUSDT,0.01168900,7504.00000000,True
0,SCUSDT,0.01168800,450108.00000000,True
0,SCUSDT,0.01168700,1209.00000000,True
0,SCUSDT,0.01168200,25072.00000000,True
0,SCUSDT,0.01168100,650.00000000,True
0,SCUSDT,0.01168000,6483.00000000,True
0,SCUSDT,0.01167700,26022.00000000,True
0,SCUSDT,0.01167600,23871.00000000,True
0,SCUSDT,0.01167500,648.00000000,True
0,SCUSDT,0.01167200,961.00000000,True
0,SCUSDT,0.01167000,16512.00000000,True
0,SCUSDT,0.01166900,647.00000000,True
0,SCUSDT,0.01166400,16512.00000000,True
0,SCUSDT,0.01166300,647.00000000,True
0,SCUSDT,0.01165900,556.00000000,True
0,SCUSDT,0.01165800,67732.00000000,True
0,SCUSDT,0.01165700,645.00000000,True
0,SCUSDT,0.01165400,22658.00000000,True
0,SCUSDT,0.01165300,58236.00000000,True
0,SCUSDT,0.01165200,16512.00000000,True
0,SCUSDT,0.01165100,40421.00000000,True
0,SCUSDT,0.01165000,480882.00000000,True
0,SCUSDT,0.01164900,15806.00000000,True
0,SCUSDT,0.01164800,34108.00000000,True
0,SCUSDT,0.01164700,1911.00000000,True
0,SCUSDT,0.01164600,16512.00000000,True
0,SCUSDT,0.01164500,51544.00000000,True
0,SCUSDT,0.01164400,535777.00000000,True
0,SCUSDT,0.01164100,741.00000000,True
0,SCUSDT,0.01164000,24640.00000000,True
0,SCUSDT,0.01163900,42597.00000000,True
0,SCUSDT,0.01163800,14620.00000000,True
0,SCUSDT,0.01163700,10547.00000000,True
0,SCUSDT,0.01163600,26423.00000000,True
0,SCUSDT,0.01163400,16512.00000000,True
0,SCUSDT,0.01163300,101146.00000000,True
0,SCUSDT,0.01163200,14139.00000000,True
0,SCUSDT,0.01163100,5256.00000000,True
0,SCUSDT,0.01162900,2579.00000000,True
0,SCUSDT,0.01162800,16512.00000000,True
0,SCUSDT,0.01162700,647.00000000,True
0,SCUSDT,0.01162500,6000.00000000,True
0,SCUSDT,0.01162300,33361.00000000,True
0,SCUSDT,0.01162200,90780.00000000,True
0,SCUSDT,0.01162100,653.00000000,True
0,SCUSDT,0.01161700,25362.00000000,True
0,SCUSDT,0.01161600,17644.00000000,True
0,SCUSDT,0.01161500,1156.00000000,True
0,SCUSDT,0.01161300,1292.00000000,True
0,SCUSDT,0.01161100,87858.00000000,True
0,SCUSDT,0.01161000,444.00000000,True
0,SCUSDT,0.01160900,655.00000000,True
0,SCUSDT,0.01160800,185147.00000000,True
0,SCUSDT,0.01160300,651.00000000,True
0,SCUSDT,0.01160200,966.00000000,True
0,SCUSDT,0.01160000,41937.00000000,True
0,SCUSDT,0.01159700,648.00000000,True
0,SCUSDT,0.01159600,1157747.00000000,True
0,SCUSDT,0.01159400,22428.00000000,True
0,SCUSDT,0.01159200,556.00000000,True
0,SCUSDT,0.01159100,647.00000000,True
0,SCUSDT,0.01159000,134512.00000000,True
0,SCUSDT,0.01158900,793.00000000,True
0,SCUSDT,0.01158800,797.00000000,True
0,SCUSDT,0.01159000,113340.00000000,False
0,SCUSDT,0.01158900,9305.00000000,True
0,SCUSDT,0.01158800,1114.00000000,True
0,SCUSDT,0.01158600,4053.00000000,True
0,SCUSDT,0.01158500,1108.00000000,True
0,SCUSDT,0.01158300,1726.00000000,True
0,SCUSDT,0.01158000,83570.00000000,True
0,SCUSDT,0.01159000,113340.00000000,False
0,SCUSDT,0.01159000,102765.00000000,False
0,SCUSDT,0.01158900,10258.00000000,False
0,SCUSDT,0.01159000,3917.00000000,False
0,SCUSDT,0.01158600,8565.00000000,True
0,SCUSDT,0.01159000,1852.00000000,False
0,SCUSDT,0.01158600,7947.00000000,True
0,SCUSDT,0.01158000,640.00000000,True
0,SCUSDT,0.01158000,2728.00000000,True
0,SCUSDT,0.01157900,648.00000000,True
0,SCUSDT,0.01157800,6552.00000000,True
0,SCUSDT,0.01157600,543.00000000,True
0,SCUSDT,0.01157400,15306.00000000,True
0,SCUSDT,0.01157300,657.00000000,True
0,SCUSDT,0.01159000,8714.00000000,False
0,SCUSDT,0.01157000,7375.00000000,True
