,coin,v,price
0,LUNCUSDT,7518206.91,0.00012368
1,LUNCUSDT,14134090.25,0.00012367
2,LUNCUSDT,10659236.23,0.00012366
3,LUNCUSDT,1377433.28,0.00012364
0,BONKUSDT,1383751112.0,1.169e-05
0,FLOKIUSDT,63151313.0,3.522e-05
1,FLOKIUSDT,141153.0,3.513e-05
0,LUNCUSDT,568297.33,0.00012377
1,LUNCUSDT,0.0,0.00012376
2,LUNCUSDT,4209995.85,0.00012375
3,LUNCUSDT,4839792.91,0.00012374
4,LUNCUSDT,1585023.2,0.00012368
5,LUNCUSDT,1377416.11,0.00012367
6,LUNCUSDT,57065603.67,0.00012365
7,LUNCUSDT,10598627.75,0.00012364
8,LUNCUSDT,39743900.98,0.00012363
9,LUNCUSDT,1375529.05,0.00012361
10,LUNCUSDT,25776472.26,0.00012357
11,LUNCUSDT,151398292.96,0.00012341
12,LUNCUSDT,431971.38,0.00011138
0,XECUSDT,18585722.0,3.305e-05
0,BONKUSDT,1384510103.0,1.169e-05
0,SHIBUSDT,5319013.0,3.48e-06
0,FLOKIUSDT,16070992.0,3.538e-05
1,FLOKIUSDT,38383163.0,3.535e-05
0,LUNCUSDT,0.0,0.00012377
1,LUNCUSDT,0.0,0.00012376
2,LUNCUSDT,1377057.61,0.00012375
3,LUNCUSDT,24583244.98,0.00012366
4,LUNCUSDT,47105732.2,0.00012365
5,LUNCUSDT,38981980.79,0.00012363
6,LUNCUSDT,1375529.05,0.00012361
7,LUNCUSDT,60679.62,0.00012358
8,LUNCUSDT,116801956.97,0.00012263
9,LUNCUSDT,0.0,0.00012261
0,BONKUSDT,1392604096.0,1.169e-05
0,SHIBUSDT,6516533468.0,9.19e-06
0,PEPEUSDT,612966785432.0,1.28e-06
1,PEPEUSDT,232024335657.0,1.15e-06
0,FLOKIUSDT,60062791.0,3.536e-05
1,FLOKIUSDT,57790478.0,3.535e-05
0,LUNCUSDT,568297.33,0.00012376
1,LUNCUSDT,3741233.03,0.00012375
2,LUNCUSDT,1891340.3,0.00012374
3,LUNCUSDT,1377067.44,0.00012373
4,LUNCUSDT,8234489.36,0.0001233
5,LUNCUSDT,4630005.68,0.00012311
6,LUNCUSDT,2528368.44,0.00012287
0,BONKUSDT,1392604096.0,1.169e-05
0,PEPEUSDT,406971936982.0,1.27e-06
1,PEPEUSDT,73657540666.0,9e-07
