,coin,v,price
0,LTOUSDT,12910.0,0.1011
1,LTOUSDT,4912.0,0.1013
0,RLCUSDT,591.8,3.802
1,RLCUSDT,460.4,3.804
0,DOCKUSDT,4462.0,0.03472
0,VTHOUSDT,358920.0,0.00473
1,VTHOUSDT,2452307.0,0.004735
0,SCUSDT,0.0,0.010291
1,SCUSDT,10815.0,0.010292
2,SCUSDT,34456.0,0.010293
3,SCUSDT,736.0,0.010294
4,SCUSDT,12977.0,0.010295
5,SCUSDT,10601.0,0.010296
6,SCUSDT,12979.0,0.010297
7,SCUSDT,12202.0,0.010298
8,SCUSDT,319350.0,0.010299
9,SCUSDT,1157520.0,0.0103
10,SCUSDT,10038.0,0.010301
11,SCUSDT,733.0,0.010303
12,SCUSDT,13716.0,0.010304
13,SCUSDT,97944.0,0.010305
14,SCUSDT,736.0,0.010306
15,SCUSDT,737.0,0.010307
16,SCUSDT,654.0,0.010308
17,SCUSDT,76623.0,0.010311
18,SCUSDT,27269.0,0.010312
19,SCUSDT,14593.0,0.010313
20,SCUSDT,34478.0,0.010314
21,SCUSDT,20371.0,0.010316
22,SCUSDT,44145.0,0.010317
23,SCUSDT,78217.0,0.010318
24,SCUSDT,37151.0,0.010319
25,SCUSDT,23335.0,0.01032
26,SCUSDT,0.0,0.010323
27,SCUSDT,728.0,0.010324
28,SCUSDT,0.0,0.010326
29,SCUSDT,0.0,0.010327
30,SCUSDT,0.0,0.010387
31,SCUSDT,196399.0,0.010411
32,SCUSDT,14082.0,0.010677
33,SCUSDT,3317660.0,0.0108
34,SCUSDT,6309.0,0.011271
35,SCUSDT,206623.0,0.012354
36,SCUSDT,0.0,0.014972
0,GFTUSDT,1995.0,0.02087
1,GFTUSDT,41472.0,0.02089
2,GFTUSDT,37102.0,0.0209
3,GFTUSDT,128589.0,0.02091
4,GFTUSDT,73075.0,0.02092
5,GFTUSDT,115119.0,0.02093
6,GFTUSDT,156.0,0.02095
7,GFTUSDT,81500.0,0.02096
0,CTXCUSDT,335.0,0.6043
1,CTXCUSDT,335.0,0.6044
2,CTXCUSDT,868.0,0.6045
0,TROYUSDT,26440162.0,0.006
0,KNCUSDT,1982.5,0.6829
1,KNCUSDT,0.0,0.6833
0,BCHUSDT,172.593,267.4
1,BCHUSDT,167.481,267.7
2,BCHUSDT,119.993,268.0
0,ZENUSDT,712.61,10.25
0,SOLUSDT,61.67,102.53
1,SOLUSDT,468.93,102.54
2,SOLUSDT,351.54,102.6
3,SOLUSDT,2440.72,102.63
4,SOLUSDT,129.72,102.64
5,SOLUSDT,1748.51,102.69
0,MDTUSDT,8837.4,0.07747
1,MDTUSDT,10079.0,0.07753
2,MDTUSDT,10098.1,0.07757
3,MDTUSDT,26117.2,0.07763
4,MDTUSDT,20096.9,0.07764
5,MDTUSDT,0.0,0.07765
0,CHZUSDT,0.0,0.12781
1,CHZUSDT,0.0,0.12782
2,CHZUSDT,0.0,0.12783
3,CHZUSDT,59.0,0.12784
4,CHZUSDT,1294.0,0.12785
5,CHZUSDT,782.0,0.12929
6,CHZUSDT,21295.0,0.12932
