,coin,price,amount,buyer
0,1INCHUSDT,0.49960000,86.10000000,True
0,ICPUSDT,12.59000000,3.97000000,False
0,DEGOUSDT,2.35500000,160.12000000,True
0,XEMUSDT,0.03841000,312.00000000,False
0,XEMUSDT,0.03841000,31.00000000,False
0,SKLUSDT,0.08777000,3861.00000000,False
0,MASKUSDT,4.69000000,71.70000000,True
0,MASKUSDT,4.68900000,23.50000000,True
0,ARUSDT,13.82800000,1.91000000,True
0,GRTUSDT,0.27080000,56.00000000,True
0,ORDIUSDT,63.52700000,0.32000000,False
0,ORDIUSDT,63.52800000,3.09000000,False
0,ORDIUSDT,63.53500000,1.26000000,False
0,UNFIUSDT,7.02500000,1.40000000,False
0,GRTUSDT,0.27080000,222.00000000,True
0,PERPUSDT,1.41518000,16.60000000,False
0,MEMEUSDT,0.02728500,8057.00000000,False
0,LINAUSDT,0.00962800,22554.59000000,False
0,MEMEUSDT,0.02728700,62.00000000,False
0,MEMEUSDT,0.02729000,61.00000000,False
0,MEMEUSDT,0.02729100,1634.00000000,False
0,MEMEUSDT,0.02729100,27426.00000000,False
0,MEMEUSDT,0.02729200,13661.00000000,False
0,LINAUSDT,0.00962900,779.03000000,False
0,MEMEUSDT,0.02728900,8000.00000000,True
0,MEMEUSDT,0.02728700,3038.00000000,True
0,MEMEUSDT,0.02728500,4962.00000000,True
0,CKBUSDT,0.01193900,660.00000000,False
0,TWTUSDT,1.31460000,12.00000000,False
0,TWTUSDT,1.31470000,106.00000000,False
0,TWTUSDT,1.31480000,27.00000000,False
0,TWTUSDT,1.31490000,218.00000000,False
0,CKBUSDT,0.01194300,629.00000000,False
0,CKBUSDT,0.01194500,632.00000000,False
0,CKBUSDT,0.01194600,631.00000000,False
0,CAKEUSDT,3.22100000,26.16000000,True
0,CAKEUSDT,3.22000000,128.84000000,True
0,CAKEUSDT,3.22000000,124.00000000,True
0,CAKEUSDT,3.22000000,43.00000000,True
0,CAKEUSDT,3.22000000,77.00000000,True
0,CAKEUSDT,3.22100000,9.83000000,False
0,CAKEUSDT,3.22100000,9.83000000,False
0,CAKEUSDT,3.22100000,2.49000000,False
0,LINAUSDT,0.00962900,800.59000000,False
0,LINAUSDT,0.00962900,14356.96000000,False
0,LINAUSDT,0.00962900,6658.08000000,False
0,CKBUSDT,0.01194300,3384.00000000,True
0,TRUUSDT,0.06324000,868.00000000,False
0,TRUUSDT,0.06325000,869.00000000,False
0,ALICEUSDT,1.45100000,63.76000000,False
0,CAKEUSDT,3.22100000,3.94000000,False
0,TRUUSDT,0.06327000,242.00000000,False
0,TRUUSDT,0.06328000,2404.00000000,False
0,ALICEUSDT,1.45200000,11.00000000,False
0,SUPERUSDT,0.99130000,89.00000000,False
0,SUPERUSDT,0.99140000,191.00000000,False
0,SUPERUSDT,0.99150000,120.00000000,False
0,SUPERUSDT,0.99160000,822.00000000,False
0,SUPERUSDT,0.99170000,1357.00000000,False
0,SUPERUSDT,0.99180000,666.00000000,False
0,SUPERUSDT,0.99190000,1140.00000000,False
0,SUPERUSDT,0.99200000,720.00000000,False
0,ATMUSDT,2.71000000,150.56000000,False
0,ATMUSDT,2.71000000,15.55000000,False
0,SUPERUSDT,0.99210000,10.00000000,False
0,SUPERUSDT,0.99220000,177.00000000,False
0,SUPERUSDT,0.99220000,245.00000000,False
0,SUPERUSDT,0.99230000,14.00000000,False
0,SUPERUSDT,0.99240000,13.00000000,False
0,SUPERUSDT,0.99250000,28.00000000,False
0,SUPERUSDT,0.99260000,16.00000000,False
0,ATMUSDT,2.71200000,198.17000000,False
0,CKBUSDT,0.01194500,629.00000000,True
0,CKBUSDT,0.01194400,628.00000000,True
0,CKBUSDT,0.01194300,636.00000000,True
0,CKBUSDT,0.01194200,5986.00000000,True
0,CKBUSDT,0.01194100,122.00000000,True
0,DODOUSDT,0.20120000,200.00000000,False
0,MASKUSDT,4.68800000,396.90000000,True
0,DODOUSDT,0.20130000,103.00000000,False
0,ROSEUSDT,0.12136000,4100.20000000,True
0,ROSEUSDT,0.12135000,5000.00000000,True
0,ROSEUSDT,0.12134000,1715.80000000,True
0,ROSEUSDT,0.12133000,964.50000000,True
0,ROSEUSDT,0.12132000,911.40000000,True
0,ROSEUSDT,0.12131000,1586.10000000,True
0,ROSEUSDT,0.12130000,5000.00000000,True
0,ROSEUSDT,0.12129000,10973.70000000,True
0,ROSEUSDT,0.12128000,1658.60000000,True
0,ROSEUSDT,0.12127000,849.50000000,True
0,ROSEUSDT,0.12126000,792.20000000,True
0,ROSEUSDT,0.12130000,685.30000000,True
0,ROSEUSDT,0.12125000,824.40000000,True
0,ROSEUSDT,0.12124000,2153.60000000,True
0,ROSEUSDT,0.12123000,456.70000000,True
0,ROSEUSDT,0.12129000,1509.10000000,True
0,ROSEUSDT,0.12130000,2257.10000000,True
0,ROSEUSDT,0.12121000,1236.00000000,True
0,ACMUSDT,2.27300000,26.40000000,True
0,ACMUSDT,2.27200000,150.30000000,True
0,SUPERUSDT,0.99280000,9.00000000,False
0,RIFUSDT,0.19370000,1333.00000000,False
0,RIFUSDT,0.19370000,667.00000000,False
0,CKBUSDT,0.01194700,35724.00000000,False
0,REEFUSDT,0.00178700,268611.00000000,False
0,BURGERUSDT,0.64780000,3.20000000,False
0,BURGERUSDT,0.64790000,12.20000000,False
0,BURGERUSDT,0.64790000,12.50000000,False
0,BURGERUSDT,0.64800000,12.50000000,False
0,BURGERUSDT,0.64800000,12.50000000,False
0,BURGERUSDT,0.64810000,12.40000000,False
0,BURGERUSDT,0.64820000,12.30000000,False
0,SUPERUSDT,0.99220000,400.00000000,True
0,SUPERUSDT,0.99220000,129.00000000,True
0,SUPERUSDT,0.99220000,3.00000000,True
0,ACMUSDT,2.27200000,377.70000000,True
0,JUVUSDT,2.41000000,21.81000000,True
0,JUVUSDT,2.41000000,2.08000000,False
0,BURGERUSDT,0.64830000,17.00000000,False
0,MASKUSDT,4.68600000,89.90000000,False
0,TRUUSDT,0.06329000,128.00000000,False
0,GRTUSDT,0.27080000,27.00000000,True
0,DODOUSDT,0.20130000,200.00000000,True
0,DODOUSDT,0.20120000,51.50000000,True
0,SUPERUSDT,0.99170000,10.00000000,True
0,TLMUSDT,0.01802000,295.00000000,True
0,BURGERUSDT,0.64830000,6.90000000,False
0,BURGERUSDT,0.64840000,12.10000000,False
0,BURGERUSDT,0.64850000,12.00000000,False
0,BURGERUSDT,0.64860000,31.30000000,False
0,BURGERUSDT,0.64850000,9.00000000,True
0,BURGERUSDT,0.64840000,93.80000000,True
0,BURGERUSDT,0.64830000,269.80000000,True
0,BURGERUSDT,0.64820000,412.50000000,True
0,MASKUSDT,4.68800000,1.40000000,False
0,REEFUSDT,0.00178700,3710.00000000,False
0,CKBUSDT,0.01195000,635.00000000,True
0,CKBUSDT,0.01194900,5983.00000000,True
0,CKBUSDT,0.01194800,21172.00000000,True
0,DEGOUSDT,2.35600000,8.66000000,False
0,SUPERUSDT,0.99140000,15.00000000,True
0,SUPERUSDT,0.99130000,24.00000000,True
0,SKLUSDT,0.08782000,2316.00000000,True
0,ROSEUSDT,0.12126000,54.30000000,False
0,MASKUSDT,4.68800000,10.00000000,False
0,MDXUSDT,0.07330000,216.30000000,True
0,HARDUSDT,0.20040000,46.00000000,True
0,ALICEUSDT,1.45100000,4.57000000,True
0,CAKEUSDT,3.22000000,64.45000000,True
0,LINAUSDT,0.00963000,1345.75000000,False
0,BAKEUSDT,0.41890000,89.70000000,False
0,LINAUSDT,0.00963100,22531.77000000,False
0,GRTUSDT,0.27080000,2155.00000000,False
0,1INCHUSDT,0.49990000,1051.10000000,False
0,1INCHUSDT,0.49990000,125.80000000,False
0,LINAUSDT,0.00963100,22857.51000000,False
0,LINAUSDT,0.00963100,778.89000000,False
0,ORDIUSDT,63.55500000,6.00000000,False
0,BADGERUSDT,4.05900000,4.07000000,False
0,ORDIUSDT,63.55500000,6.14000000,False
0,ORDIUSDT,63.55500000,3.59000000,False
0,ORDIUSDT,63.56000000,2.70000000,False
0,TRUUSDT,0.06330000,247.00000000,False
0,GRTUSDT,0.27090000,128.00000000,False
0,TRUUSDT,0.06331000,1010.00000000,False
0,TRUUSDT,0.06332000,119.00000000,False
0,LINAUSDT,0.00963100,778.89000000,False
0,GRTUSDT,0.27090000,27.00000000,False
0,CAKEUSDT,3.22100000,63.61000000,False
0,CAKEUSDT,3.22100000,76.52000000,False
0,MASKUSDT,4.68900000,186.90000000,False
0,MASKUSDT,4.69000000,805.90000000,False
0,MASKUSDT,4.69100000,110.60000000,False
0,MASKUSDT,4.69200000,402.30000000,False
0,MASKUSDT,4.69300000,9.70000000,False
0,MASKUSDT,4.69400000,95.40000000,False
0,DODOUSDT,0.20130000,200.00000000,False
0,ORDIUSDT,63.56500000,0.45000000,True
0,TLMUSDT,0.01803000,6774.00000000,False
0,MASKUSDT,4.69100000,1.50000000,True
0,ORDIUSDT,63.54000000,0.32000000,True
0,AVAUSDT,0.59640000,23.20000000,False
0,HARDUSDT,0.20040000,248.00000000,True
0,MASKUSDT,4.69200000,9.70000000,False
0,CAKEUSDT,3.22000000,52.90000000,False
0,MASKUSDT,4.69200000,8.20000000,True
0,MASKUSDT,4.69300000,1.10000000,False
0,MASKUSDT,4.69200000,805.00000000,True
0,OMUSDT,0.22009000,463.00000000,False
0,OMUSDT,0.22014000,211.00000000,False
0,OMUSDT,0.22015000,45.00000000,False
0,OMUSDT,0.22016000,211.00000000,False
0,OMUSDT,0.22017000,37.00000000,False
0,OMUSDT,0.22018000,45.00000000,False
0,OMUSDT,0.22019000,81.00000000,False
