,coin,v,price
0,FTMUSDT,51375.0,0.4145
1,FTMUSDT,36337.0,0.4147
0,ZILUSDT,9892.1,0.02456
1,ZILUSDT,94395.9,0.02463
0,BATUSDT,7792.0,0.2558
1,BATUSDT,8440.0,0.2559
0,BTCUSDT,1.42808,51590.51
1,BTCUSDT,0.00013,51591.41
2,BTCUSDT,0.00013,51592.54
3,BTCUSDT,0.01,51592.56
4,BTCUSDT,0.04958,51593.56
5,BTCUSDT,0.01,51593.59
6,BTCUSDT,0.8363,51604.12
7,BTCUSDT,0.0,51617.65
8,BTCUSDT,1.2797,51626.24
9,BTCUSDT,0.0,51677.76
10,BTCUSDT,0.0,51683.32
11,BTCUSDT,0.23268,51684.44
12,BTCUSDT,0.0,51684.93
13,BTCUSDT,0.0,51690.51
14,BTCUSDT,0.0,51726.63
15,BTCUSDT,0.00015,51760.52
16,BTCUSDT,0.0,51801.3
17,BTCUSDT,0.02098,52079.72
0,ADAUSDT,44678.3,0.5886
1,ADAUSDT,46672.1,0.5887
2,ADAUSDT,67041.8,0.5888
3,ADAUSDT,64490.6,0.5889
4,ADAUSDT,119130.6,0.589
5,ADAUSDT,47539.4,0.5891
6,ADAUSDT,56844.7,0.5892
7,ADAUSDT,114904.2,0.5894
8,ADAUSDT,69365.8,0.5895
9,ADAUSDT,30664.8,0.5896
10,ADAUSDT,11675.1,0.5897
11,ADAUSDT,85077.6,0.59
12,ADAUSDT,7254.6,0.5901
13,ADAUSDT,16757.4,0.5904
14,ADAUSDT,445.5,0.5909
15,ADAUSDT,1707.6,0.6067
16,ADAUSDT,179302.9,2.18
0,ONGUSDT,6517.0,0.3429
0,THETAUSDT,1035.2,1.294
1,THETAUSDT,16551.6,1.296
0,NEOUSDT,386.65,12.67
1,NEOUSDT,229.87,12.68
0,EOSUSDT,17781.7,0.797
1,EOSUSDT,49222.5,0.798
2,EOSUSDT,145727.4,0.799
0,LTCUSDT,603.358,69.97
1,LTCUSDT,1205.442,69.99
2,LTCUSDT,151.153,70.0
0,WAVESUSDT,114.46,2.381
1,WAVESUSDT,1503.41,2.382
2,WAVESUSDT,6886.25,2.383
3,WAVESUSDT,6959.49,2.384
4,WAVESUSDT,13149.0,2.385
5,WAVESUSDT,9161.04,2.386
0,FETUSDT,116.0,1.1163
1,FETUSDT,301.0,1.1164
