,coin,price,amount,buyer
0,SUSHIUSDT,1.68400000,123.60000000,True
0,SUSHIUSDT,1.68400000,264.10000000,True
0,SUSHIUSDT,1.68400000,374.60000000,False
0,TIAUSDT,16.93000000,0.40000000,False
0,TIAUSDT,16.93030000,0.40000000,False
0,DCRUSDT,20.31000000,9.84700000,True
0,DCRUSDT,20.30000000,43.04600000,True
0,FILUSDT,7.82800000,25.54000000,True
0,IRISUSDT,0.03328000,2998.50000000,True
0,OCEANUSDT,0.72290000,14.00000000,False
0,CTKUSDT,0.79500000,13.90000000,False
0,CTKUSDT,0.79490000,9.90000000,True
0,CTKUSDT,0.79480000,104.20000000,True
0,CTKUSDT,0.79480000,161.50000000,False
0,UNIUSDT,11.16400000,23.72000000,True
0,AUDIOUSDT,0.24080000,132.40000000,True
0,UNIUSDT,11.16500000,1.78000000,False
0,UNIUSDT,11.16600000,25.06000000,False
0,AUDIOUSDT,0.24080000,1807.80000000,True
0,AUDIOUSDT,0.24080000,113.90000000,True
0,TIAUSDT,16.93030000,0.40000000,False
0,DCRUSDT,20.30000000,31.37300000,True
0,DCRUSDT,20.29000000,1.10600000,True
0,DCRUSDT,20.28000000,19.74200000,True
0,DCRUSDT,20.27000000,0.67300000,True
0,ORNUSDT,1.57010000,8.30000000,True
0,ORNUSDT,1.56980000,5.30000000,True
0,ORNUSDT,1.56960000,1.20000000,True
0,ORNUSDT,1.56950000,4.00000000,True
0,ORNUSDT,1.56950000,10.30000000,True
0,DCRUSDT,20.32000000,1.17300000,False
0,TIAUSDT,16.93030000,8.70000000,True
0,TIAUSDT,16.92950000,9.00000000,True
0,TIAUSDT,16.93030000,0.70000000,True
0,INJUSDT,34.70000000,0.20000000,True
0,ORNUSDT,1.56990000,5.50000000,False
0,ORNUSDT,1.57000000,10.80000000,False
0,ORNUSDT,1.57010000,2.80000000,False
0,DCRUSDT,20.28000000,1.05600000,True
0,DCRUSDT,20.27000000,51.83800000,True
0,INJUSDT,34.70000000,5.70000000,True
0,NEARUSDT,3.81200000,110.80000000,False
0,UNIUSDT,11.16500000,11.29000000,True
0,SUSHIUSDT,1.68400000,95.80000000,False
0,LUNAUSDT,0.66610000,15.01000000,False
0,UTKUSDT,0.07960000,70.00000000,False
0,SUSHIUSDT,1.68400000,69.10000000,True
0,SXPUSDT,0.35980000,604.50000000,True
0,IRISUSDT,0.03328000,2998.50000000,True
0,NEARUSDT,3.81200000,939.80000000,True
0,ORNUSDT,1.57010000,19.10000000,False
0,RSRUSDT,0.00314100,6367.30000000,False
0,UTKUSDT,0.07950000,76.00000000,True
0,YFIUSDT,8375.00000000,0.00597000,False
0,INJUSDT,34.70000000,17.20000000,True
0,SUSHIUSDT,1.68400000,443.70000000,False
0,UNIUSDT,11.16600000,26.95000000,False
0,AAVEUSDT,99.65000000,0.98500000,False
0,AAVEUSDT,99.66000000,0.34200000,False
0,AAVEUSDT,99.67000000,0.77400000,False
0,STORJUSDT,0.73060000,11.00000000,True
0,DOTUSDT,7.78100000,7.10000000,True
0,TIAUSDT,16.93040000,8.70000000,False
0,TIAUSDT,16.93060000,0.40000000,False
0,TIAUSDT,16.93080000,0.40000000,False
0,TIAUSDT,16.93170000,9.00000000,False
0,ORNUSDT,1.57010000,63.60000000,False
0,TIAUSDT,16.93060000,0.40000000,False
0,TIAUSDT,16.93120000,0.40000000,False
0,TIAUSDT,16.93210000,0.60000000,False
0,AXSUSDT,8.08000000,1.96000000,True
0,INJUSDT,34.70000000,253.30000000,True
0,INJUSDT,34.70000000,23.30000000,False
0,OCEANUSDT,0.72290000,124.00000000,False
0,DOTUSDT,7.78200000,1.28000000,False
0,IRISUSDT,0.03328000,2998.50000000,True
0,ORNUSDT,1.57010000,38.20000000,False
0,NEARUSDT,3.81200000,8.00000000,True
0,UNIUSDT,11.16700000,6.66000000,False
0,CTKUSDT,0.79480000,85.00000000,True
0,CTKUSDT,0.79470000,587.40000000,True
0,CTKUSDT,0.79470000,227.60000000,True
0,CTKUSDT,0.79460000,14.00000000,True
0,CTKUSDT,0.79450000,14.00000000,True
0,CTKUSDT,0.79440000,14.00000000,True
0,CTKUSDT,0.79430000,138.40000000,True
0,CTKUSDT,0.79420000,14.00000000,True
0,CTKUSDT,0.79410000,11.50000000,True
0,CTKUSDT,0.79400000,194.10000000,True
0,CTKUSDT,0.79400000,569.40000000,True
0,CTKUSDT,0.79390000,200.00000000,True
0,CTKUSDT,0.79370000,14.00000000,True
0,CTKUSDT,0.79360000,374.90000000,True
0,CTKUSDT,0.79350000,14.00000000,True
0,CTKUSDT,0.79340000,218.70000000,True
0,CTKUSDT,0.79330000,14.00000000,True
0,CTKUSDT,0.79310000,136.10000000,True
0,CTKUSDT,0.79290000,14.00000000,True
0,CTKUSDT,0.79270000,17.10000000,True
0,CTKUSDT,0.79250000,59.70000000,True
0,CTKUSDT,0.79250000,200.00000000,True
0,CTKUSDT,0.79300000,8.80000000,False
0,CTKUSDT,0.79250000,200.00000000,True
0,CTKUSDT,0.79300000,160.00000000,False
0,CTKUSDT,0.79290000,14.00000000,False
0,CTKUSDT,0.79410000,8.00000000,False
0,CTKUSDT,0.79410000,6.00000000,False
0,CTKUSDT,0.79450000,2.00000000,False
0,CTKUSDT,0.79450000,8.80000000,False
0,CTKUSDT,0.79450000,3.20000000,False
0,CTKUSDT,0.79480000,5.60000000,False
0,CTKUSDT,0.79480000,8.40000000,False
0,CTKUSDT,0.79500000,16.80000000,False
0,CTKUSDT,0.79280000,14.00000000,False
0,CTKUSDT,0.79450000,49.10000000,False
0,ORNUSDT,1.57010000,9.50000000,False
0,CTKUSDT,0.79290000,14.00000000,False
0,CTKUSDT,0.79430000,8.00000000,False
0,CTKUSDT,0.79430000,8.00000000,False
0,CTKUSDT,0.79290000,14.00000000,False
0,CTKUSDT,0.79420000,8.00000000,False
0,SXPUSDT,0.35990000,18.30000000,False
0,CTKUSDT,0.79300000,14.00000000,False
0,CTKUSDT,0.79300000,14.00000000,False
0,PAXGUSDT,2009.00000000,0.02460000,True
0,CTKUSDT,0.79400000,8.00000000,False
0,CTKUSDT,0.79400000,6.00000000,False
0,CTKUSDT,0.79410000,2.00000000,False
0,CTKUSDT,0.79400000,8.00000000,False
0,CTKUSDT,0.79400000,6.00000000,False
0,CTKUSDT,0.79410000,2.00000000,False
0,CTKUSDT,0.79300000,14.00000000,False
0,CTKUSDT,0.79320000,12.20000000,False
0,SANDUSDT,0.52170000,80.00000000,True
0,AAVEUSDT,99.65000000,0.16300000,False
0,ORNUSDT,1.57010000,10.80000000,False
0,FILUSDT,7.82900000,2.52000000,False
0,SANDUSDT,0.52170000,309.00000000,True
0,SANDUSDT,0.52170000,1.00000000,True
0,SANDUSDT,0.52160000,895.00000000,True
0,NEARUSDT,3.81200000,1.40000000,False
0,SANDUSDT,0.52160000,895.00000000,True
0,DOTUSDT,7.78200000,7.22000000,False
0,NEARUSDT,3.81200000,313.70000000,False
0,NEARUSDT,3.81300000,565.20000000,False
0,NEARUSDT,3.81400000,125.00000000,False
0,NEARUSDT,3.81400000,65.40000000,False
0,ORNUSDT,1.56940000,63.90000000,True
0,ORNUSDT,1.56940000,53.20000000,True
0,ORNUSDT,1.56930000,23.30000000,True
0,ORNUSDT,1.56920000,11.30000000,True
0,ORNUSDT,1.56910000,6.40000000,True
0,ORNUSDT,1.56900000,11.90000000,True
0,ORNUSDT,1.56880000,5.40000000,True
0,ORNUSDT,1.56870000,6.40000000,True
0,ORNUSDT,1.56860000,5.50000000,True
0,ORNUSDT,1.56840000,10.30000000,True
0,ORNUSDT,1.56820000,5.60000000,True
0,ORNUSDT,1.56800000,32.30000000,True
0,ORNUSDT,1.56780000,5.20000000,True
0,ORNUSDT,1.56760000,10.80000000,True
0,ORNUSDT,1.56750000,69.00000000,True
0,ORNUSDT,1.56750000,101.70000000,True
0,ORNUSDT,1.56740000,26.40000000,True
0,DOTUSDT,7.78200000,3.70000000,False
0,IRISUSDT,0.03328000,774.80000000,True
0,IRISUSDT,0.03327000,2223.70000000,True
