,coin,v,price
13,MAVUSDT,2616.0,0.6693
14,MAVUSDT,131.0,0.6694
15,MAVUSDT,12546.0,0.6695
16,MAVUSDT,3637.0,0.6696
17,MAVUSDT,6692.0,0.6698
18,MAVUSDT,103.0,0.67
19,MAVUSDT,589.0,0.6701
20,MAVUSDT,19.0,0.6706
21,MAVUSDT,931.0,0.671
22,MAVUSDT,9.0,0.6725
23,MAVUSDT,0.0,0.6744
24,MAVUSDT,2310.0,0.6763
25,MAVUSDT,388.0,0.6821
0,SYNUSDT,447.6,0.7125
0,COMBOUSDT,8689.1,0.836
0,SNTUSDT,12116.0,0.04242
1,SNTUSDT,44439.0,0.04243
2,SNTUSDT,16288.0,0.04244
3,SNTUSDT,98750.0,0.04249
4,SNTUSDT,122217.0,0.04252
0,PROSUSDT,146.0,0.5723
1,PROSUSDT,1958.0,0.5727
0,OPUSDT,7552.25,3.679
1,OPUSDT,2233.26,3.68
2,OPUSDT,1558.23,3.682
3,OPUSDT,1222.65,3.685
0,SEIUSDT,216.7,0.8253
1,SEIUSDT,0.0,0.8254
2,SEIUSDT,22640.3,0.8262
3,SEIUSDT,211223.6,0.8268
4,SEIUSDT,8848.0,0.8274
0,ARKMUSDT,408.0,1.6841
1,ARKMUSDT,250.0,1.6842
2,ARKMUSDT,57.0,1.6847
3,ARKMUSDT,18.0,1.6878
4,ARKMUSDT,0.0,1.6885
5,ARKMUSDT,8216.0,1.691
6,ARKMUSDT,27.0,1.6921
7,ARKMUSDT,0.0,1.6925
0,STGUSDT,190.0,0.6535
1,STGUSDT,62.2,0.6536
2,STGUSDT,388.8,0.6538
3,STGUSDT,1695.8,0.6539
4,STGUSDT,1525.5,0.654
5,STGUSDT,1131.1,0.6541
6,STGUSDT,3723.4,0.6542
7,STGUSDT,3145.3,0.6543
8,STGUSDT,4792.4,0.6546
9,STGUSDT,1290.6,0.6547
10,STGUSDT,1080.5,0.6549
11,STGUSDT,2082.7,0.6557
12,STGUSDT,50.0,0.6563
13,STGUSDT,255.4,0.6568
14,STGUSDT,102.3,0.6574
15,STGUSDT,7827.8,0.6579
16,STGUSDT,50.0,0.6591
0,SUIUSDT,0.0,1.6247
1,SUIUSDT,705.8,1.6249
2,SUIUSDT,974.9,1.625
3,SUIUSDT,240.2,1.6251
4,SUIUSDT,3251.8,1.6252
5,SUIUSDT,4072.3,1.6254
6,SUIUSDT,763.4,1.6256
7,SUIUSDT,1486.5,1.6257
8,SUIUSDT,3927.7,1.626
9,SUIUSDT,1108.4,1.6261
10,SUIUSDT,2175.0,1.6262
11,SUIUSDT,2685.2,1.6263
12,SUIUSDT,10520.0,1.6267
13,SUIUSDT,3304.7,1.6268
14,SUIUSDT,2126.6,1.627
15,SUIUSDT,543.9,1.6273
16,SUIUSDT,2252.0,1.6274
17,SUIUSDT,68.1,1.6278
18,SUIUSDT,7.7,1.6279
19,SUIUSDT,2768.1,1.6282
20,SUIUSDT,1569.0,1.6289
21,SUIUSDT,6995.8,1.629
22,SUIUSDT,1748.1,1.6304
23,SUIUSDT,57.9,1.6305
24,SUIUSDT,12947.4,1.6306
25,SUIUSDT,1827.8,1.6316
0,LQTYUSDT,1050.8,1.527
1,LQTYUSDT,859.5,1.529
0,APTUSDT,70.59,9.3749
1,APTUSDT,30.0,9.3759
2,APTUSDT,0.0,9.3773
3,APTUSDT,10.64,9.3909
4,APTUSDT,649.7,9.3925
5,APTUSDT,7764.19,9.4009
0,ARBUSDT,3344.2,1.8522
1,ARBUSDT,51147.8,1.8532
0,EDUUSDT,0.0,0.82807
1,EDUUSDT,3174.0,0.8282
2,EDUUSDT,0.0,0.82843
3,EDUUSDT,4411.0,0.82856
4,EDUUSDT,15.0,0.8305
5,EDUUSDT,5403.0,0.83063
6,EDUUSDT,15.0,0.8313
7,EDUUSDT,0.0,0.83196
8,EDUUSDT,0.0,0.83207
9,EDUUSDT,6975.0,0.83209
0,WLDUSDT,0.0,9.056
1,WLDUSDT,0.0,9.057
2,WLDUSDT,0.0,9.058
3,WLDUSDT,0.0,9.059
4,WLDUSDT,14.4,9.06
5,WLDUSDT,2000.0,9.061
6,WLDUSDT,4.8,9.062
7,WLDUSDT,93.7,9.063
8,WLDUSDT,307.9,9.064
9,WLDUSDT,99.0,9.065
10,WLDUSDT,390.1,9.066
11,WLDUSDT,1040.7,9.067
12,WLDUSDT,61.5,9.068
13,WLDUSDT,1228.1,9.069
14,WLDUSDT,2964.9,9.07
15,WLDUSDT,941.8,9.071
16,WLDUSDT,471.2,9.072
17,WLDUSDT,31.7,9.073
18,WLDUSDT,277.2,9.074
19,WLDUSDT,315.2,9.075
20,WLDUSDT,110.6,9.076
21,WLDUSDT,357.0,9.077
22,WLDUSDT,3309.3,9.079
23,WLDUSDT,13.6,9.083
24,WLDUSDT,305.7,9.085
25,WLDUSDT,9760.8,9.086
26,WLDUSDT,481.4,9.09
27,WLDUSDT,109.3,9.093
28,WLDUSDT,217.9,9.095
29,WLDUSDT,0.0,9.098
30,WLDUSDT,63.6,9.102
31,WLDUSDT,300.7,9.103
32,WLDUSDT,404.0,9.104
33,WLDUSDT,110.0,9.107
34,WLDUSDT,980.6,9.108
35,WLDUSDT,1.5,9.111
36,WLDUSDT,115.7,9.112
37,WLDUSDT,115.8,9.116
38,WLDUSDT,1357.1,9.12
39,WLDUSDT,169.0,9.158
0,GLMUSDT,246.7,0.3772
1,GLMUSDT,0.0,0.3773
2,GLMUSDT,869.3,0.3774
3,GLMUSDT,2545.9,0.3775
4,GLMUSDT,1916.7,0.3776
5,GLMUSDT,78.3,0.3777
6,GLMUSDT,5142.6,0.3778
7,GLMUSDT,4336.3,0.3779
8,GLMUSDT,7987.2,0.378
9,GLMUSDT,4141.0,0.3782
10,GLMUSDT,13203.1,0.3785
11,GLMUSDT,21372.0,0.3789
12,GLMUSDT,3053.8,0.379
13,GLMUSDT,1707.9,0.3795
14,GLMUSDT,58877.9,0.3803
15,GLMUSDT,1880.9,0.3805
0,AGIXUSDT,231.0,0.77593
1,AGIXUSDT,0.0,0.77596
2,AGIXUSDT,0.0,0.77649
3,AGIXUSDT,8859.0,0.77829
4,AGIXUSDT,1697.0,0.78007
0,SSVUSDT,0.0,32.03
1,SSVUSDT,49.376,32.04
2,SSVUSDT,232.532,32.11
3,SSVUSDT,343.936,32.12
4,SSVUSDT,196.617,32.13
5,SSVUSDT,4.108,32.17
6,SSVUSDT,69.913,32.19
7,SSVUSDT,5.06,32.22
8,SSVUSDT,85.726,32.25
9,SSVUSDT,1086.924,32.26
10,SSVUSDT,4.751,32.27
11,SSVUSDT,95.699,32.28
12,SSVUSDT,416.036,32.3
0,WBTCUSDT,0.17,52629.38
0,GASUSDT,38.1,6.262
0,CYBERUSDT,38.32,8.626
1,CYBERUSDT,686.59,8.627
2,CYBERUSDT,85.87,8.628
3,CYBERUSDT,396.89,8.629
4,CYBERUSDT,112.89,8.631
5,CYBERUSDT,238.91,8.636
6,CYBERUSDT,275.45,8.642
7,CYBERUSDT,0.0,8.763
0,HOOKUSDT,91.5,1.1266
1,HOOKUSDT,269.2,1.1267
2,HOOKUSDT,58.4,1.1268
3,HOOKUSDT,434.7,1.127
4,HOOKUSDT,615.4,1.1272
5,HOOKUSDT,3934.4,1.1284
6,HOOKUSDT,5928.4,1.129
7,HOOKUSDT,4730.9,1.1294
8,HOOKUSDT,113.2,1.1307
9,HOOKUSDT,4911.5,1.1309
0,PENDLEUSDT,31.6,2.8137
1,PENDLEUSDT,347.9,2.8138
2,PENDLEUSDT,3.1,2.8139
3,PENDLEUSDT,90.8,2.814
4,PENDLEUSDT,124.4,2.8144
5,PENDLEUSDT,312.0,2.8146
6,PENDLEUSDT,169.8,2.8149
7,PENDLEUSDT,341.1,2.815
8,PENDLEUSDT,3.5,2.8151
9,PENDLEUSDT,99.5,2.8155
10,PENDLEUSDT,150.7,2.8156
11,PENDLEUSDT,3.4,2.8159
12,PENDLEUSDT,3.5,2.816
13,PENDLEUSDT,0.0,2.8161
14,PENDLEUSDT,864.4,2.8166
15,PENDLEUSDT,1585.5,2.817
16,PENDLEUSDT,2.9,2.8172
17,PENDLEUSDT,3.5,2.8173
18,PENDLEUSDT,821.7,2.8174
19,PENDLEUSDT,2.8,2.8175
20,PENDLEUSDT,1076.5,2.8184
21,PENDLEUSDT,142.5,2.8186
22,PENDLEUSDT,0.0,2.8202
23,PENDLEUSDT,0.0,2.8224
24,PENDLEUSDT,10475.7,3.1
0,LEVERUSDT,8174.0,0.001882
1,LEVERUSDT,3379437.0,0.001883
2,LEVERUSDT,106905.0,0.001901
0,POLYXUSDT,35927.3,0.187
0,MAVUSDT,1797.0,0.6684
1,MAVUSDT,908.0,0.6702
0,IDUSDT,13.0,0.59164
0,PHBUSDT,0.0,1.8976
1,PHBUSDT,44.0,1.8977
2,PHBUSDT,251.0,1.9013
3,PHBUSDT,0.0,1.9028
4,PHBUSDT,273.0,1.9042
0,LOOMUSDT,2081.0,0.1006
1,LOOMUSDT,1016.0,0.10065
2,LOOMUSDT,4868.0,0.10067
0,FDUSDUSDT,2006006.0,1.0006
0,USTCUSDT,1647.0,0.03201642
1,USTCUSDT,0.0,0.03201643
2,USTCUSDT,0.0,0.03201644
3,USTCUSDT,0.0,0.03201645
4,USTCUSDT,0.0,0.03201646
5,USTCUSDT,9920.0,0.03201647
6,USTCUSDT,0.0,0.03201648
7,USTCUSDT,11944.0,0.0320647
8,USTCUSDT,0.0,0.03207424
0,SUIUSDT,711.3,1.6249
1,SUIUSDT,3596.4,1.6271
0,LQTYUSDT,3083.5,1.519
1,LQTYUSDT,8786.5,1.521
2,LQTYUSDT,7811.6,1.523
0,RDNTUSDT,9658.0,0.3604
1,RDNTUSDT,8464.0,0.3605
2,RDNTUSDT,25235.0,0.3607
3,RDNTUSDT,40167.0,0.3608
4,RDNTUSDT,30069.0,0.3609
5,RDNTUSDT,4055.0,0.3613
0,HIFIUSDT,1227.4,0.6716
1,HIFIUSDT,525.7,0.6723
0,EDUUSDT,0.0,0.82699
1,EDUUSDT,0.0,0.82704
2,EDUUSDT,0.0,0.82705
3,EDUUSDT,1171.0,0.82778
4,EDUUSDT,241.0,0.82866
5,EDUUSDT,1478.0,0.82901
6,EDUUSDT,6239.0,0.83143
7,EDUUSDT,7656.0,0.8322
