,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
229,AGIXUSDT,321327,271563027.2368,131772401.83379999,1544161.0,1560338.0,1171216.56471,1182891.93924,1182891.93924,170986,195453029.00640002,94841022.1374,2991230.0,3154947.0,2308881.09241,2443119.26683,2443119.26683,46264.0,0.7666,0.7624,0.76881,35465.9824,17209.4034,531857.0,2024-02-18,0,398,140681.35306,,,647455.8348000001,163355.04307946,102163.86738759,0.1,0.5,1.0,33.0,2.1,0.9,65.1,,,,,8.3,16.4
43,COTIUSDT,378268,377701373.8585,301705311.2725,10755891.0,11101467.0,1650464.6183200001,1700620.31547,1700620.31547,195047,284208948.37350005,227024192.04749998,11108314.0,11798338.0,1762654.95193,1878227.29036,1878227.29036,256393.0,0.1565,0.155,0.15758,40125.5045,32051.9825,3226684.0,2024-02-18,0,1262,266608.20044,,,375153.70627950004,76733.928748,117910.405711,0.1,0.9,1.0,41.1,1.1,0.9,43.9,,,,,6.2,6.6
105,SUSHIUSDT,8467,58840073.4053,28878805.250900004,11263438.6,11297869.5,19275716.7357,19331642.3763,19331642.3763,2486,30998458.94005,15214094.867650002,2198052.0,2365936.2,3835158.8825,4145744.6525,4145744.6525,25249.1,1.7365,1.727,1.739,43845.06215,21519.228950000004,283363.0,2024-02-18,0,107,149942.5896,,33.5426,540014.56164,117175.47496000002,52701.168770000004,0.1,4.7,1.0,439.6,0.2,0.9,87.5,,0.0,,0.0,128.6,25.6
97,NTRNUSDT,21945,35612692.55100001,14840518.275,571198.8,571290.7,892085.2906599999,892219.5565599999,892219.5565599999,17382,30709495.750500005,12797258.512500001,761278.1,761382.6,1204198.39751,1204370.54036,1204370.54036,16431.9,1.5705,1.5666,1.5764,25806.298950000004,10753.99875,1446309.0,2024-02-18,0,170,65937.17978,,,400781.44224,114619.78838279999,72280.95244739999,0.1,0.7,1.0,34.6,1.3,1.0,46.7,,,,,13.5,18.3
220,JASMYUSDT,2297137,2831631537.603792,1964650876.1649,1153290950.2,1172131100.5,18335158.8751526,18618838.788524598,18618838.788524598,163064,273266364.09072006,189598468.059,182160604.7,206633829.2,2963972.1359628,3380010.2832381,3380010.2832381,2652996.8000000003,0.01617,0.016099,0.01618,42898.958256000005,29764.2807,402005.0,2024-02-18,0,366,136357.9289766,5.115175,11.235994000000002,657068.778531,144354.77110820002,120398.74217050002,0.1,5.5,1.0,427.4,0.2,0.9,69.1,0.0,0.0,0.0,0.0,134.5,21.7
94,MANAUSDT,1879,16603834.26825,15456397.836749999,1034310.0,1036939.0,516009.1487,517237.8308,517237.8308,1699,13473847.557,12542714.223,2031120.0,2078499.0,1019692.8332,1045252.3883999999,1045252.3883999999,59589.0,0.50025,0.4995,0.5011,29809.397249999998,27749.367749999998,384951.0,2024-02-18,0,44,54633.2628,,,223920.000575,144939.75484,37565.58346,0.1,0.5,1.0,17.3,2.0,1.0,34.2,,,,,9.4,18.7
63,RENUSDT,192331,93275710.839,89274386.73599999,12804059.0,13180068.0,1028392.447737,1057081.328532,1057081.328532,151604,89184137.8554,85358333.28959998,3300478.0,3500313.0,273204.648665,290989.963665,290989.963665,248684.0,0.08145,0.081167,0.0825,20255.3118,19386.403199999997,9518186.0,2024-02-18,0,517,158115.11084,1462.74692,,196242.60289399998,91301.18514400002,17095.869805999995,0.1,3.6,1.0,50.8,0.3,0.9,13.5,1.5,,0.0,,6.5,1.7
65,RVNUSDT,23216,43798231.169144005,31598788.875183996,93758127.4,98884950.5,2264915.081112,2383743.827353,2383743.827353,9043,29277581.698648002,21122682.313327998,56847801.1,57814243.6,1404480.095014,1429707.852153,1429707.852153,876029.8,0.02452,0.02436,0.02455,21480.250696000003,15497.199055999998,6466743.300000001,2024-02-18,0,205,113846.466683,837.31356,,148049.48579854998,64975.187482,15002.930464,0.1,1.7,1.0,105.4,0.6,1.0,65.4,0.8,,0.0,,19.9,12.3
66,SCUSDT,54316,104042247.23087999,14580006.77952,162803553.0,189382553.0,2113985.358084,2441312.384363,2441312.384363,17259,53905946.93483999,7554133.94736,50187797.0,63621925.0,671739.6001479999,862158.981138,862158.981138,2368166.0,0.013264999999999999,0.013193,0.013273,31413.72199,4402.17596,79392.0,2024-02-18,0,295,104308.32845,,,403310.4589515,,,0.1,2.8,0.9,67.3,0.4,0.8,21.4,,,,,20.3,6.4
67,SNXUSDT,16697,81090280.1124,12306578.684399996,926750.6,929181.9,3661052.5175,3670291.4575,3670291.4575,10146,63490653.392400004,9635590.364399998,732493.6,759777.2,2932994.7565,3047796.6202,3047796.6202,11060.6,3.9779999999999998,3.968,3.99,43999.0668,6677.470799999998,1176472.0,2024-02-18,0,83,90204.0314,,,382543.81539500004,104874.58093999999,36830.29795000001,0.1,1.2,1.0,83.2,0.8,1.0,66.7,,,,,40.6,32.5
205,ACHUSDT,82756,128146174.48584001,30171760.1178,202155315.0,684669888.0,5191095.43111,16711041.34447,16711041.34447,8745,14566315.60152,3429609.8334000004,55328705.0,58469632.0,1449493.74433,1534638.07161,1534638.07161,401766.0,0.02586,0.02582,0.02595,10389.66876,2446.2267,327899.0,2024-02-18,0,91,28153.02012,,,201350.08289350002,79104.1345578,14097.097273340001,0.1,10.9,0.3,499.6,0.1,0.9,139.5,,,,,184.4,51.5
23,ONEUSDT,2729,8788543.233425999,8302317.690347998,29096924.1,33712000.7,590233.375891,679994.427708,679994.427708,1534,6122949.039503999,5784197.309791999,28083361.1,28125678.3,581961.7822980001,582883.386188,582883.386188,641517.3,0.020569999999999998,0.0205,0.02063,13196.010860999999,12465.942477999997,9194520.2,2024-02-18,0,77,44595.446737,,,155339.81718815,52892.38518200001,12947.000957,0.1,1.2,0.9,44.7,0.9,1.0,44.1,,,,,13.2,13.0
143,PERPUSDT,31419,45862788.06437999,38214189.041105,600418.75,603446.75,841646.1930666,845678.835105,845678.835105,18247,30825335.212559994,25684552.48326,360382.39,391345.78,513078.2221228,559131.9866652,559131.9866652,20347.32,1.4184999999999999,1.41624,1.42,28862.673419999996,24049.206445,2329160.0,2024-02-18,0,63,32910.1486514,,,334457.295259,162788.85980714002,129247.59290189999,0.1,1.5,1.0,29.2,0.7,0.9,17.8,,,,,25.6,15.6
13,FETUSDT,32064,84421414.935,27860158.755,6189932.0,6259469.0,6595287.1743,6664840.51,6664840.51,26167,75690853.09500001,24978960.435000002,2035990.0,2057713.0,2193250.5858,2217586.0186,2217586.0186,36341.0,1.0725,1.0686,1.0744,38975.7225,12862.4925,2263752.0,2024-02-18,0,208,124986.4901,,,667346.010785,173790.44250034,73253.51304204,0.1,3.0,1.0,169.2,0.3,1.0,56.3,,,,,52.8,17.5
14,FTMUSDT,3311,44183026.508999996,50518735.7228,1463928.0,1885515.0,610658.5449,777851.885,777851.885,3154,44124194.25,50451467.1,13695016.0,13695016.0,5805581.1129,5805581.1129,5805581.1129,139215.0,0.4226,0.4211,0.423,58832.259,67268.6228,2517993.0,2024-02-18,0,151,197554.5503,,,483050.89844,371229.6567741999,109630.2141971,0.1,0.1,0.8,10.4,7.5,1.0,98.7,,,,,3.1,29.4
156,TLMUSDT,2577,5694153.3021,4789461.7341,89963081.0,90048267.0,1625431.37917,1626904.60244,1626904.60244,1373,3804354.59749,3199915.73829,46466407.0,47372003.0,848205.20308,865466.0866800001,865466.0866800001,454177.0,0.01817,0.01814,0.01819,8252.39609,6941.24889,209513.0,2024-02-18,0,28,31522.72933,,,118751.11764699998,62502.270032960005,9334.83553052,0.1,1.9,1.0,197.0,0.5,1.0,102.8,,,,,51.6,26.9
4,BATUSDT,1063,3476290.1706000003,2745828.9339,1755297.0,1755297.0,452306.4797,452306.4797,452306.4797,1019,3053614.6908000004,2411968.8402,3709601.0,3709601.0,962924.3534,962924.3534,962924.3534,33318.0,0.2589,0.2585,0.2591,8626.030200000001,6813.4713,1197192.0,2024-02-18,0,19,12534.195600000001,,,162000.22636000003,42221.838701999994,10401.346892999998,0.1,0.5,1.0,52.4,2.1,1.0,111.6,,,,,36.1,76.8
160,ADXUSDT,272,745979.5252,647002.811,397641.0,398149.0,82024.7016,82126.3524,82126.3524,217,878178.4284,761661.537,772336.0,922814.0,162968.9739,196075.6124,196075.6124,22558.0,0.20929999999999999,0.209,0.2095,4721.3894,4094.9545,64831.0,2024-02-18,0,24,9164.9601,,,173917.92124499998,,,0.0,0.4,1.0,17.4,2.4,0.8,34.5,,,,,8.9,17.8
148,RIFUSDT,1320,1580412.0287999997,1779334.9727999999,3045199.0,3045199.0,586794.1321,586794.1321,586794.1321,842,1146397.3617999998,1290691.8457999998,5439477.0,5460771.0,1065812.6859,1070187.4515,1070187.4515,15413.0,0.19419999999999998,0.1939,0.1946,2993.2045999999996,3369.9525999999996,140847.0,2024-02-18,0,13,17191.6373,,,260006.26522500004,105830.68750338,83189.78518002,0.0,0.5,1.0,196.0,1.8,1.0,356.1,,,,,34.1,62.0
152,SLPUSDT,3134,743944.9990000001,1315981.77998,318830086.0,318830086.0,1187634.653927,1187634.653927,1187634.653927,1927,621838.525,1099984.7705,293951607.0,293951607.0,1103296.285054,1103296.285054,1103296.285054,301900.0,0.003745,0.00374,0.003746,1130.6155,1999.97231,109600.0,2024-02-18,0,13,6238.928188,,,176797.40929865005,62513.60846629999,42540.29499223,0.0,1.1,1.0,1050.4,0.9,1.0,975.8,,,,,190.4,176.8
184,KLAYUSDT,599,190081.62445499998,289611.80824499996,2718931.6,2727604.2,634117.4827,636045.74881,636045.74881,331,123314.60224499999,187884.36305499997,2460448.0,2460448.0,576903.4397,576903.4397,576903.4397,2910.8999999999996,0.23404999999999998,0.2337,0.234,681.2961449999999,1038.0351549999998,240774.0,2024-02-18,0,8,1810.3260099999998,,,226386.17833950004,117152.132578,27722.920367000002,0.0,1.1,1.0,930.8,0.9,1.0,846.8,,,,,350.3,318.7
151,SKLUSDT,3659,1832921.3857499997,1676611.17,4513206.0,5235290.0,394880.12548,454813.09748,454813.09748,3330,1960732.0687499996,1793522.2499999998,19258645.0,19262259.0,1695413.36419,1695749.4068,1695749.4068,33103.0,0.08775,0.08762,0.0879,2904.7882499999996,2657.0699999999997,96343.0,2024-02-18,0,32,6487.239320000001,,,329709.26884000003,63725.86502799999,42085.917409,0.0,0.3,0.9,135.9,3.7,1.0,583.7,,,,,60.9,261.3
150,SFPUSDT,3424,366617.16,18800.88,319382.0,319382.0,253213.15409999999,253213.15409999999,253213.15409999999,2755,338233.896,17345.328,741993.0,788833.0,593915.0773,633724.3933,633724.3933,741.0,0.798,0.7968,0.7981,591.318,30.324,521369.0,2024-02-18,0,7,872.5761,,,101968.50345500001,39799.666079999995,8507.32044,0.0,0.4,1.0,428.2,2.5,0.9,1004.4,,,,,290.2,680.6
185,LAZIOUSDT,267,291614.49090000003,341251.75568000006,65768.44,65768.44,181552.87601,181552.87601,181552.87601,196,188543.85187500002,220636.91100000002,51295.88,51295.88,145568.10204,145568.10204,145568.10204,903.1500000000001,2.7835,2.779,2.785,2513.9180250000004,2941.8254800000004,106017.0,2024-02-18,0,9,4497.43621,,,142802.440377,,,0.0,1.2,1.0,72.2,0.8,1.0,57.9,,,,,40.4,32.4
186,LPTUSDT,755,6024504.872924999,900339.5758499999,66135.52,66458.7,909528.3369999999,913732.9088,913732.9088,501,5077162.583325,758762.83665,246707.54,246722.08,3425334.63,3425544.4422,3425544.4422,1069.95,13.834499999999998,13.8,13.86,14802.223274999998,2212.1365499999997,1696691.0,2024-02-18,0,66,30435.269800000002,,,971898.9929579999,137631.04095999998,228203.94040000002,0.0,0.3,1.0,61.4,3.7,1.0,231.4,,,,,29.9,112.5
187,MBOXUSDT,185,91055.66227999997,54435.56777999999,571432.0,571432.0,193765.32936,193765.32936,193765.32936,551,160211.86147999996,95779.03697999999,538861.1,538861.1,185017.68904,185017.68904,185017.68904,1684.6,0.34209999999999996,0.3416,0.3421,576.3016599999999,344.52890999999994,128178.0,2024-02-18,0,4,893.51858,,,215989.7186605,,,0.0,1.0,1.0,336.2,1.0,1.0,321.0,,,,,216.9,207.1
188,MINAUSDT,12723,43121299.848900005,27587794.99385,871448.9,939760.1,1146927.74303,1232813.28338,1232813.28338,9052,38225815.773600005,24455801.9524,1070104.2,1092118.9,1419491.30283,1450163.15383,1450163.15383,22216.2,1.3195000000000001,1.3176,1.3209,29314.275900000004,18754.44935,274008.0,2024-02-18,0,76,39368.0026,,,926777.0822700001,144614.1961465,60062.72763578,0.0,0.9,0.9,39.1,1.2,1.0,48.4,,,,,29.1,36.1
149,ROSEUSDT,11942,8276646.356160001,5007447.223680001,10593516.6,10593516.6,1277542.91051,1277542.91051,1277542.91051,12930,8653491.9744,5235442.291200001,13492472.2,13717518.0,1649300.149555,1678339.12536,1678339.12536,57366.4,0.12165000000000001,0.12133,0.12173,6978.622560000001,4222.130880000001,271537.0,2024-02-18,0,49,19924.044009,,,387462.67922200006,112378.665266,23506.009006000004,0.0,0.8,1.0,183.1,1.3,1.0,236.3,,,,,64.1,82.8
147,REEFUSDT,381,30773.51424,28557.742080000004,300970352.0,300970352.0,536890.042255,536890.042255,536890.042255,618,50441.803776,46809.86419200001,1627450688.0,1652444840.0,2993274.296898,3040585.604262,3040585.604262,74664.0,0.0017920000000000002,0.001789,0.001791,133.797888,124.16409600000001,251362.0,2024-02-18,0,14,2083.161504,,,109016.4273363,55703.468797800015,9550.702463799998,0.0,0.2,1.0,4012.7,5.7,1.0,22371.6,,,,,257.7,1436.9
182,IDEXUSDT,2024,1219268.1708670002,1610744.6970425001,2747368.9,2778178.9,181275.709652,183235.225652,183235.225652,1867,1071553.9571480001,1415603.14237,7146002.0,7883439.6,479161.546338,531107.762703,531107.762703,37555.4,0.066665,0.0665,0.0667,2503.6307410000004,3307.4839775,186070.0,2024-02-18,0,39,7762.418486,,,135093.7618885,39818.68579844,7928.06715209,0.0,0.3,1.0,72.4,2.9,0.9,191.4,,,,,23.4,61.7
146,PSGUSDT,155,6146.33615,3532.9582600000003,36769.83,36955.8,133544.58872,134185.44164,134185.44164,120,5002.83175,2875.6637,48922.75,52832.35,184090.75966,199259.99534,199259.99534,19.45,3.6745,3.669,3.676,71.469025,41.08091,165380.0,2024-02-18,0,5,638.80678,,,68218.426307,,,0.0,0.7,1.0,1868.6,1.5,0.9,2575.8,,,,,209.1,288.2
189,MLNUSDT,68,3254.68584,0.0,1854.088,1854.088,34475.02006,34475.02006,34475.02006,65,3661.5215700000003,0.0,4334.106,22884.921,82610.13939,446948.95529,446948.95529,3.105,18.718,18.69,18.73,58.11939,0.0,182144.0,2024-02-18,0,3,105.0466,,,92226.34534605002,,,0.0,0.1,1.0,593.2,13.0,0.2,1421.4,,,,,328.2,786.4
190,MOVRUSDT,14544,6250940.946823999,5683559.991200001,44154.559,44158.367,975328.102551,975406.894783,975406.894783,11858,5618773.651636,5108772.8068,25812.283,27521.273,576540.348363,616244.148937,616244.148937,198.739,22.244,22.211,22.259,4420.750316,4019.4908000000005,181877.0,2024-02-18,0,32,6702.958407,,,659391.9065410501,128626.27922180199,88914.238600903,0.0,1.6,1.0,220.6,0.6,0.9,130.4,,,,,145.5,86.0
191,PHAUSDT,153,81345.8296,96675.4768,1215917.0,1318235.0,154975.4443,167380.641,167380.641,64,54510.092000000004,64782.536,2508433.0,2821415.0,328020.7884,370110.2019,370110.2019,6511.0,0.1288,0.1286,0.1289,838.6168,996.6544,159021.0,2024-02-18,0,18,1888.9647,,,93418.18628499999,,,0.0,0.5,0.9,184.8,2.2,0.9,391.1,,,,,82.0,173.7
145,PONDUSDT,484,25913.472670799994,16977.493150799997,21587142.09,21589687.83,454416.85809570004,454468.8421065,454468.8421065,127,14201.168638799996,9304.049918799998,4412502.97,4535014.57,94321.0715413,97105.7602093,97105.7602093,6866.969999999999,0.02132,0.02129,0.02132,146.40380039999997,95.91804039999998,123152.0,2024-02-18,0,4,256.8109727,,,162720.65175710502,,,0.0,4.7,1.0,3103.9,0.2,1.0,644.3,,,,,1769.5,367.3
192,PIVXUSDT,107,11854.8089,0.0,190365.0,190365.0,67083.4041,67083.4041,67083.4041,52,6526.804899999999,0.0,389020.0,551911.0,142251.4858,203353.5846,203353.5846,374.0,0.35614999999999997,0.3556,0.3561,133.2001,0.0,0.0,2024-02-18,0,6,234.864,,,62889.15592999999,,,0.0,0.3,1.0,503.6,3.0,0.7,1068.0,,,,,285.6,605.7
193,QNTUSDT,117,283284.13552,283284.13552,5816.43,5816.43,599125.4344,599125.4344,599125.4344,131,336285.68345600006,336285.68345600006,25141.811,25194.185,2623669.6435000002,2629469.3791,2629469.3791,17.564,104.05600000000001,103.9,104.2,1827.6395840000002,1827.6395840000002,299300.0,2024-02-18,0,12,3752.451,,,188214.875096,42009.71505484001,7055.89543436,0.0,0.2,1.0,327.8,4.4,1.0,1435.6,,,,,159.7,699.2
144,POLSUSDT,1497,101439.87185,644911.8904,186286.3,186286.3,168700.69486,168700.69486,168700.69486,384,43948.7606,279407.6704,17300.3,17300.3,15887.43392,15887.43392,15887.43392,279.1,0.9155,0.9142,0.9164,255.51605,1624.4632000000001,43428.0,2024-02-18,0,8,3421.3051299999997,,,72921.71922350001,,,0.0,10.6,1.0,660.2,0.1,1.0,62.2,,,,,49.3,4.6
194,QUICKUSDT,2007,191335.584,0.0,3484972.0,3488152.0,214849.03681,215031.25021,215031.25021,2333,243371.106,0.0,2608204.0,2608204.0,164281.22944,164281.22944,164281.22944,5192.0,0.06225,0.06208,0.06225,323.202,0.0,181956.0,2024-02-18,0,6,724.93164,,,193911.36961149998,,,0.0,1.3,1.0,664.8,0.8,1.0,508.3,,,,,296.4,226.6
195,RADUSDT,915,1035193.7456,821884.5264000002,330983.4,331063.9,655088.4306,655237.0613000001,655237.0613000001,426,622279.3864,494054.1816000001,237884.1,237884.1,476063.466,476063.466,476063.466,1462.7,1.988,1.985,1.99,2907.8476,2308.6644000000006,216916.0,2024-02-18,0,15,7697.1034,,,261623.7475,74307.8411018,34110.5670831,0.0,1.4,1.0,225.3,0.7,1.0,163.7,,,,,85.1,61.8
196,RAREUSDT,34,71815.505875,4536.7103,537110.4,583076.3,74140.13004,80123.88185,80123.88185,12,29432.584375,1859.3075,208115.5,208115.5,29806.941399999996,29806.941399999996,29806.941399999996,8364.5,0.14075,0.1404,0.1409,1177.303375,74.3723,66729.0,2024-02-18,0,5,7419.852220000001,,,124707.4722565,,,0.0,2.7,0.9,63.0,0.4,1.0,25.3,,,,,10.0,4.0
183,ILVUSDT,5857,2551843.3694050005,2529331.4768350003,3792.2870000000003,3792.2870000000003,364854.82836,364854.82836,364854.82836,3743,2282676.3290705006,2262538.9785935003,6937.895,6937.895,675734.49016,675734.49016,675734.49016,36.047000000000004,96.97550000000001,96.83,97.13,3495.675848500001,3464.8376395000005,136668.0,2024-02-18,0,20,6583.898950000001,,,182880.1031717,65376.617355600014,14840.6595237,0.0,0.5,1.0,104.4,1.9,1.0,193.3,,,,,55.4,102.6
181,GTCUSDT,366,8952.704,8952.704,821168.5,823829.4,1243206.4919,1247014.2397999999,1247014.2397999999,208,5254.848,5254.848,292711.1,292711.1,447558.2936,447558.2936,447558.2936,32.0,1.5205,1.518,1.52,48.656,48.656,533690.0,2024-02-18,0,5,302.29369999999994,,,234087.01252499997,57255.586079999994,24140.721080000003,0.0,2.8,1.0,25550.9,0.4,1.0,9198.4,,,,,4112.6,1480.5
153,STRAXUSDT,223,9044.12715,23648.316499999997,620836.5,626738.7,623137.2244,628785.6298,628785.6298,150,7124.14485,18628.0035,641835.1,643358.5,649962.0558,651590.5704,651590.5704,50.1,1.0085,1.007,1.009,50.52585,132.1135,1103261.0,2024-02-18,0,3,188.54020000000003,,,238925.55408899998,81655.01222182,187786.11509456002,0.0,1.0,1.0,12333.0,1.0,1.0,12864.0,,,,,3305.1,3447.3
161,AGLDUSDT,458,168871.5567,164119.75965,770223.0,770223.0,1101538.9282,1101538.9282,1101538.9282,275,106732.67219999999,103729.3719,486870.0,492725.1,702487.0135,711363.5348,711363.5348,508.2,1.4385,1.435,1.438,731.0456999999999,710.47515,611387.0,2024-02-18,0,22,5542.491,,,221007.36237499997,155127.64227334,23322.85909733,0.0,1.5,1.0,1506.8,0.6,1.0,960.9,,,,,198.7,126.7
162,ALPACAUSDT,195,84475.50975000001,84475.50975000001,3471941.2,3478008.5,683108.19024,684254.85497,684254.85497,100,48971.310000000005,48971.310000000005,1283424.7,1455074.4,258267.1526,294073.885,294073.885,2066.3,0.1975,0.1972,0.1977,408.09425000000005,408.09425000000005,359688.0,2024-02-18,0,9,690.59929,,,129706.80881399999,,,0.0,2.3,1.0,1673.9,0.4,0.9,632.9,,,,,989.2,374.0
159,XEMUSDT,1865,113928.08054999998,394394.60764999996,10360519.0,10360519.0,396778.70857,396778.70857,396778.70857,2636,136292.71529999998,471816.18189999997,20057363.0,20057363.0,773826.40048,773826.40048,773826.40048,6843.0,0.03845,0.03839,0.03844,263.11334999999997,910.84205,82166.0,2024-02-18,0,14,3285.29176,,,134430.69929150003,72690.89585999999,40365.5771,0.0,0.5,1.0,1508.0,2.0,1.0,2941.0,,,,,120.8,235.5
164,AUCTIONUSDT,2937,1357458.6841199999,663452.4758400001,112235.56,112244.7,3089647.6149,3089882.8829,3089882.8829,1147,832657.30548,406957.91136,51831.48,52389.92,1442023.3871,1458250.3765,1458250.3765,74.64,27.6815,27.64,27.68,2066.14716,1009.8211200000001,1119487.0,2024-02-18,0,8,3668.9729,,,821416.9876410001,184754.945068392,65352.29169583899,0.0,2.1,1.0,1495.4,0.5,1.0,697.9,,,,,842.1,393.0
