,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
289,AGIXUSDT,3568701,5184136270.811099,2319848034.8757,14613897.0,14854372.0,12006558.32086,12194383.70551,12194383.70551,1927746,3727582578.9377,1668055133.7498999,9671492.0,12206646.0,8181461.64418,10457937.85981,10457937.85981,132917.0,0.8292999999999999,0.82722,0.837,110228.06809999999,49325.9347,531857.0,2024-02-18,0,1425,625210.17022,,5225.979497799999,439239.28328,97004.58330715999,70195.12527661,0.3,1.2,1.0,108.9,0.9,0.8,74.2,,5.2,,0.1,19.2,13.1
281,SPELLUSDT,75143,180124259.50598398,117375910.9892928,3226008266.0,3306911067.0,2560076.6100835,2620293.6325362,2620293.6325362,52938,147747909.94149598,96278233.55782321,3972043364.0,4210653899.0,3209164.0060371,3410605.2351228,3410605.2351228,34119530.0,0.0008028,0.0007968,0.0008049,27391.158683999998,17849.1348828,479595.0,2024-02-18,0,439,134236.7671089,,758.8854242,174390.21879385505,60786.4051994,19512.743364179998,0.2,0.8,1.0,93.5,1.3,0.9,117.2,,0.8,,0.0,19.1,23.9
69,IQUSDT,44913,54325485.83615999,44724861.747999996,133607634.0,133613633.0,1073252.704359,1073299.170788,1073299.170788,15656,32220353.938079994,26526239.998999994,37486842.0,39859083.0,315802.466587,336808.99184,336808.99184,1660956.0,0.008119999999999999,0.0081,0.008321,13486.962719999998,11103.490999999998,73595.0,2024-02-18,0,245,130467.894332,,,64157.29494965001,,,0.2,3.2,1.0,79.6,0.3,0.9,23.4,,,,,8.2,2.4
155,CKBUSDT,71169,701778545.7504901,540397158.9942901,342277452.0,443986126.0,3588600.798527,4605709.820814,4605709.820814,45208,547353537.9145601,421483812.30176,71415894.0,77230033.0,771812.930542,836878.936802,836878.936802,11369167.0,0.010595,0.010537,0.010656,120456.32436500001,92756.12066500001,72023.0,2024-02-18,0,626,237829.183999,,2241.8460283,801029.8033931002,106769.94310968,154905.72767385002,0.2,5.5,0.8,29.8,0.2,0.9,6.4,,2.2,,0.0,15.1,3.2
293,ARKMUSDT,646467,1738185848.6399999,362970829.71199995,4002780.0,4077446.0,5907970.2686,6013289.9936999995,6013289.9936999995,263211,1107101001.6,231186653.28,4737826.0,5576426.0,7211706.4754,8545814.7401,8545814.7401,62460.0,1.492,1.487,1.4976,93190.31999999999,19460.156,982579.0,2024-02-18,0,328,199083.2145,,7810.9783738999995,538807.38513,174207.13495612,49372.39140563,0.2,0.7,1.0,63.4,1.4,0.8,77.4,,7.8,,0.2,29.7,36.2
110,FILUSDT,277707,6383893935.3048,3256540390.3452,2562603.01,2654805.19,21068998.38472,21790984.45866,21790984.45866,195950,5459884114.8816,2785186177.4184,5559553.74,6985991.02,46917458.82408,59719345.3716,59719345.3716,57164.4,8.3665,8.279,8.379,478265.9526,243972.1599,1236637.0,2024-02-18,0,1885,2839806.59525,436.392,21495.649600000004,2097421.2521565,632751.03234,407537.11065999995,0.2,0.4,1.0,44.1,2.7,0.8,98.1,0.4,21.5,0.0,0.1,7.4,16.5
19,FETUSDT,270446,1820262438.5565004,372238587.00400007,9122633.0,9174804.0,10580522.5427,10638152.9887,10638152.9887,180568,1495578109.6230004,305841548.16800004,19787281.6,20012414.1,23562455.5949,23843900.2885,23843900.2885,124833.0,1.1785,1.1662,1.1818,147115.69050000003,30084.748000000003,2263752.0,2024-02-18,0,443,556456.6203,,3371.9698921,615075.43512,169065.24369936,60775.47843659,0.2,0.4,1.0,71.9,2.2,1.0,160.2,,3.4,,0.1,19.0,42.3
245,AMPUSDT,69828,131244223.627275,129877263.28533,596545505.0,598676082.0,3007463.178777,3017606.917118,3017606.917118,20025,65464528.697790004,64782689.817108005,85846852.0,86486712.0,451149.03241,454677.604283,454677.604283,4412795.0,0.0051015,0.005094,0.005217,22511.8736925,22277.403651,296400.0,2024-02-18,0,249,94790.59095700001,,,130722.4270321,,,0.2,6.6,1.0,133.6,0.2,1.0,20.0,,,,,31.7,4.8
192,ADXUSDT,2308,7828786.82655,1001951.1459000001,3749526.0,4485476.0,773579.0094,917365.5724,917365.5724,1275,3701191.15765,473689.3217000001,1766858.0,2331323.0,382718.6521,507693.0403,507693.0403,81589.0,0.20905,0.2079,0.2105,17056.18045,2182.9001000000003,64831.0,2024-02-18,0,36,94075.976,,,79345.39551999999,,,0.2,1.8,0.8,45.4,0.6,0.8,22.4,,,,,8.2,4.1
261,IMXUSDT,84771,481262685.82992,209712182.34888002,558517.1,581697.08,1752747.580119,1822287.520119,1822287.520119,70443,452461098.63071996,197161773.01008,804424.28,814747.78,2547073.029745,2581387.023867,2581387.023867,25002.68,3.1559999999999997,3.1481,3.1588,78908.45808,34384.68312,469117.0,2024-02-18,0,363,134372.052969,,,491454.96528350003,80109.47214,70662.37068999998,0.2,0.7,1.0,22.2,1.4,1.0,32.3,,,,,13.0,19.0
113,INJUSDT,10299,730397474.7912,224109801.77040005,717745.5,735554.7,23979118.474,24538946.904,24538946.904,13170,843201322.7724,258721706.77080008,403326.6,426512.4,13601791.084999999,14436483.443,14436483.443,8867.7,33.564,33.48,33.63,297635.4828,91324.28760000003,883276.0,2024-02-18,0,110,421121.454,614.4009355000001,,1340272.3199868,169629.21577474,66852.47446583,0.2,1.7,1.0,80.6,0.6,0.9,45.7,0.6,,0.0,,56.9,32.3
144,ARUSDT,73035,140453099.51794,40905099.520780005,116769.76,119633.1,1540509.45794,1576285.47648,1576285.47648,48734,115370280.87067,33600061.77829,64039.13,65181.82,858410.03671,874472.40472,874472.40472,2012.83,13.271,13.251,13.364,26712.26693,7779.592910000001,248603.0,2024-02-18,0,388,106751.32139,,,505549.13324900006,74347.05944,26809.506039999997,0.1,1.8,1.0,57.7,0.6,1.0,32.1,,,,,14.4,8.0
167,MASKUSDT,42509,264319577.8152,66477793.1292,3073476.3,3081970.3,13554567.8573,13590112.7258,13590112.7258,33789,242394184.952,60963439.09199999,2579575.6,2607168.4,11656370.7497,11787924.6187,11787924.6187,12887.2,4.489,4.429,4.494,57850.6408,14549.746799999999,732237.0,2024-02-18,0,204,233415.6784,,2810.664,757192.7909649999,210850.69904,200994.0895,0.1,1.2,1.0,234.3,0.9,1.0,201.5,,2.8,,0.0,58.1,49.9
169,MEMEUSDT,178120,587166803.327115,282967469.724555,154313850.0,154343877.0,4312531.436067,4313335.724028,4313335.724028,155296,533223479.87221503,256971099.255255,216021601.0,259604341.0,6141796.44512,7449052.856846,7449052.856846,2223101.0,0.028215,0.028087,0.028293,62724.794715,30228.337755,0.0,2024-02-18,0,445,268620.072526,,,789990.985319,182617.02040944,46023.66589646001,0.1,0.6,1.0,68.8,1.7,0.8,97.9,,,,,16.1,22.9
160,FORTHUSDT,8087,12042568.879379999,2175981.70491,218221.23,220929.14,865062.97109,875377.00519,875377.00519,2161,5482795.58736,990690.85752,43107.1,84196.08,175358.78384,350396.09184,350396.09184,1874.8600000000001,4.0169999999999995,3.999,4.031,7531.31262,1360.83909,336318.0,2024-02-18,0,46,30033.849420000002,,,104913.94326100001,,,0.1,2.5,1.0,114.9,0.4,0.5,23.3,,,,,28.8,5.8
153,CELOUSDT,1577,30132473.904,13505782.806000002,10369210.8,10375800.5,8139510.6595,8144394.0398,8144394.0398,1204,26114810.7168,11705011.765200002,9785415.4,9863688.7,7804233.9225,7869441.8184,7869441.8184,42161.6,0.7941,0.789,0.795,33480.52656,15006.425340000002,256142.0,2024-02-18,0,54,63028.219800000006,,,423191.6234734999,115781.478,33629.97986,0.1,1.0,1.0,243.1,1.0,1.0,233.1,,,,,129.1,123.8
163,ICPUSDT,74216,530025242.47252005,238725508.40605003,421116.35,425810.43,5257265.45944,5313150.27811,5313150.27811,66164,515856435.42788005,232343820.52745003,807567.5,818089.76,10240319.03366,10380640.81794,10380640.81794,7385.48,12.621500000000001,12.552,12.632,93215.83582000001,41984.788675,453846.0,2024-02-18,0,296,199783.28864,,,1437850.5182019998,182333.8942706,190358.53520959997,0.1,0.5,1.0,56.4,2.0,1.0,109.9,,,,,26.3,51.3
152,CAKEUSDT,5801,102792936.38076,57971445.57459999,1791417.57,1793749.66,5151876.8237499995,5158172.02245,5158172.02245,5920,103102927.14186001,58146268.99309999,3789021.87,3789030.88,10986246.094,10986273.295189999,10986273.295189999,21456.36,2.8895,2.882,2.892,61998.15222,34964.683699999994,370546.0,2024-02-18,0,84,124455.638,,,659633.047179,127470.2101114,38724.84428474,0.1,0.5,1.0,83.1,2.1,1.0,177.2,,,,,41.4,88.3
151,BURGERUSDT,7681,7412473.757700002,4796805.936780001,1055014.1,1098147.3,636878.87199,661467.64749,661467.64749,4237,5361906.726000001,3469830.296400001,820883.6,899067.2,512713.12896,562688.26464,562688.26464,11874.5,0.6102000000000001,0.6081,0.613,7245.819900000001,4688.959860000001,206304.0,2024-02-18,0,120,24481.883550000002,,,103013.15847249998,,,0.1,1.2,1.0,87.9,0.9,0.9,70.8,,,,,26.0,20.9
147,AVAUSDT,2192,1387362.4379999998,745082.8307999999,262694.3,262694.3,152290.14392,152290.14392,152290.14392,691,757543.9343999999,406838.87903999997,432504.1,502048.1,260342.1539,303259.34742,303259.34742,3749.0,0.5873999999999999,0.5848,0.59,2202.1625999999997,1182.6711599999999,75839.0,2024-02-18,0,38,9264.51713,,,40767.211147,,,0.1,0.5,1.0,69.2,2.0,0.9,118.2,,,,,16.4,28.1
146,ATMUSDT,356,540235.938,8059.017999999998,115605.2,115605.2,308590.59876,308590.59876,308590.59876,132,276993.69911999995,4132.07832,137103.22,190846.08,378167.04134,530371.1221,530371.1221,728.67,2.6959999999999997,2.692,2.697,1964.4943199999998,29.305519999999994,178860.0,2024-02-18,0,8,2079.89503,,,36809.165778,,,0.1,0.6,1.0,157.1,1.7,0.7,192.5,,,,,148.4,181.8
126,RSRUSDT,4707,9887440.049552249,5665793.871325498,295119144.2,295202516.0,891859.858918,892101.4769974,892101.4769974,2488,5712743.1397413,3273569.7923213993,98081543.2,99814574.2,300246.7845959,305811.6281674,305811.6281674,2487795.9,0.0030454999999999996,0.003032,0.003052,7576.582413449999,4341.604499099999,174852.0,2024-02-18,0,32,14332.8695814,,,79737.78483525002,55081.781813,20310.910067999994,0.1,2.9,1.0,117.7,0.3,1.0,39.6,,,,,62.2,20.9
143,ALICEUSDT,3069,9567243.849149998,6901338.30815,1217950.65,1220544.7,1713072.17285,1716477.6652,1716477.6652,979,5151592.8418499995,3716105.2428499996,67803.89,75267.17,97005.02838,108204.71778,108204.71778,6110.19,1.4169999999999998,1.412,1.422,8658.139229999999,6245.5550299999995,146443.0,2024-02-18,0,40,24173.53994,,,87598.94983849999,47507.657439999995,7013.85809,0.1,15.9,1.0,197.9,0.1,0.9,11.2,,,,,70.9,4.0
140,YFIUSDT,7590,14206136.17871266,8767272.15218652,164.98926,164.98926,1220463.5569200001,1220463.5569200001,1220463.5569200001,7127,14983942.25017144,9247292.716843681,226.71033,226.73834,1686286.01233,1686506.50705,1686506.50705,1.20302,7431.5470000000005,7413.0,7431.0,8940.29967194,5517.4777546800005,158983.0,2024-02-18,0,41,15278.57419,,,146313.984042949,69104.36564,17400.35595,0.1,0.7,1.0,136.5,1.4,1.0,188.6,,,,,79.9,110.4
132,TIAUSDT,478980,1434950433.3780003,773079455.1060002,339639.8,339639.8,5522674.05798,5522674.05798,5522674.05798,310528,1057157927.6797003,569543766.5869001,178087.3,178190.1,2938258.49285,2940041.13985,2940041.13985,5921.3,16.4185,16.3612,16.4545,97218.86405000002,52376.656850000014,0.0,2024-02-18,0,1031,272418.90172,,,1690358.6198599995,208781.1161112,107046.00596752002,0.1,1.9,1.0,56.8,0.5,1.0,30.2,,,,,20.3,10.8
129,STORJUSDT,48679,472388847.19949996,438968008.65225,4403634.0,4427196.0,3198477.5080999997,3214764.352,3214764.352,35469,412043542.2798,382892048.1609,5638432.0,5638823.0,4157588.4774,4157890.173,4157890.173,152102.0,0.73335,0.7293,0.7355,111544.0017,103652.42235,1630083.0,2024-02-18,0,380,391670.10109999997,,,905768.2028900001,113366.80858,155321.00058000002,0.1,0.8,1.0,28.7,1.3,1.0,37.3,,,,,8.2,10.6
128,SANDUSDT,8799,75437302.9865,34897224.18,5909882.0,5941936.0,2914339.9513,2929411.7806,2929411.7806,6443,62996072.38925,29141922.81,7487649.0,7505735.0,3723668.0028,3733134.6061,3733134.6061,79637.0,0.49595,0.4942,0.4963,39495.97015,18270.798,638613.0,2024-02-18,0,66,71133.6747,,,361587.00345500006,357746.132646,57927.649884,0.1,0.8,1.0,73.8,1.3,1.0,94.3,,,,,41.0,52.3
127,RUNEUSDT,9818,363768106.25699997,63455517.63494999,1857481.5,1858736.3,9334424.7625,9340379.3966,9340379.3966,8607,304169568.426,53059179.95909999,572382.2,573576.8,2900785.549,2907206.4151,2907206.4151,33094.0,5.044499999999999,5.032,5.054,166942.683,29121.394049999995,2712706.0,2024-02-18,0,117,442788.3606,,759.4028000000001,1255266.285615,207881.96689999997,62001.15416000001,0.1,3.2,1.0,55.9,0.3,1.0,17.4,,0.8,,0.0,21.1,6.6
178,REEFUSDT,3610,9395230.93236,9953929.982360002,444839411.0,445479262.0,762391.537143,763444.60748,763444.60748,1651,6657435.131256,7053327.761256001,862542735.0,884708822.0,1513036.194205,1553358.834599,1553358.834599,4897737.0,0.0017360000000000001,0.001725,0.001738,8502.471432,9008.081432,251362.0,2024-02-18,0,116,21771.282101,,,109016.4273363,54038.63025880001,9550.702463799998,0.1,0.5,1.0,89.7,2.0,1.0,178.0,,,,,35.0,69.5
125,OXTUSDT,1806,6246962.233049999,2473652.44665,32672430.0,32677316.0,3873779.3125,3874326.55,3874326.55,1709,5620053.390299999,2225411.0558999996,22641359.0,22660941.0,2722137.1116,2724617.5055,2724617.5055,61693.0,0.11954999999999999,0.1191,0.1197,7375.398149999999,2920.4869499999995,1021839.0,2024-02-18,0,15,13124.5231,,,108520.94668100002,49387.837728160004,8942.497990529999,0.1,1.4,1.0,525.2,0.7,1.0,369.1,,,,,295.2,207.4
121,NMRUSDT,18418,67251171.35328,18858188.0304,46958.49,46975.04,1532788.9568999999,1533300.1289,1533300.1289,10969,55864986.001679994,15665339.1924,22747.99,23336.64,763961.3891,784558.2526,784558.2526,728.03,33.275999999999996,32.83,33.33,24225.926279999996,6793.2954,541772.0,2024-02-18,0,125,83771.1585,,,216086.9840925,88686.90068078,28681.14656452,0.1,2.0,1.0,63.3,0.5,1.0,31.5,,,,,18.3,9.1
120,NEARUSDT,10581,419839571.84400004,322372475.271,4858480.5,5032722.5,15703918.2979,16226642.2215,16226642.2215,10603,411376402.60920006,315874057.7853,6226594.1,6242970.7,20267665.266,20324865.1523,20324865.1523,51146.4,3.2445,3.24,3.249,165944.49480000001,127419.95070000002,594804.0,2024-02-18,0,180,382972.1412,,,1479791.5941399997,326178.97568000003,170625.0954,0.1,0.8,1.0,94.6,1.3,1.0,122.1,,,,,41.0,52.9
112,FLMUSDT,6484,16493117.639999999,12314200.338,37561508.0,37814625.0,3613144.2382,3636600.2036,3636600.2036,2042,8838465.11,6599033.1495,6266366.0,6268557.0,617688.4317,617915.2023,617915.2023,103160.0,0.09725,0.0969,0.098,10032.31,7490.3895,1172667.0,2024-02-18,0,82,51276.189,85.5428,,90650.1637065,59818.108660000005,18044.97478,0.1,5.9,1.0,360.2,0.2,1.0,61.6,0.1,,0.0,,70.5,12.0
106,DCRUSDT,10954,26139408.6486,8685876.55065,122672.438,126526.65000000001,2238676.5559,2306669.00397,2306669.00397,3504,13289195.541960001,4415873.11659,8591.154,10581.598,162652.82502,202463.05692,202463.05692,717.58,18.538,18.51,18.8,13302.49804,4420.29341,31817.0,2024-02-18,0,124,39214.79335,,,167883.03382744998,,,0.1,11.4,1.0,168.3,0.1,0.8,12.2,,,,,57.1,4.1
102,BELUSDT,5889,14487408.210999997,13872975.7762,1115851.1,1121645.6,806369.58795,810369.5313,810369.5313,2984,10125487.317749998,9696050.40705,642966.4,751264.0,470577.91938000004,553230.6477,553230.6477,15434.5,0.7264999999999999,0.7257,0.7275,11213.164249999998,10737.59735,390180.0,2024-02-18,0,111,30395.49441,,,76651.268944,49907.151602000005,6711.230192,0.1,1.5,1.0,71.9,0.7,0.9,42.0,,,,,26.5,15.5
101,BALUSDT,6889,21526579.632999994,11894054.5815,170687.71,171126.15,723810.19173,725594.72711,725594.72711,4397,20003160.151279997,11052321.48804,186476.24,186476.24,800525.39041,800525.39041,800525.39041,3870.2599999999998,4.278499999999999,4.255,4.283,16558.907409999996,9149.272755,66991.0,2024-02-18,0,42,33830.82716,,,143919.38805399998,51162.21894,16439.89652,0.1,0.9,1.0,43.7,1.1,1.0,48.3,,,,,21.4,23.7
99,AVAXUSDT,16204,723053961.38976,425466137.22704,1095268.42,1101659.25,39752132.8011,39969351.7481,39969351.7481,15477,701392950.49824,412720163.72495997,1678336.8,1679977.15,61418400.1151,61482382.8989,61482382.8989,6452.16,36.491,36.4,36.54,235445.77056,138543.19024,1585420.0,2024-02-18,0,101,415530.7041,,,3161175.636531,497570.12416,287651.75012999994,0.1,0.7,1.0,168.8,1.5,1.0,260.9,,,,,95.7,147.8
171,OMUSDT,115256,183999739.8176,89804272.3572,10915719.0,10921905.0,2471985.5153799998,2473321.04162,2473321.04162,92627,163010718.9984,79560215.7948,5041386.0,5320284.0,1162258.4869,1230011.31707,1230011.31707,131656.0,0.2284,0.22716,0.22898,30070.2304,14676.298799999999,45160.0,2024-02-18,0,570,145008.55986,,,505506.61204000004,39089.293511634,9421.554249544999,0.1,2.0,1.0,82.2,0.5,0.9,38.7,,,,,17.0,8.0
187,TLMUSDT,4596,9183696.603525002,4783511.560500001,51458236.0,52043150.0,850097.88199,859082.9231,859082.9231,3029,7929306.338500001,4130137.37,116867770.0,119089410.0,1963030.61074,2001908.71186,2001908.71186,389771.0,0.016675000000000002,0.0166,0.01671,6499.431425000001,3385.3585000000003,209513.0,2024-02-18,0,60,17286.32899,,,92680.537907,62502.270032960005,9334.83553052,0.1,0.4,1.0,130.8,2.3,1.0,302.0,,,,,49.2,113.6
180,ROSEUSDT,81675,180050070.11227998,55945659.00021999,31054708.2,31121387.7,3690453.781762,3697920.578617,3697920.578617,70993,164285740.61418,51047322.65456999,32839261.6,33754798.5,3990344.432176,4109335.06249,4109335.06249,254344.4,0.12035,0.11934,0.12071,30610.34854,9511.332709999999,271537.0,2024-02-18,0,474,122623.401414,,,387291.59763950005,103387.33248200001,23506.009006000004,0.1,0.9,1.0,120.6,1.1,1.0,130.4,,,,,30.1,32.5
255,FLUXUSDT,22863,29364456.288107995,14636335.567410002,1287578.15,1291883.32,1105165.363749,1108660.051547,1108660.051547,8377,16370899.302403998,8159864.203830001,156669.03,159254.66,137298.82361,139672.874317,139672.874317,14179.119999999999,0.86615,0.8614,0.8681,12281.244787999998,6121.428510000001,200279.0,2024-02-18,0,96,37719.268273,,,154175.92605135002,,,0.1,7.9,1.0,90.0,0.1,1.0,11.2,,,,,29.3,3.6
221,ILVUSDT,17171,31968162.452489994,9321014.221585,12076.933,12077.749,1132922.92723,1132994.78419,1132994.78419,14825,31670784.197117995,9234307.112547,12139.116,12727.767,1163476.54197,1222744.37618,1222744.37618,142.284,95.0015,94.67,95.1,13517.193425999998,3941.232229,136668.0,2024-02-18,0,66,27550.20713,,,182007.01130695,64209.663824200004,14840.6595237,0.1,0.9,1.0,83.8,1.1,1.0,86.1,,,,,41.1,42.2
224,LPTUSDT,6171,107647996.34704502,41527208.836575,570503.27,570640.32,8253500.0708,8255377.1045,8255377.1045,4313,89734223.27342002,34616639.0097,217822.03,223019.36000000002,3219068.196,3298746.145,3298746.145,3768.9700000000003,14.624500000000001,14.53,14.66,55119.30176500001,21263.291775,1696691.0,2024-02-18,0,89,114929.0316,,,971898.9929579999,137631.04095999998,228203.94040000002,0.1,2.5,1.0,149.7,0.4,1.0,58.4,,,,,71.8,28.0
229,PHAUSDT,919,2664407.3379,240161.01759999996,4237424.0,4535321.0,538056.677,573880.9201,573880.9201,537,2209924.2099,199195.38559999998,5484748.0,6112848.0,714214.2372,799048.0909,799048.0909,44022.0,0.12905,0.1286,0.1291,5681.0391,512.0704,159021.0,2024-02-18,0,12,15635.8112,,,93418.18628499999,,,0.1,0.7,0.9,94.7,1.4,0.9,125.7,,,,,34.4,45.7
231,QNTUSDT,738,5735172.283350001,0.0,20664.648,20735.255,2109316.0889,2116169.1007,2116169.1007,575,5331015.847275001,0.0,37513.221,37549.638,3874406.5017999997,3878387.8032,3878387.8032,93.459,102.9625,102.5,103.0,9622.772287500002,0.0,299300.0,2024-02-18,0,42,23653.4506,,,183383.42532120002,35952.37272634001,7055.89543436,0.1,0.5,1.0,219.2,1.8,1.0,402.6,,,,,89.2,163.8
233,RADUSDT,7170,22226372.361600004,9596508.4032,707575.0,711258.6,1369304.3484,1376165.7759,1376165.7759,3696,14085664.742600001,6081658.2152,356585.5,461950.1,709786.7527,930844.9048,930844.9048,7597.7,1.9660000000000002,1.945,1.968,14937.078200000002,6449.2664,216916.0,2024-02-18,0,137,64159.9994,,,261623.7475,74307.8411018,34110.5670831,0.1,1.5,1.0,91.7,0.7,0.8,47.5,,,,,21.3,11.1
239,WAXPUSDT,8854,24549747.33292,9644774.62138,10834958.0,11148159.0,665756.3283,683918.87781,683918.87781,7044,21231844.8847,8341281.72205,18584719.0,18616529.0,1162477.02144,1164544.98602,1164544.98602,220118.0,0.06203,0.06181,0.06213,13653.91954,5364.16831,354669.0,2024-02-18,0,110,35789.00354,,,186120.21274699998,44503.758756740004,5235.85172091,0.1,0.6,1.0,48.8,1.7,1.0,85.1,,,,,18.6,32.5
