,Unnamed: 0,coin,v,price
64,10,PHBUSDT,9.0,1.8969
65,11,PHBUSDT,0.0,1.897
66,12,PHBUSDT,5.0,1.8971
67,13,PHBUSDT,0.0,1.8972
68,14,PHBUSDT,33.0,1.8975
69,15,PHBUSDT,158.0,1.8976
70,16,PHBUSDT,158.0,1.8984
71,17,PHBUSDT,12.0,1.8985
72,18,PHBUSDT,28.0,1.8986
73,19,PHBUSDT,7.0,1.8987
74,20,PHBUSDT,28.0,1.8988
75,21,PHBUSDT,683.0,1.8989
76,22,PHBUSDT,194.0,1.8991
77,23,PHBUSDT,158.0,1.8992
78,24,PHBUSDT,12.0,1.8993
79,25,PHBUSDT,3608.0,1.9016
80,26,PHBUSDT,200.0,1.9018
81,27,PHBUSDT,50.0,1.9023
82,28,PHBUSDT,158.0,1.9024
83,29,PHBUSDT,0.0,1.9028
84,30,PHBUSDT,3923.0,1.9037
85,31,PHBUSDT,175.0,1.904
86,32,PHBUSDT,0.0,1.9047
87,33,PHBUSDT,52.0,1.9055
88,34,PHBUSDT,158.0,1.9056
89,35,PHBUSDT,52.0,1.906
90,36,PHBUSDT,7321.0,1.9064
91,37,PHBUSDT,972.0,1.9087
92,38,PHBUSDT,619.0,1.9088
93,39,PHBUSDT,0.0,1.914
94,0,LOOMUSDT,3907.0,0.10072
95,1,LOOMUSDT,35321.0,0.10078
96,2,LOOMUSDT,171960.0,0.10227
97,0,SUIUSDT,1054.7,1.6204
98,1,SUIUSDT,2524.9,1.6205
99,2,SUIUSDT,6017.2,1.621
100,3,SUIUSDT,2920.3,1.6221
101,0,LQTYUSDT,8684.8,1.522
102,1,LQTYUSDT,10557.6,1.523
103,0,RDNTUSDT,10332.0,0.3615
104,0,HIFIUSDT,30.0,0.6716
105,0,IDUSDT,169.0,0.59031
106,1,IDUSDT,169.0,0.59034
107,2,IDUSDT,0.0,0.59039
108,3,IDUSDT,169.0,0.5904
109,4,IDUSDT,0.0,0.59052
110,5,IDUSDT,169.0,0.59055
111,6,IDUSDT,5963.0,0.59059
112,7,IDUSDT,921.0,0.5906
113,8,IDUSDT,13.0,0.59062
114,9,IDUSDT,0.0,0.59063
115,0,SYNUSDT,141.5,0.7089
116,1,SYNUSDT,0.0,0.709
117,2,SYNUSDT,0.0,0.7091
118,3,SYNUSDT,160.0,0.7092
119,4,SYNUSDT,152.0,0.7093
120,5,SYNUSDT,6959.8,0.7096
121,6,SYNUSDT,480.5,0.7097
122,7,SYNUSDT,29954.4,0.71
123,8,SYNUSDT,258.7,0.7101
124,9,SYNUSDT,95.0,0.7104
125,10,SYNUSDT,1123.5,0.7105
126,11,SYNUSDT,0.0,0.7118
127,12,SYNUSDT,836.8,0.7119
128,13,SYNUSDT,0.0,0.712
129,14,SYNUSDT,0.0,0.7129
130,15,SYNUSDT,0.0,0.7165
131,0,SNTUSDT,16687.0,0.04227
132,1,SNTUSDT,15735.0,0.04229
133,2,SNTUSDT,16843.0,0.0423
134,3,SNTUSDT,19530.0,0.04231
135,4,SNTUSDT,209609.0,0.04232
136,5,SNTUSDT,89681.0,0.04236
137,6,SNTUSDT,315125.0,0.04288
138,7,SNTUSDT,0.0,0.04289
139,0,OPUSDT,5452.19,3.677
140,0,SEIUSDT,1525.1,0.8285
141,1,SEIUSDT,5424.0,0.8286
142,2,SEIUSDT,6384.1,0.8291
143,3,SEIUSDT,19035.5,0.8292
144,4,SEIUSDT,15221.9,0.8293
145,5,SEIUSDT,95279.0,0.8294
146,0,ARKMUSDT,0.0,1.6549
147,1,ARKMUSDT,0.0,1.655
148,2,ARKMUSDT,0.0,1.6551
149,3,ARKMUSDT,110.0,1.6552
150,4,ARKMUSDT,33.0,1.6553
151,5,ARKMUSDT,128.0,1.6554
152,6,ARKMUSDT,158.0,1.6555
153,7,ARKMUSDT,156.0,1.656
154,8,ARKMUSDT,349.0,1.6561
155,9,ARKMUSDT,308.0,1.6562
156,10,ARKMUSDT,9.0,1.6564
157,11,ARKMUSDT,72.0,1.6565
158,12,ARKMUSDT,383.0,1.6568
159,13,ARKMUSDT,155.0,1.6569
160,14,ARKMUSDT,1346.0,1.6572
161,15,ARKMUSDT,0.0,1.6574
162,16,ARKMUSDT,962.0,1.6575
163,17,ARKMUSDT,663.0,1.6578
164,18,ARKMUSDT,613.0,1.6579
165,19,ARKMUSDT,12.0,1.6585
166,20,ARKMUSDT,2566.0,1.6586
167,21,ARKMUSDT,170.0,1.6593
168,22,ARKMUSDT,0.0,1.6595
169,23,ARKMUSDT,3365.0,1.6607
170,24,ARKMUSDT,107.0,2.239
171,0,STGUSDT,1381.4,0.6546
172,0,UFTUSDT,1693.0,0.4254
173,1,UFTUSDT,61.0,0.4261
174,2,UFTUSDT,6796.0,0.4264
175,0,GNSUSDT,430.33,6.384
176,0,APTUSDT,69.16,9.3248
177,1,APTUSDT,24.0,9.3251
178,2,APTUSDT,48.01,9.3252
179,3,APTUSDT,49.8,9.3256
180,4,APTUSDT,0.82,9.3266
181,5,APTUSDT,219.9,9.3267
182,6,APTUSDT,265.9,9.3276
183,7,APTUSDT,443.08,9.3277
184,8,APTUSDT,409.8,9.3287
185,9,APTUSDT,5000.0,9.3288
186,10,APTUSDT,470.96,9.3325
187,0,HFTUSDT,420.2,0.3904
188,0,ARBUSDT,4160.5,1.8508
189,1,ARBUSDT,4331.4,1.852
190,2,ARBUSDT,1853.3,1.854
191,3,ARBUSDT,3656.4,1.856
192,4,ARBUSDT,2668.3,1.8569
193,0,GMXUSDT,24.496,50.63
194,1,GMXUSDT,16.671,50.64
195,2,GMXUSDT,29.319,50.65
196,3,GMXUSDT,49.55,50.66
197,4,GMXUSDT,81.276,50.68
198,5,GMXUSDT,35.843,50.69
199,6,GMXUSDT,10.082,50.7
200,7,GMXUSDT,21.419,50.71
201,8,GMXUSDT,194.16,50.72
202,9,GMXUSDT,44.095,50.78
203,10,GMXUSDT,62.302,50.86
204,11,GMXUSDT,29.578,50.91
205,12,GMXUSDT,0.0,50.99
206,0,WLDUSDT,424.5,9.119
207,1,WLDUSDT,310.7,9.12
208,2,WLDUSDT,337.2,9.121
209,3,WLDUSDT,565.3,9.122
210,4,WLDUSDT,2253.0,9.124
211,5,WLDUSDT,1447.7,9.125
212,6,WLDUSDT,7196.9,9.126
213,7,WLDUSDT,739.8,9.128
214,8,WLDUSDT,29.7,9.129
215,9,WLDUSDT,1772.6,9.13
216,10,WLDUSDT,583.4,9.131
217,11,WLDUSDT,248.7,9.132
218,12,WLDUSDT,2312.5,9.14
219,13,WLDUSDT,222.2,9.141
220,14,WLDUSDT,1161.2,9.142
221,15,WLDUSDT,117.1,9.157
222,16,WLDUSDT,262.9,9.31
223,0,GLMUSDT,241.0,0.3751
224,1,GLMUSDT,7385.7,0.3757
225,0,AGIXUSDT,0.0,0.77002
226,1,AGIXUSDT,0.0,0.77004
227,2,AGIXUSDT,0.0,0.77005
228,3,AGIXUSDT,48.0,0.77011
229,4,AGIXUSDT,0.0,0.77012
230,5,AGIXUSDT,84.0,0.7702
231,6,AGIXUSDT,11.0,0.77021
232,7,AGIXUSDT,84.0,0.77024
233,8,AGIXUSDT,129.0,0.77025
234,9,AGIXUSDT,84.0,0.77026
235,10,AGIXUSDT,0.0,0.77027
236,11,AGIXUSDT,84.0,0.77028
237,12,AGIXUSDT,10.0,0.77029
238,13,AGIXUSDT,84.0,0.77035
239,14,AGIXUSDT,129.0,0.77036
240,15,AGIXUSDT,19.0,0.77037
241,16,AGIXUSDT,0.0,0.77039
242,17,AGIXUSDT,0.0,0.7704
243,18,AGIXUSDT,0.0,0.77041
244,19,AGIXUSDT,0.0,0.77042
245,20,AGIXUSDT,0.0,0.77043
246,21,AGIXUSDT,84.0,0.77044
247,22,AGIXUSDT,14.0,0.77045
248,23,AGIXUSDT,0.0,0.77046
249,24,AGIXUSDT,63.0,0.77047
250,25,AGIXUSDT,23.0,0.77048
251,26,AGIXUSDT,84.0,0.77049
252,27,AGIXUSDT,1958.0,0.7705
253,28,AGIXUSDT,297.0,0.77051
254,29,AGIXUSDT,2879.0,0.77052
255,30,AGIXUSDT,156.0,0.77053
256,31,AGIXUSDT,0.0,0.77054
257,32,AGIXUSDT,0.0,0.77055
258,33,AGIXUSDT,0.0,0.77056
259,34,AGIXUSDT,0.0,0.77057
260,35,AGIXUSDT,0.0,0.77058
261,36,AGIXUSDT,0.0,0.77059
262,37,AGIXUSDT,0.0,0.7706
263,38,AGIXUSDT,96.0,0.77061
264,39,AGIXUSDT,0.0,0.77062
265,40,AGIXUSDT,0.0,0.77063
266,41,AGIXUSDT,1159.0,0.77064
267,42,AGIXUSDT,1835.0,0.77065
268,43,AGIXUSDT,0.0,0.77066
269,44,AGIXUSDT,129.0,0.77068
270,45,AGIXUSDT,0.0,0.7707
271,46,AGIXUSDT,84.0,0.77075
272,47,AGIXUSDT,0.0,0.77079
273,48,AGIXUSDT,0.0,0.7708
274,49,AGIXUSDT,0.0,0.77083
275,50,AGIXUSDT,389.0,0.77084
276,51,AGIXUSDT,0.0,0.77087
277,52,AGIXUSDT,0.0,0.77088
278,53,AGIXUSDT,0.0,0.77089
279,54,AGIXUSDT,0.0,0.7709
280,55,AGIXUSDT,0.0,0.77091
281,56,AGIXUSDT,0.0,0.77092
282,57,AGIXUSDT,389.0,0.77096
283,58,AGIXUSDT,642.0,0.77097
284,59,AGIXUSDT,241.0,0.77102
285,60,AGIXUSDT,38.0,0.77109
286,61,AGIXUSDT,0.0,0.77112
287,62,AGIXUSDT,0.0,0.77116
288,63,AGIXUSDT,0.0,0.7712
289,64,AGIXUSDT,0.0,0.77121
290,65,AGIXUSDT,0.0,0.77122
291,66,AGIXUSDT,1505.0,0.77123
292,67,AGIXUSDT,391.0,0.77126
293,68,AGIXUSDT,596.0,0.77127
294,69,AGIXUSDT,0.0,0.7713
295,70,AGIXUSDT,0.0,0.77137
296,71,AGIXUSDT,0.0,0.77138
297,72,AGIXUSDT,114.0,0.77139
298,73,AGIXUSDT,0.0,0.77145
299,74,AGIXUSDT,12.0,0.77154
300,75,AGIXUSDT,0.0,0.77161
301,76,AGIXUSDT,0.0,0.77162
302,77,AGIXUSDT,0.0,0.77163
303,78,AGIXUSDT,3115.0,0.7717
304,79,AGIXUSDT,0.0,0.77172
305,80,AGIXUSDT,15.0,0.77173
306,81,AGIXUSDT,950.0,0.77183
307,82,AGIXUSDT,10.0,0.77189
308,83,AGIXUSDT,12797.0,0.77195
309,84,AGIXUSDT,0.0,0.77202
310,85,AGIXUSDT,0.0,0.77209
311,86,AGIXUSDT,0.0,0.77218
312,87,AGIXUSDT,0.0,0.77226
313,88,AGIXUSDT,0.0,0.77228
314,89,AGIXUSDT,0.0,0.77235
315,90,AGIXUSDT,601.0,0.7724
316,91,AGIXUSDT,0.0,0.77242
317,92,AGIXUSDT,592.0,0.77243
318,93,AGIXUSDT,0.0,0.77267
319,94,AGIXUSDT,0.0,0.77274
320,95,AGIXUSDT,0.0,0.773
321,96,AGIXUSDT,0.0,0.77314
322,97,AGIXUSDT,6710.0,0.77324
323,98,AGIXUSDT,6510.0,0.77326
324,99,AGIXUSDT,0.0,0.77332
325,100,AGIXUSDT,0.0,0.77344
326,101,AGIXUSDT,649.0,0.77345
327,102,AGIXUSDT,3613.0,0.77354
328,103,AGIXUSDT,0.0,0.77362
329,104,AGIXUSDT,15.0,0.77365
330,105,AGIXUSDT,129.0,0.77384
331,106,AGIXUSDT,1697.0,0.77407
332,107,AGIXUSDT,0.0,0.77412
333,108,AGIXUSDT,150.0,0.7742
334,109,AGIXUSDT,0.0,0.77436
335,110,AGIXUSDT,0.0,0.77439
336,111,AGIXUSDT,0.0,0.77488
337,112,AGIXUSDT,0.0,0.77492
338,113,AGIXUSDT,1296.0,0.77508
339,114,AGIXUSDT,7365.0,0.77524
340,115,AGIXUSDT,14601.0,0.77583
341,116,AGIXUSDT,0.0,0.77595
342,117,AGIXUSDT,14730.0,0.77641
343,118,AGIXUSDT,154.0,0.77782
344,119,AGIXUSDT,14601.0,0.77884
345,120,AGIXUSDT,0.0,0.78026
346,121,AGIXUSDT,14747.0,0.78062
347,122,AGIXUSDT,77051.0,0.78208
348,123,AGIXUSDT,17.0,0.78288
349,124,AGIXUSDT,36783.0,0.78316
350,125,AGIXUSDT,0.0,0.78383
351,126,AGIXUSDT,14601.0,0.78609
352,127,AGIXUSDT,0.0,0.92408
353,128,AGIXUSDT,0.0,0.92433
354,129,AGIXUSDT,0.0,0.92438
355,130,AGIXUSDT,0.0,0.92446
356,131,AGIXUSDT,0.0,0.92448
357,0,OAXUSDT,1389.0,0.1662
358,1,OAXUSDT,6043.0,0.1663
359,0,AMBUSDT,258898.0,0.0098
360,1,AMBUSDT,3165190.0,0.00982
361,2,AMBUSDT,1463824.0,0.00983
362,0,HOOKUSDT,32.6,1.1172
363,0,OSMOUSDT,7.4,1.5815
364,1,OSMOUSDT,16.71,1.5816
365,2,OSMOUSDT,14.17,1.5817
366,3,OSMOUSDT,16.72,1.5818
367,4,OSMOUSDT,27.16,1.5819
368,5,OSMOUSDT,0.0,1.5822
369,6,OSMOUSDT,0.0,1.5824
370,7,OSMOUSDT,0.0,1.5855
371,8,OSMOUSDT,189.69,1.5859
372,9,OSMOUSDT,0.0,1.5867
373,10,OSMOUSDT,265.05,1.5869
374,11,OSMOUSDT,63.25,1.5947
375,12,OSMOUSDT,0.0,1.5949
376,13,OSMOUSDT,0.0,1.5963
377,0,PHBUSDT,195.0,1.8958
378,1,PHBUSDT,10.0,1.8959
379,2,PHBUSDT,317.0,1.896
380,3,PHBUSDT,10.0,1.8961
381,4,PHBUSDT,0.0,1.8962
382,5,PHBUSDT,13.0,1.8963
383,6,PHBUSDT,39.0,1.8965
384,7,PHBUSDT,95.0,1.8967
385,8,PHBUSDT,10.0,1.8971
386,9,PHBUSDT,28.0,1.8972
387,10,PHBUSDT,178.0,1.8975
388,11,PHBUSDT,158.0,1.8976
389,12,PHBUSDT,32.0,1.8977
390,13,PHBUSDT,9.0,1.8979
391,14,PHBUSDT,39.0,1.8983
392,15,PHBUSDT,158.0,1.8984
393,16,PHBUSDT,347.0,1.8985
394,17,PHBUSDT,364.0,1.8986
395,18,PHBUSDT,430.0,1.8987
396,19,PHBUSDT,695.0,1.8988
397,20,PHBUSDT,683.0,1.8989
398,21,PHBUSDT,16.0,1.8991
399,22,PHBUSDT,13.0,1.8995
400,23,PHBUSDT,175.0,1.8997
401,24,PHBUSDT,313.0,1.9001
402,25,PHBUSDT,1055.0,1.9006
403,26,PHBUSDT,200.0,1.9007
404,27,PHBUSDT,624.0,1.9009
405,28,PHBUSDT,250.0,1.901
406,29,PHBUSDT,76.0,1.9012
407,30,PHBUSDT,0.0,1.9013
408,31,PHBUSDT,0.0,1.9014
409,32,PHBUSDT,50.0,1.9015
410,33,PHBUSDT,605.0,1.9016
411,34,PHBUSDT,0.0,1.9017
412,35,PHBUSDT,0.0,1.9018
413,36,PHBUSDT,175.0,1.9024
414,37,PHBUSDT,0.0,1.9029
415,38,PHBUSDT,6637.0,1.9037
416,39,PHBUSDT,3923.0,1.9038
417,40,PHBUSDT,208.0,1.9039
418,41,PHBUSDT,158.0,1.904
419,42,PHBUSDT,0.0,1.9044
420,43,PHBUSDT,0.0,1.9047
421,44,PHBUSDT,158.0,1.9056
422,45,PHBUSDT,0.0,1.906
423,46,PHBUSDT,684.0,1.9064
424,47,PHBUSDT,0.0,1.9087
425,48,PHBUSDT,40.0,1.9133
426,0,FDUSDUSDT,2431833.0,1.0006
427,0,HIFIUSDT,30.0,0.6716
428,0,PROMUSDT,90.58,11.186
429,1,PROMUSDT,26.8,11.189
430,0,MAVUSDT,0.0,0.6641
431,1,MAVUSDT,398.0,0.6642
432,2,MAVUSDT,906.0,0.6643
433,3,MAVUSDT,1035.0,0.6644
434,4,MAVUSDT,297.0,0.6645
435,5,MAVUSDT,1665.0,0.6646
436,6,MAVUSDT,11762.0,0.6648
437,7,MAVUSDT,1572.0,0.6649
438,8,MAVUSDT,18010.0,0.6654
439,9,MAVUSDT,14454.0,0.6656
440,10,MAVUSDT,17.0,0.667
441,0,IDUSDT,0.0,0.59025
442,1,IDUSDT,194.0,0.59026
443,2,IDUSDT,169.0,0.59027
444,3,IDUSDT,0.0,0.59028
445,4,IDUSDT,169.0,0.5903
446,5,IDUSDT,0.0,0.59031
447,6,IDUSDT,0.0,0.59035
448,7,IDUSDT,0.0,0.59036
449,8,IDUSDT,0.0,0.59037
450,9,IDUSDT,187.0,0.59038
451,10,IDUSDT,516.0,0.5904
452,11,IDUSDT,3200.0,0.59047
453,12,IDUSDT,503.0,0.59052
454,13,IDUSDT,0.0,0.59058
455,14,IDUSDT,0.0,0.59059
456,15,IDUSDT,0.0,0.5906
457,16,IDUSDT,22.0,0.59074
458,17,IDUSDT,342.0,0.5908
459,18,IDUSDT,4220.0,0.59107
460,0,SYNUSDT,301.5,0.7089
461,1,SYNUSDT,196.9,0.7091
462,2,SYNUSDT,0.0,0.7092
463,3,SYNUSDT,0.0,0.7093
464,4,SYNUSDT,917.9,0.7098
465,5,SYNUSDT,0.0,0.7101
466,6,SYNUSDT,2300.0,0.7111
467,0,SNTUSDT,3854.0,0.04225
468,1,SNTUSDT,10234.0,0.04226
469,2,SNTUSDT,19053.0,0.04227
470,3,SNTUSDT,13859.0,0.04228
471,4,SNTUSDT,21035.0,0.04229
472,5,SNTUSDT,17551.0,0.0423
473,6,SNTUSDT,199431.0,0.04232
474,7,SNTUSDT,191388.0,0.04233
475,8,SNTUSDT,40310.0,0.04239
476,9,SNTUSDT,2166.0,0.04242
477,10,SNTUSDT,108379.0,0.04288
478,0,SUIUSDT,458.3,1.6198
479,1,SUIUSDT,1435.8,1.62
480,0,LQTYUSDT,11738.0,1.523
481,0,UFTUSDT,0.0,0.426
482,1,UFTUSDT,0.0,0.4261
483,2,UFTUSDT,906.0,0.4262
484,3,UFTUSDT,566.0,0.4263
485,0,APTUSDT,93.16,9.3248
486,1,APTUSDT,26.81,9.3249
487,2,APTUSDT,0.0,9.3251
488,3,APTUSDT,23.0,9.3256
489,4,APTUSDT,197.0,9.3322
490,0,EDUUSDT,11.0,0.82618
491,1,EDUUSDT,12.0,0.82626
492,2,EDUUSDT,3127.0,0.82638
493,3,EDUUSDT,0.0,0.82661
494,4,EDUUSDT,0.0,0.82679
495,0,GMXUSDT,0.421,51.87
496,0,WLDUSDT,342.9,9.117
497,1,WLDUSDT,294.7,9.118
498,2,WLDUSDT,398.4,9.119
499,3,WLDUSDT,413.8,9.12
500,4,WLDUSDT,400.1,9.121
501,5,WLDUSDT,518.2,9.122
502,6,WLDUSDT,563.4,9.123
503,7,WLDUSDT,7166.9,9.126
504,8,WLDUSDT,833.3,9.127
505,9,WLDUSDT,603.0,9.128
506,10,WLDUSDT,2004.4,9.133
507,11,WLDUSDT,2909.8,9.138
508,12,WLDUSDT,1267.1,9.139
509,13,WLDUSDT,1047.5,9.14
510,14,WLDUSDT,6167.3,9.144
511,15,WLDUSDT,7374.3,9.148
512,16,WLDUSDT,4060.1,9.16
513,17,WLDUSDT,116.6,9.172
514,0,GLMUSDT,774.4,0.3751
515,1,GLMUSDT,1455.4,0.3754
516,2,GLMUSDT,9052.6,0.3756
517,3,GLMUSDT,43259.9,0.3759
518,4,GLMUSDT,6242.8,0.378
519,5,GLMUSDT,0.0,0.3782
520,0,AGIXUSDT,0.0,0.7702
521,1,AGIXUSDT,129.0,0.77023
522,2,AGIXUSDT,0.0,0.77024
523,3,AGIXUSDT,0.0,0.77026
524,4,AGIXUSDT,0.0,0.77048
525,5,AGIXUSDT,0.0,0.77064
526,6,AGIXUSDT,389.0,0.77079
527,7,AGIXUSDT,0.0,0.77084
528,8,AGIXUSDT,1949.0,0.77115
529,9,AGIXUSDT,3238.0,0.77116
530,10,AGIXUSDT,629.0,0.77129
531,11,AGIXUSDT,1040.0,0.7713
532,12,AGIXUSDT,417.0,0.77158
533,13,AGIXUSDT,12.0,0.77192
534,14,AGIXUSDT,515.0,0.77217
535,0,OPUSDT,2435.44,3.668
536,1,OPUSDT,7994.12,3.669
537,2,OPUSDT,26412.21,3.676
538,3,OPUSDT,5532.88,3.677
539,4,OPUSDT,746.67,3.789
540,0,SEIUSDT,510.3,0.8283
541,1,SEIUSDT,1233.0,0.8284
542,2,SEIUSDT,5528.6,0.8285
543,3,SEIUSDT,6661.9,0.8286
544,4,SEIUSDT,8306.4,0.8288
545,5,SEIUSDT,15612.9,0.8289
546,6,SEIUSDT,161162.8,0.829
547,7,SEIUSDT,6986.8,0.8291
548,8,SEIUSDT,20635.5,0.8292
549,9,SEIUSDT,11450.3,0.8293
550,10,SEIUSDT,85625.5,0.8294
551,11,SEIUSDT,10876.4,0.8295
552,12,SEIUSDT,2137.4,0.8299
553,13,SEIUSDT,14943.7,0.8301
554,14,SEIUSDT,67.7,0.8372
555,15,SEIUSDT,49.9,0.8374
556,0,ARKMUSDT,56.0,1.6548
557,1,ARKMUSDT,50.0,1.6549
558,2,ARKMUSDT,128.0,1.655
559,3,ARKMUSDT,227.0,1.6551
560,4,ARKMUSDT,0.0,1.6552
561,5,ARKMUSDT,240.0,1.6557
562,6,ARKMUSDT,210.0,1.6558
563,7,ARKMUSDT,8.0,1.6559
564,8,ARKMUSDT,1944.0,1.6568
565,9,ARKMUSDT,316.0,1.6575
566,10,ARKMUSDT,603.0,1.6578
567,11,ARKMUSDT,35.0,1.6585
568,12,ARKMUSDT,24.0,1.6591
569,13,ARKMUSDT,16.0,1.66
570,14,ARKMUSDT,1607.0,1.6605
571,15,ARKMUSDT,0.0,1.661
572,16,ARKMUSDT,189.0,1.7353
573,0,STGUSDT,726.3,0.6535
574,0,GASUSDT,71.8,6.284
575,1,GASUSDT,109.3,6.285
576,2,GASUSDT,322.9,6.286
577,3,GASUSDT,862.0,6.287
578,4,GASUSDT,554.9,6.288
579,5,GASUSDT,588.3,6.289
580,6,GASUSDT,733.7,6.29
581,7,GASUSDT,735.3,6.292
582,8,GASUSDT,648.9,6.295
583,9,GASUSDT,554.8,6.299
584,10,GASUSDT,143.0,6.303
585,11,GASUSDT,18.3,6.307
586,12,GASUSDT,281.5,6.37
587,0,CYBERUSDT,4.14,8.611
588,1,CYBERUSDT,480.26,8.626
589,0,HFTUSDT,1207.3,0.3889
590,1,HFTUSDT,5028.3,0.389
591,2,HFTUSDT,2788.1,0.3892
592,0,ARBUSDT,4647.2,1.8508
593,1,ARBUSDT,3262.0,1.8509
594,2,ARBUSDT,2503.8,1.851
595,3,ARBUSDT,2270.4,1.8516
596,4,ARBUSDT,2631.0,1.8518
597,0,HOOKUSDT,0.0,1.1171
598,1,HOOKUSDT,264.1,1.1172
599,2,HOOKUSDT,227.8,1.1174
600,3,HOOKUSDT,294.8,1.1185
601,4,HOOKUSDT,146.7,1.1187
602,0,AMBUSDT,3719709.0,0.00982
603,0,SSVUSDT,0.0,31.75
604,1,SSVUSDT,22.669,31.76
605,2,SSVUSDT,25.777,31.77
606,3,SSVUSDT,155.212,31.79
607,4,SSVUSDT,335.659,31.8
608,5,SSVUSDT,261.742,31.81
609,6,SSVUSDT,899.248,31.82
610,7,SSVUSDT,1037.855,31.83
611,8,SSVUSDT,273.006,31.84
612,9,SSVUSDT,23.099,32.9
613,10,SSVUSDT,46.742,33.04
614,11,SSVUSDT,2059.176,36.0
615,0,PENDLEUSDT,35.2,2.8141
616,1,PENDLEUSDT,134.9,2.8144
617,2,PENDLEUSDT,257.8,2.8145
618,3,PENDLEUSDT,53.0,2.8147
619,4,PENDLEUSDT,101.5,2.8148
620,0,PHBUSDT,0.0,1.8957
621,1,PHBUSDT,0.0,1.8958
622,2,PHBUSDT,0.0,1.8959
623,3,PHBUSDT,0.0,1.896
624,4,PHBUSDT,0.0,1.8961
625,5,PHBUSDT,0.0,1.8962
626,6,PHBUSDT,0.0,1.8964
627,7,PHBUSDT,12.0,1.8965
628,8,PHBUSDT,36.0,1.8972
629,9,PHBUSDT,367.0,1.8973
630,10,PHBUSDT,458.0,1.8974
631,11,PHBUSDT,624.0,1.8975
632,12,PHBUSDT,175.0,1.8978
633,13,PHBUSDT,9.0,1.8979
634,14,PHBUSDT,176.0,1.898
635,15,PHBUSDT,645.0,1.8981
636,16,PHBUSDT,527.0,1.8982
637,17,PHBUSDT,47.0,1.8985
638,18,PHBUSDT,28.0,1.8986
639,19,PHBUSDT,7.0,1.8987
640,20,PHBUSDT,28.0,1.8988
641,21,PHBUSDT,535.0,1.8989
642,22,PHBUSDT,428.0,1.899
643,23,PHBUSDT,1071.0,1.8991
644,24,PHBUSDT,158.0,1.8993
645,25,PHBUSDT,13.0,1.8995
646,26,PHBUSDT,29.0,1.8997
647,27,PHBUSDT,0.0,1.9006
648,28,PHBUSDT,0.0,1.9007
649,29,PHBUSDT,0.0,1.9009
650,30,PHBUSDT,12.0,1.9011
651,31,PHBUSDT,76.0,1.9012
652,32,PHBUSDT,0.0,1.9014
653,33,PHBUSDT,50.0,1.9015
654,34,PHBUSDT,805.0,1.9016
