,Unnamed: 0,coin,v,price
345,53,NTRNUSDT,56.8,1.5736
346,54,NTRNUSDT,5000.0,1.5734
347,55,NTRNUSDT,162.2,1.5733
348,56,NTRNUSDT,61.9,1.5732
349,57,NTRNUSDT,0.0,1.5728
350,58,NTRNUSDT,0.0,1.5726
351,59,NTRNUSDT,63.6,1.5722
352,60,NTRNUSDT,189.9,1.572
353,61,NTRNUSDT,4.9,1.5716
354,62,NTRNUSDT,620.1,1.5714
355,63,NTRNUSDT,0.0,1.5712
356,64,NTRNUSDT,1713.0,1.5706
357,65,NTRNUSDT,1077.6,1.5698
358,66,NTRNUSDT,253.6,1.569
359,67,NTRNUSDT,0.0,1.5689
360,68,NTRNUSDT,57.3,1.5688
361,69,NTRNUSDT,284.7,1.5684
362,70,NTRNUSDT,11338.9,1.568
363,71,NTRNUSDT,5.6,1.5676
364,72,NTRNUSDT,0.0,1.5672
365,73,NTRNUSDT,5.1,1.5668
366,74,NTRNUSDT,0.0,1.5664
367,75,NTRNUSDT,53475.8,1.5663
368,76,NTRNUSDT,765.0,1.566
369,77,NTRNUSDT,146.8,1.5657
370,78,NTRNUSDT,0.0,1.5649
371,79,NTRNUSDT,0.0,1.5625
372,80,NTRNUSDT,2636.8,1.5624
373,81,NTRNUSDT,0.0,1.5608
374,82,NTRNUSDT,10199.5,1.5586
375,83,NTRNUSDT,0.0,1.557
376,84,NTRNUSDT,2700.7,1.5564
377,85,NTRNUSDT,488.0,1.5546
378,86,NTRNUSDT,540.4,1.5478
379,87,NTRNUSDT,155.3,1.54
380,88,NTRNUSDT,0.0,1.5383
381,89,NTRNUSDT,1305.0,1.5325
382,90,NTRNUSDT,31.8,0.5691
383,91,NTRNUSDT,59.1,0.5688
384,0,BALUSDT,167.71,4.657
385,0,YFIUSDT,1.5377,8384.0
386,0,AVAXUSDT,830.38,36.55
387,0,ALPHAUSDT,12181.0,0.1386
388,0,KSMUSDT,32.521,47.19
389,0,RSRUSDT,1835693.6,0.003134
390,0,IRISUSDT,3786.1,0.03349
391,1,IRISUSDT,2100.0,0.03348
392,2,IRISUSDT,5083.7,0.03347
393,3,IRISUSDT,0.0,0.03321
394,4,IRISUSDT,79774.6,0.03319
395,5,IRISUSDT,10932.3,0.03269
396,6,IRISUSDT,3056.1,0.03262
397,7,IRISUSDT,0.0,0.03087
398,8,IRISUSDT,0.0,0.03034
399,0,FILUSDT,33.04,7.85
400,0,SANDUSDT,29644.0,0.5213
401,1,SANDUSDT,15382.0,0.5207
402,0,INJUSDT,22.1,34.79
403,1,INJUSDT,1465.6,34.73
404,2,INJUSDT,804.8,34.72
405,3,INJUSDT,23.6,34.63
406,0,UNIUSDT,144.97,11.199
407,1,UNIUSDT,326.06,11.18
408,2,UNIUSDT,539.05,11.119
409,3,UNIUSDT,1535.09,11.117
410,4,UNIUSDT,45.64,10.935
411,5,UNIUSDT,3.68,10.093
412,0,WINGUSDT,367.74,9.29
413,1,WINGUSDT,181.19,9.22
414,2,WINGUSDT,128.79,9.19
415,3,WINGUSDT,22.69,9.12
416,0,OXTUSDT,32781.0,0.1231
417,1,OXTUSDT,76371.0,0.123
418,0,STORJUSDT,166.0,0.7323
419,1,STORJUSDT,1202.0,0.7321
420,0,SXPUSDT,9514.2,0.3595
421,1,SXPUSDT,2352.0,0.3592
422,0,SUNUSDT,180270.0,0.01085
423,0,MANAUSDT,0.0,0.4996
424,1,MANAUSDT,1263.0,0.4995
425,2,MANAUSDT,2730.0,0.4994
426,3,MANAUSDT,6991.0,0.4993
427,4,MANAUSDT,21873.0,0.4992
428,5,MANAUSDT,17172.0,0.4991
429,6,MANAUSDT,25955.0,0.499
430,7,MANAUSDT,17604.0,0.4989
431,8,MANAUSDT,3979.0,0.4988
432,9,MANAUSDT,6713.0,0.4987
433,10,MANAUSDT,13493.0,0.4983
434,11,MANAUSDT,25927.0,0.4982
435,12,MANAUSDT,606.0,0.4813
436,0,TIAUSDT,236.2,16.8999
437,1,TIAUSDT,0.0,16.8982
438,2,TIAUSDT,123.0,16.89
439,0,CTKUSDT,10.1,0.7954
440,1,CTKUSDT,10.0,0.7953
441,2,CTKUSDT,901.5,0.7952
442,3,CTKUSDT,269.7,0.795
443,4,CTKUSDT,36.1,0.7947
444,5,CTKUSDT,47.2,0.7945
445,6,CTKUSDT,218.7,0.7933
446,7,CTKUSDT,0.0,0.79
447,8,CTKUSDT,1918.8,0.7843
448,9,CTKUSDT,146.1,0.7839
449,10,CTKUSDT,0.0,0.7701
450,0,AXSUSDT,7906.8,8.06
451,1,AXSUSDT,4581.88,8.05
452,0,BELUSDT,3138.9,0.7359
453,1,BELUSDT,80.9,0.7344
454,2,BELUSDT,0.0,0.7337
455,3,BELUSDT,0.0,0.7313
456,4,BELUSDT,5954.7,0.7305
457,0,ORNUSDT,39.1,1.5553
458,0,AKROUSDT,333308.0,0.005857
459,1,AKROUSDT,354532.0,0.005853
460,2,AKROUSDT,8360.0,0.005845
461,3,AKROUSDT,374300.0,0.005751
462,0,XVSUSDT,82.56,12.68
463,0,DCRUSDT,33.773,20.06
464,1,DCRUSDT,58.405,20.02
465,0,EGLDUSDT,48.8,57.99
466,0,DOTUSDT,1534.15,7.786
467,1,DOTUSDT,1878.33,7.785
468,0,AAVEUSDT,1.307,98.89
469,0,KMDUSDT,114.0,0.3003
470,0,RUNEUSDT,1493.0,5.424
471,0,NEARUSDT,0.0,3.801
472,1,NEARUSDT,279.4,3.8
473,2,NEARUSDT,3243.9,3.799
474,3,NEARUSDT,4284.8,3.798
475,4,NEARUSDT,1668.6,3.797
476,5,NEARUSDT,1706.9,3.796
477,6,NEARUSDT,4428.9,3.794
478,7,NEARUSDT,4956.9,3.792
479,8,NEARUSDT,6494.2,3.791
480,9,NEARUSDT,2281.5,3.787
481,10,NEARUSDT,8.9,3.777
482,11,NEARUSDT,45.4,3.733
483,0,KSMUSDT,69.421,47.19
484,0,IRISUSDT,3786.1,0.03349
485,1,IRISUSDT,26909.7,0.03339
486,2,IRISUSDT,0.0,0.03335
487,3,IRISUSDT,1208.5,0.03318
488,4,IRISUSDT,452.1,0.03317
489,0,FILUSDT,0.0,7.85
490,1,FILUSDT,711.75,7.849
491,2,FILUSDT,1226.73,7.848
492,3,FILUSDT,2173.49,7.847
493,4,FILUSDT,960.4,7.846
494,5,FILUSDT,1182.41,7.837
495,6,FILUSDT,8712.78,7.836
496,7,FILUSDT,1262.22,7.835
497,8,FILUSDT,1715.72,7.834
498,9,FILUSDT,1062.6,7.833
499,10,FILUSDT,1358.83,7.832
500,11,FILUSDT,562.1,7.826
501,12,FILUSDT,319.73,7.819
502,0,MKRUSDT,4.1588,2023.0
503,0,SANDUSDT,14268.0,0.521
504,1,SANDUSDT,14186.0,0.5209
505,2,SANDUSDT,32417.0,0.5208
506,0,INJUSDT,3419.1,34.75
507,1,INJUSDT,795.4,34.72
508,2,INJUSDT,1910.8,34.71
509,3,INJUSDT,10.8,34.63
510,0,FLMUSDT,83575.0,0.0987
511,1,FLMUSDT,107436.0,0.0986
512,0,TRBUSDT,53.27,115.11
513,0,SUSHIUSDT,2707.0,1.695
514,1,SUSHIUSDT,7214.5,1.694
515,2,SUSHIUSDT,10339.5,1.693
516,3,SUSHIUSDT,8961.7,1.688
517,4,SUSHIUSDT,484.9,1.68
518,0,OXTUSDT,27627.0,0.1232
519,1,OXTUSDT,56049.0,0.1231
520,2,OXTUSDT,76371.0,0.123
521,3,OXTUSDT,36804.0,0.1228
522,0,STORJUSDT,192.0,0.7322
523,0,LUNAUSDT,17368.33,0.6666
524,0,CRVUSDT,9038.5,0.5994
525,0,SUNUSDT,259233.0,0.01085
526,0,NTRNUSDT,2945.6,1.5779
527,1,NTRNUSDT,521.7,1.5778
528,2,NTRNUSDT,563.9,1.5775
529,3,NTRNUSDT,66.8,1.5772
530,4,NTRNUSDT,0.0,1.5771
531,5,NTRNUSDT,1555.7,1.577
532,6,NTRNUSDT,579.0,1.5767
533,7,NTRNUSDT,1631.9,1.5765
534,8,NTRNUSDT,1174.9,1.5764
535,9,NTRNUSDT,916.7,1.5763
536,10,NTRNUSDT,1041.9,1.5762
537,11,NTRNUSDT,880.3,1.576
538,12,NTRNUSDT,936.8,1.5747
539,13,NTRNUSDT,3345.7,1.5744
540,14,NTRNUSDT,5069.8,1.5743
541,15,NTRNUSDT,0.0,1.5738
542,0,YFIUSDT,0.12517,8388.0
543,1,YFIUSDT,0.23534,8386.0
544,2,YFIUSDT,1.6101,8383.0
545,3,YFIUSDT,0.26079,8281.0
546,4,YFIUSDT,0.93602,8244.0
547,0,AVAXUSDT,29.37,13.2
548,0,ALPHAUSDT,15785.0,0.1386
549,0,TIAUSDT,0.0,16.9328
550,1,TIAUSDT,0.0,16.931
551,2,TIAUSDT,0.0,16.9309
552,3,TIAUSDT,0.0,16.9305
553,4,TIAUSDT,7.6,16.9304
554,5,TIAUSDT,0.0,16.9303
555,6,TIAUSDT,0.0,16.9302
556,7,TIAUSDT,0.0,16.9301
557,8,TIAUSDT,0.0,16.9292
558,9,TIAUSDT,0.5,16.9285
559,10,TIAUSDT,0.0,16.9279
560,11,TIAUSDT,25.0,16.9277
561,12,TIAUSDT,0.0,16.9267
562,13,TIAUSDT,0.0,16.9266
563,14,TIAUSDT,0.0,16.9243
564,15,TIAUSDT,0.0,16.9239
565,16,TIAUSDT,5207.7,16.922
566,17,TIAUSDT,14.7,16.9199
567,18,TIAUSDT,68.3,16.9166
568,19,TIAUSDT,0.0,16.9145
569,20,TIAUSDT,76.8,16.9112
570,21,TIAUSDT,0.0,16.9087
571,22,TIAUSDT,6947.1,16.9016
572,23,TIAUSDT,0.0,16.8993
573,24,TIAUSDT,0.0,16.895
574,25,TIAUSDT,118.0,16.8941
575,26,TIAUSDT,0.0,16.8724
576,27,TIAUSDT,0.0,16.8598
577,28,TIAUSDT,32.7,16.8576
578,29,TIAUSDT,0.0,16.7539
579,30,TIAUSDT,2.9,16.7518
580,31,TIAUSDT,0.0,16.7413
581,32,TIAUSDT,2.9,16.7392
582,33,TIAUSDT,0.0,13.5445
583,34,TIAUSDT,0.0,13.5444
584,0,BELUSDT,8668.3,0.7354
585,1,BELUSDT,3149.5,0.7352
586,0,ORNUSDT,133.0,1.5811
587,1,ORNUSDT,300.9,1.581
588,2,ORNUSDT,0.0,1.5809
589,3,ORNUSDT,5.0,1.5808
590,0,WNXMUSDT,0.58,62.46
591,1,WNXMUSDT,15.12,62.45
592,2,WNXMUSDT,0.0,62.44
593,3,WNXMUSDT,0.94,62.43
594,4,WNXMUSDT,0.0,62.42
595,5,WNXMUSDT,0.0,62.41
596,6,WNXMUSDT,0.0,62.39
597,0,UNIUSDT,457.67,11.212
598,1,UNIUSDT,507.01,11.203
599,2,UNIUSDT,37.53,11.077
600,0,OCEANUSDT,7763.0,0.722
601,0,MANAUSDT,6430.0,0.4993
602,1,MANAUSDT,18436.0,0.4992
603,2,MANAUSDT,33093.0,0.499
604,0,AUDIOUSDT,15318.8,0.2393
605,0,BLZUSDT,1248.0,0.3668
606,1,BLZUSDT,13111.0,0.3664
607,2,BLZUSDT,15964.0,0.3662
608,0,DCRUSDT,17.875,20.41
609,1,DCRUSDT,30.751,20.27
610,2,DCRUSDT,35.484,20.25
611,3,DCRUSDT,24.111,20.16
612,4,DCRUSDT,8.533,19.98
613,5,DCRUSDT,197.903,19.96
614,6,DCRUSDT,2.762,19.9
615,7,DCRUSDT,106.393,19.84
616,0,PAXGUSDT,0.4876,2002.0
617,0,AAVEUSDT,1.21,99.1
618,0,UTKUSDT,3769.0,0.0798
619,0,DOTUSDT,1049.76,7.795
620,1,DOTUSDT,681.99,7.792
621,2,DOTUSDT,2532.63,7.79
622,3,DOTUSDT,2741.86,7.789
623,4,DOTUSDT,5274.6,7.777
624,0,UMAUSDT,1100.9,3.984
625,1,UMAUSDT,892.1,3.983
626,2,UMAUSDT,2539.3,3.982
627,3,UMAUSDT,429.6,3.981
628,4,UMAUSDT,371.1,3.979
629,5,UMAUSDT,195.8,3.978
630,6,UMAUSDT,24.1,3.968
631,7,UMAUSDT,380.4,3.967
632,0,JSTUSDT,43199.9,0.03389
633,0,NTRNUSDT,3177.9,1.5779
634,1,NTRNUSDT,766.0,1.5778
635,2,NTRNUSDT,1748.8,1.5769
636,3,NTRNUSDT,1173.4,1.5749
637,4,NTRNUSDT,500.0,1.5746
638,5,NTRNUSDT,2845.7,1.5744
639,6,NTRNUSDT,5069.8,1.5743
640,7,NTRNUSDT,0.0,1.5741
641,8,NTRNUSDT,6841.0,1.5734
642,9,NTRNUSDT,4.4,1.5681
643,10,NTRNUSDT,1545.9,1.5664
644,11,NTRNUSDT,44.3,1.5642
645,12,NTRNUSDT,0.0,1.5633
646,13,NTRNUSDT,5.0,1.5632
647,14,NTRNUSDT,2774.1,1.5624
648,15,NTRNUSDT,126.6,1.5577
649,16,NTRNUSDT,5.1,1.5492
