,Unnamed: 0,coin,v,price
0,0,1INCHUSDT,1252.4,0.4869
1,1,1INCHUSDT,7438.1,0.4873
2,0,ASRUSDT,138.5,2.485
3,0,ALICEUSDT,1120.65,1.472
4,1,ALICEUSDT,3042.87,1.473
5,0,FISUSDT,44.0,0.4388
6,1,FISUSDT,24.0,0.4389
7,2,FISUSDT,1191.0,0.4391
8,3,FISUSDT,1956.0,0.4405
9,4,FISUSDT,2411.0,0.4411
10,5,FISUSDT,94.0,0.442
11,6,FISUSDT,291.0,0.4428
12,7,FISUSDT,22.0,0.4437
13,0,BADGERUSDT,195.64,4.063
14,0,BAKEUSDT,8595.6,0.4122
15,0,POLSUSDT,218.5,0.9154
16,1,POLSUSDT,0.0,0.9155
17,2,POLSUSDT,379.2,0.9156
18,3,POLSUSDT,498.7,0.9157
19,4,POLSUSDT,2343.7,0.9161
20,0,MEMEUSDT,8000.0,0.027036
21,1,MEMEUSDT,1161.0,0.027037
22,2,MEMEUSDT,8000.0,0.027038
23,3,MEMEUSDT,9161.0,0.027039
24,4,MEMEUSDT,35800.0,0.02704
25,5,MEMEUSDT,9225.0,0.027041
26,6,MEMEUSDT,14680.0,0.027043
27,7,MEMEUSDT,63.0,0.027044
28,8,MEMEUSDT,8000.0,0.027046
29,9,MEMEUSDT,61.0,0.027047
30,10,MEMEUSDT,1161.0,0.027048
31,11,MEMEUSDT,0.0,0.027049
32,12,MEMEUSDT,1219.0,0.02705
33,13,MEMEUSDT,5661.0,0.027051
34,14,MEMEUSDT,1199.0,0.027052
35,15,MEMEUSDT,64.0,0.027053
36,16,MEMEUSDT,1530.0,0.027054
37,17,MEMEUSDT,31161.0,0.027055
38,18,MEMEUSDT,77912.0,0.027056
39,19,MEMEUSDT,1531.0,0.027058
40,20,MEMEUSDT,1222.0,0.027059
41,21,MEMEUSDT,129116.0,0.027061
42,22,MEMEUSDT,195248.0,0.027062
43,23,MEMEUSDT,36988.0,0.027066
44,24,MEMEUSDT,0.0,0.027067
45,25,MEMEUSDT,0.0,0.027069
46,26,MEMEUSDT,30685.0,0.02707
47,27,MEMEUSDT,94914.0,0.027071
48,28,MEMEUSDT,127795.0,0.027072
49,29,MEMEUSDT,58.0,0.027075
50,30,MEMEUSDT,8696.0,0.027076
51,31,MEMEUSDT,35118.0,0.027079
52,32,MEMEUSDT,30868.0,0.02708
53,33,MEMEUSDT,59.0,0.027083
54,34,MEMEUSDT,182789.0,0.027122
55,35,MEMEUSDT,157872.0,0.02716
56,0,ICPUSDT,216.04,12.417
57,1,ICPUSDT,69.05,12.418
58,2,ICPUSDT,40.89,12.419
59,3,ICPUSDT,2.28,12.42
60,4,ICPUSDT,16.63,12.421
61,5,ICPUSDT,376.58,12.422
62,6,ICPUSDT,210.16,12.423
63,7,ICPUSDT,37.75,12.424
64,8,ICPUSDT,101.14,12.425
65,9,ICPUSDT,607.73,12.426
66,10,ICPUSDT,837.3,12.427
67,11,ICPUSDT,522.78,12.43
68,12,ICPUSDT,16.01,12.432
69,13,ICPUSDT,273.24,12.434
70,14,ICPUSDT,274.35,12.435
71,15,ICPUSDT,1.25,12.436
72,16,ICPUSDT,821.34,12.437
73,17,ICPUSDT,1035.07,12.438
74,18,ICPUSDT,0.0,12.439
75,19,ICPUSDT,164.74,12.441
76,20,ICPUSDT,56.85,12.443
77,21,ICPUSDT,319.05,12.445
78,22,ICPUSDT,818.47,12.446
79,23,ICPUSDT,322.26,12.45
80,24,ICPUSDT,589.46,12.451
81,25,ICPUSDT,0.66,12.471
82,0,LINAUSDT,55673.0,0.009661
83,1,LINAUSDT,87024.83,0.009664
84,2,LINAUSDT,228908.68,0.009696
85,3,LINAUSDT,0.0,0.009699
86,0,FORTHUSDT,190.64,4.187
87,1,FORTHUSDT,117.36,4.189
88,0,ACMUSDT,806.4,2.265
89,1,ACMUSDT,3830.4,2.267
90,0,SFPUSDT,40.0,0.7891
91,1,SFPUSDT,191.0,0.7892
92,2,SFPUSDT,40.0,0.7893
93,3,SFPUSDT,826.0,0.7894
94,4,SFPUSDT,775.0,0.7895
95,5,SFPUSDT,141.0,0.7896
96,6,SFPUSDT,158.0,0.7897
97,7,SFPUSDT,140.0,0.7898
98,8,SFPUSDT,139.0,0.7899
99,9,SFPUSDT,466.0,0.79
100,10,SFPUSDT,345.0,0.7901
101,11,SFPUSDT,1615.0,0.7903
102,12,SFPUSDT,1107.0,0.7906
103,13,SFPUSDT,5282.0,0.791
104,14,SFPUSDT,0.0,0.7911
105,0,CAKEUSDT,5654.96,3.151
106,1,CAKEUSDT,2388.15,3.153
107,0,CELOUSDT,9833.9,0.884
108,1,CELOUSDT,631.6,0.942
109,2,CELOUSDT,2668.3,0.971
110,0,ARUSDT,0.55,14.582
111,1,ARUSDT,0.54,14.583
112,2,ARUSDT,14.61,14.584
113,3,ARUSDT,0.6,14.585
114,4,ARUSDT,0.58,14.586
115,5,ARUSDT,0.61,14.587
116,6,ARUSDT,1.91,14.588
117,7,ARUSDT,42.59,14.59
118,8,ARUSDT,9.74,14.591
119,9,ARUSDT,37.74,14.595
120,10,ARUSDT,21.56,14.597
121,11,ARUSDT,36.16,14.598
122,12,ARUSDT,2.92,14.602
123,13,ARUSDT,66.31,14.603
124,14,ARUSDT,40.84,14.604
125,15,ARUSDT,139.3,14.623
126,16,ARUSDT,0.0,14.656
127,17,ARUSDT,2179.51,29.0
128,0,ROSEUSDT,3135.8,0.11909
129,1,ROSEUSDT,8649.4,0.11911
130,2,ROSEUSDT,6066.9,0.11912
131,3,ROSEUSDT,1066.8,0.11913
132,4,ROSEUSDT,15093.2,0.11914
133,5,ROSEUSDT,14721.4,0.11915
134,6,ROSEUSDT,22354.2,0.11916
135,7,ROSEUSDT,1750.2,0.11922
136,8,ROSEUSDT,29651.6,0.11923
137,9,ROSEUSDT,50435.1,0.1193
138,10,ROSEUSDT,49390.9,0.11935
139,11,ROSEUSDT,19908.9,0.11945
140,12,ROSEUSDT,87622.5,0.12034
141,13,ROSEUSDT,0.0,0.12035
142,0,OGUSDT,2.0,5.055
143,1,OGUSDT,0.0,5.057
144,2,OGUSDT,0.0,5.058
145,3,OGUSDT,66.3,5.059
146,4,OGUSDT,46.7,5.061
147,0,MASKUSDT,347.5,4.474
148,1,MASKUSDT,1284.7,4.475
149,2,MASKUSDT,243.0,4.49
150,0,GRTUSDT,13693.0,0.299
151,1,GRTUSDT,18484.0,0.2991
152,2,GRTUSDT,36268.0,0.2992
153,3,GRTUSDT,76832.0,0.2996
154,4,GRTUSDT,65001.0,0.2999
155,5,GRTUSDT,11900.0,0.3087
156,6,GRTUSDT,12924.0,0.3499
157,7,GRTUSDT,3155.0,0.3567
158,0,CKBUSDT,0.0,0.014222
159,1,CKBUSDT,0.0,0.014223
160,2,CKBUSDT,1014.0,0.014224
161,3,CKBUSDT,535.0,0.014225
162,4,CKBUSDT,532.0,0.014226
163,5,CKBUSDT,531.0,0.014227
164,6,CKBUSDT,530.0,0.014228
165,7,CKBUSDT,529.0,0.014229
166,8,CKBUSDT,528.0,0.01423
167,9,CKBUSDT,116888.0,0.014231
168,10,CKBUSDT,536.0,0.014232
169,11,CKBUSDT,22080.0,0.014233
170,12,CKBUSDT,122068.0,0.014234
171,13,CKBUSDT,3479.0,0.014235
172,14,CKBUSDT,325780.0,0.014236
173,15,CKBUSDT,1061.0,0.014237
174,16,CKBUSDT,531.0,0.014238
175,17,CKBUSDT,6671.0,0.014246
176,18,CKBUSDT,20920.0,0.014247
177,19,CKBUSDT,47091.0,0.014248
178,20,CKBUSDT,57600.0,0.014249
179,21,CKBUSDT,53736.0,0.014255
180,22,CKBUSDT,52543.0,0.01426
181,23,CKBUSDT,30156.0,0.014286
182,24,CKBUSDT,0.0,0.017071
183,0,DODOUSDT,14676.1,0.1982
