,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
19,ALCXUSDT,2082,65746.3284957,25356.570729,7813.5424,8087.0114,262456.564553,271214.812662,271214.812662,852,43830.88566380001,16904.380486000002,1985.0671,2146.6673,68377.177447,74194.784647,74194.784647,9.0569,34.081,34.03,34.08,308.6682089,119.044933,172405.0,2024-02-18,0,4,523.177565,,,168657.530293515,,,0.0,3.7,1.0,850.3,0.3,0.9,221.5,,,,,501.7,130.7
18,ACHUSDT,307,13115.3457,0.0,13921656.0,13929816.0,338434.78873000003,338625.50513,338625.50513,387,13266.096800000001,0.0,14119504.0,14119504.0,345562.80864,345562.80864,345562.80864,6172.0,0.024425000000000002,0.02439,0.02442,150.7511,0.0,327899.0,2024-02-18,0,5,2457.34543,,,198451.6342415,75784.80131188,14097.097273340001,0.0,1.0,1.0,2245.0,1.0,1.0,2292.3,,,,,137.7,140.6
17,ACAUSDT,39,400.18615,0.0,430830.64,430830.64,42110.617189000004,42110.617189000004,42110.617189000004,9,300.1396125,0.0,138747.81,231262.11,13829.568572,23356.984067,23356.984067,203.45,0.09834999999999999,0.0982,0.0983,20.0093075,0.0,226631.0,2024-02-18,0,1,225.955959,,,180072.98266503,,,0.0,1.8,1.0,2104.6,0.6,0.6,691.2,,,,,186.4,61.2
16,FRONTUSDT,1701,18610.228,24236.576,307740.0,318078.0,182038.4546,187832.2388,187832.2388,1383,17178.672000000002,22372.224000000002,341228.0,378517.0,204206.3685,227640.3287,227640.3287,172.0,0.5945,0.5937,0.5943,102.254,133.168,1898497.0,2024-02-18,0,6,173.49130000000002,,,346606.00463,71501.72936761999,39252.20515665,0.0,0.8,1.0,1780.3,1.2,0.9,1997.1,,,,,1049.3,1177.0
14,DFUSDT,415,7255.056,7255.056,1203646.0,1203646.0,52943.000889999996,52943.000889999996,52943.000889999996,406,7632.9235,7632.9235,2023538.0,2023538.0,91025.77453000001,91025.77453000001,91025.77453000001,1700.0,0.044454999999999995,0.04439,0.04455,75.5735,75.5735,76036.0,2024-02-18,0,8,2400.04086,,,68802.8476225,,,0.0,0.6,1.0,700.5,1.7,1.0,1204.5,,,,,22.1,37.9
1,IQUSDT,779,44042.287455,0.0,5895057.0,5895057.0,47629.234905,47629.234905,47629.234905,342,29823.911189999995,0.0,1921336.0,1921336.0,15696.060029,15696.060029,15696.060029,42577.0,0.008145,0.008133,0.008148,346.78966499999996,0.0,73595.0,2024-02-18,0,4,561.678739,,,64157.29494965001,,,0.0,3.0,1.0,137.3,0.3,1.0,45.3,,,,,84.8,27.9
13,DEXEUSDT,2773,151809.28113,0.0,20430.06,27058.88,84689.86026,111182.86144000001,111182.86144000001,708,68285.95917,0.0,14177.47,16990.47,61135.102,73709.212,73709.212,133.51,4.227,4.221,4.238,564.34677,0.0,28952.0,2024-02-18,0,0,1469.2961400000002,,,224431.52225600005,,,0.0,1.5,0.8,150.1,0.7,0.8,108.3,,,,,57.6,41.6
12,POLSUSDT,536,8996.062500000002,0.0,25886.1,25886.1,22876.82107,22876.82107,22876.82107,242,7696.631250000001,0.0,33385.0,33385.0,29779.93981,29779.93981,29779.93981,112.5,0.8885000000000001,0.8873,0.8885,99.95625000000001,0.0,43428.0,2024-02-18,0,1,109.88237,,,72921.71922350001,,,0.0,0.8,1.0,228.9,1.3,1.0,297.9,,,,,208.2,271.0
11,LITUSDT,853,8260.4808,126044.53919999997,494193.6,498528.5,661323.5408000001,666913.2528,666913.2528,290,4886.4816,74561.55839999998,311880.3,311880.3,424407.3724,424407.3724,424407.3724,42.9,1.3559999999999999,1.354,1.356,58.172399999999996,887.6375999999998,385727.0,2024-02-18,0,3,1429.2104,,,160423.254735,73128.5106,18703.24414,0.0,1.6,1.0,11368.3,0.6,1.0,7295.7,,,,,462.7,297.0
10,HARDUSDT,82,1180.1850000000002,0.0,125548.0,125548.0,23844.5649,23844.5649,23844.5649,20,949.9050000000001,0.0,717.0,717.0,137.66400000000002,137.66400000000002,137.66400000000002,150.0,0.19190000000000002,0.1916,0.1918,28.785000000000004,0.0,61202.0,2024-02-18,0,1,179.0088,,,88387.1199,,,0.0,173.2,1.0,828.4,0.0,1.0,4.8,,,,,133.2,0.8
9,GRTUSDT,1440,1670137.7286,440130.55845,5903190.0,5904933.0,1702462.2508,1702934.9911,1702934.9911,930,1325132.7518,349211.56985,3627451.0,3627451.0,1066741.0167,1066741.0167,1066741.0167,27052.0,0.28985,0.2894,0.2899,7841.0222,2066.34065,410573.0,2024-02-18,0,18,16480.1624,,,672763.4128850001,106242.730962,42962.53412000001,0.0,1.6,1.0,217.1,0.6,1.0,136.0,,,,,103.3,64.7
8,FLMUSDT,447,1912.1799,0.0,2816185.0,2818776.0,272273.6727,272516.3813,272516.3813,98,956.08995,0.0,1010478.0,1010478.0,99257.0662,99257.0662,99257.0662,227.0,0.09795000000000001,0.0978,0.0979,22.234650000000002,0.0,1172667.0,2024-02-18,0,0,258.1169,,,90650.1637065,59818.108660000005,18044.97478,0.0,2.7,1.0,12245.5,0.4,1.0,4464.1,,,,,1054.8,384.5
7,FILUSDT,6424,996749.4028799998,529394.1413199999,238720.94,238720.94,1974259.93768,1974259.93768,1974259.93768,5223,873440.1983999999,463902.08259999997,248871.45,248871.45,2090675.37658,2090675.37658,2090675.37658,309.12,8.3105,8.298,8.311,2568.9417599999997,1364.41789,1236637.0,2024-02-18,0,26,20178.75953,,,2097421.2521565,632751.03234,407537.11065999995,0.0,0.9,1.0,768.5,1.1,1.0,813.8,,,,,97.8,103.6
6,DCRUSDT,413,81675.470464,38917.981382000005,7908.967,7918.065,145710.10362,145870.04646,145870.04646,414,75841.508288,36138.125569,2185.158,3546.937,41124.4787,68338.0142,68338.0142,44.672,18.6565,18.61,18.66,833.423168,397.12225900000004,31817.0,2024-02-18,0,15,2388.28978,,,167883.03382744998,,,0.0,2.1,1.0,174.8,0.5,0.6,49.3,,,,,61.0,17.2
5,BLZUSDT,1550,162672.91074999998,0.0,545283.0,545283.0,207908.8384,207908.8384,207908.8384,607,99018.29349999999,0.0,263439.0,263439.0,101216.0884,101216.0884,101216.0884,2635.0,0.38344999999999996,0.3825,0.3834,1010.3907499999999,0.0,3205637.0,2024-02-18,0,0,1956.5309,,,255492.575111,55854.254916000005,40450.607697,0.0,2.1,1.0,205.8,0.5,1.0,100.2,,,,,106.3,51.7
4,RLCUSDT,15558,1638838.89,257860.97999999995,106906.8,116181.0,441761.352,477852.0623,477852.0623,6834,1098162.1279999998,172788.89599999995,132705.4,136249.7,561255.1065,576733.0646,576733.0646,668.6,4.1899999999999995,4.167,4.19,2801.4339999999997,440.7879999999999,268686.7,2024-02-18,0,10,9432.2744,,372.55275,401146.39427499997,62423.928885999994,62590.71897000001,0.0,0.8,0.9,157.7,1.2,1.0,200.3,,0.4,,0.0,46.8,59.5
3,MDTUSDT,17717,936594.8703,753256.91748,4178041.9,4287302.0,329093.575185,337333.554765,337333.554765,9235,641680.9146,516072.21336,4439037.3,4842463.6,357250.812471,391134.587408,391134.587408,20421.0,0.07935,0.07925,0.07943,1620.40635,1303.21266,366111.0,2024-02-18,0,34,2337.351516,,,227331.42798280003,61555.543977559995,9751.284607210002,0.0,0.9,1.0,203.1,1.2,0.9,220.5,,,,,140.8,152.8
28,WLDUSDT,16129,377400.7692,0.0,880065.9,880065.9,7468224.2309,7468224.2309,7468224.2309,12627,316781.9928,0.0,381146.39999999997,451412.6,3293658.9843,3929499.5097,3929499.5097,76.2,8.554,8.541,8.551,651.8148,0.0,3842802.0,2024-02-18,0,5,9339.1697,,,1423884.1342200001,191217.64832292,169956.21433289,0.0,1.9,1.0,11457.6,0.5,0.8,5053.1,,,,,799.7,352.7
