,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
145,POLYXUSDT,388,43207.42125,202824.31350000005,4862537.9,4875736.3,918792.6953,921149.44638,921149.44638,265,33963.04275,159429.34410000002,4693671.5,4693671.5,891019.93016,891019.93016,891019.93016,1060.5,0.1895,0.1893,0.1895,200.96475,943.3689000000002,103723.0,2024-02-18,0,3,998.58194,,,175278.2368015,139601.43427444,25280.22991737,0.0,1.0,1.0,4571.9,1.0,1.0,4433.7,,,,,920.1,892.3
146,RDNTUSDT,1327,1003297.4347499999,256706.18219999998,4715224.0,4715224.0,1657848.9634,1657848.9634,1657848.9634,836,635325.88275,162556.06379999997,3128126.0,3175313.0,1106297.3618,1123794.9182,1123794.9182,8145.0,0.35295,0.3524,0.3529,2874.7777499999997,735.5477999999999,672656.0,2024-02-18,0,13,12253.962,,,406632.59812,133407.56076888,26987.23742577,0.0,1.5,1.0,576.7,0.7,1.0,384.8,,,,,135.3,90.3
147,SEIUSDT,11528,9252091.1835,8891584.2675,14333491.1,14470810.9,11986206.26442,12096199.84248,12096199.84248,9594,7868100.68415,7561520.835750001,10094251.3,10349800.9,8602522.46891,8830233.04549,8830233.04549,9054.3,0.8445,0.8435,0.8449,7646.35635,7348.41675,3578762.0,2024-02-18,0,19,11663.21867,,,1785789.586795,345645.46468432003,244611.18630469995,0.0,1.4,1.0,1567.6,0.7,1.0,1125.0,,,,,1027.7,737.6
127,VGXUSDT,142,1439.415,97848.90000000001,4168203.6,4168203.6,451248.79325,451248.79325,451248.79325,41,731.702625,49739.8575,1572436.9,1675414.7,171449.81121,183357.91568,183357.91568,110.3,0.10875,0.1086,0.1088,11.995125,815.4075,459961.0,2024-02-18,0,2,841.9223,,,87638.7800895,,,0.0,2.5,1.0,37619.3,0.4,0.9,14293.3,,,,,536.0,203.6
126,TUSDT,189,37411.823207,0.0,6104835.7,6104835.7,176538.287326,176538.287326,176538.287326,387,53605.00041600001,0.0,17260239.2,17260239.2,503299.695706,503299.695706,503299.695706,9595.9,0.029095000000000003,0.02905,0.02908,279.19271050000003,0.0,370602.0,2024-02-18,0,4,5298.045574,,,263346.25285710004,58084.055392660004,53311.189140970004,0.0,0.4,1.0,632.3,2.9,1.0,1802.7,,,,,33.3,95.0
148,SYNUSDT,784,52341.146325,0.0,66471.6,66471.6,46490.14185,46490.14185,46490.14185,215,22546.95534,0.0,152481.19999999998,152738.1,107770.59359,107959.41509,107959.41509,381.29999999999995,0.7039500000000001,0.7029,0.7039,268.416135,0.0,158126.0,2024-02-18,0,1,378.38160999999997,,,166984.4692625,,,0.0,0.4,1.0,173.2,2.3,1.0,401.5,,,,,122.9,284.8
124,SPELLUSDT,38883,16682776.5733865,12279768.113327999,3077234736.0,3136554486.0,2636093.5581635,2684202.5863513,2684202.5863513,15429,10375628.017518,7637236.255295999,768074091.0,837328107.0,667552.0164774,730729.8401829,730729.8401829,7773386.0,0.00086225,0.0008601,0.0008643,6702.6020785,4933.615151999999,479595.0,2024-02-18,0,89,39814.9321212,,,270475.02386313997,82763.01525785998,60496.474595839994,0.0,3.7,1.0,393.3,0.3,0.9,99.6,,,,,66.2,16.8
123,RNDRUSDT,5508,48093.11604000001,3080705.7798,775594.47,775594.47,5651221.81846,5651221.81846,5651221.81846,4303,41317.11000000001,2646654.45,523349.52,523477.23,3833236.51571,3834218.86103,3834218.86103,7.53,7.316000000000001,7.305,7.313,55.08948000000001,3528.8726,866991.0,2024-02-18,0,31,28203.739270000002,1026.1594061,,1296325.8254669998,130181.3064796,40218.93411287999,0.0,1.5,1.0,102582.6,0.7,1.0,69582.0,1.0,,0.0,,200.4,135.9
122,PORTOUSDT,903,348435.087105,302629.25773,27559.989999999998,28751.79,80693.79516,84043.94496,84043.94496,496,268539.143565,233236.56169,56269.700000000004,56269.700000000004,168765.34881,168765.34881,168765.34881,751.17,2.9545,2.95,2.959,2219.331765,1927.57489,113363.0,2024-02-18,0,13,3738.86413,,,82969.81594449999,,,0.0,0.5,1.0,36.4,2.0,1.0,76.0,,,,,21.6,45.1
121,PEOPLEUSDT,964,520415.17437,29679.693809999997,122922390.4,122946208.2,3654774.550309,3655452.881253,3655452.881253,813,451129.130445,25728.255285,151006537.0,151106786.4,4518429.596786,4521573.340542,4521573.340542,51580.9,0.02985,0.02982,0.02987,1539.689865,87.80974499999999,123786.0,2024-02-18,0,6,1609.054652,,,970117.2014377,313275.90599600004,284132.00459799997,0.0,0.8,1.0,2373.7,1.2,1.0,2934.6,,,,,2271.4,2808.1
120,MOBUSDT,1025,125410.221166,125410.221166,249993.66,249993.66,87557.596273,87557.596273,87557.596273,507,66583.777217,66583.777217,137429.81,215412.16999999998,49082.094848,78698.375033,78698.375033,1821.74,0.35485,0.3543,0.3552,646.444439,646.444439,92996.0,2024-02-18,0,15,2359.891987,,,182518.5684517,,,0.0,1.1,1.0,135.4,0.9,0.6,75.9,,,,,37.1,20.8
119,LDOUSDT,2007,951923.32494,335481.28109999996,1061292.55,1064068.6,3470363.75018,3478830.74274,3478830.74274,1374,769251.4715399999,271103.21009999997,1069453.49,1069453.49,3516511.41482,3516511.41482,3516511.41482,618.43,3.282,3.277,3.283,2029.68726,715.3118999999999,656896.0,2024-02-18,0,7,3220.6123000000002,,,1434824.260832,287168.3143782,101110.8183092,0.0,1.0,1.0,1709.8,1.0,1.0,1732.5,,,,,1077.5,1091.9
80,ADXUSDT,1060,582835.953,510386.6229,1562362.0,1702782.0,325950.6729,354077.2542,354077.2542,368,315102.123,275933.4039,250597.0,253787.0,53614.6629,54323.1619,54323.1619,9710.0,0.2121,0.2114,0.2122,2059.491,1803.4863,64831.0,2024-02-18,0,19,6477.7297,,,176807.98567499997,,,0.0,6.5,0.9,158.3,0.2,1.0,26.0,,,,,50.3,8.3
118,JOEUSDT,2861,2750763.2556249998,1461828.952815,1321375.88,1321532.22,745724.971095,745807.502981,745807.502981,1861,2184279.5425,1160784.40038,1715204.91,1785358.0,977813.200047,1019953.286142,1019953.286142,9008.75,0.5665,0.5659,0.5675,5103.456875,2712.113085,471205.0,2024-02-18,0,30,7613.1459079999995,,,347401.9554815,41951.507258180005,16937.64906578,0.0,0.7,1.0,146.1,1.4,1.0,191.6,,,,,98.0,128.4
149,UFTUSDT,85,9896.068000000001,23024.3195,203898.0,203898.0,88391.5111,88391.5111,88391.5111,263,14137.24,32891.885,360682.0,360682.0,159449.8959,159449.8959,159449.8959,248.0,0.4385,0.4379,0.4384,108.748,253.0145,195399.0,2024-02-18,0,6,816.5325,,,127446.877155,,,0.0,0.6,1.0,812.8,1.8,1.0,1466.2,,,,,108.3,195.3
116,IMXUSDT,14429,9800.167950000003,0.0,642684.32,644791.62,1992445.871426,1998554.96607,1998554.96607,10151,8711.260400000001,0.0,315549.63,316142.83,982208.550748,984140.069268,984140.069268,3.1,3.1085000000000003,3.104,3.1074,9.636350000000002,0.0,469117.0,2024-02-18,0,24,6388.969233000001,,,545926.4962765,110542.57102,74840.44922,0.0,2.0,1.0,206763.5,0.5,1.0,101927.4,,,,,311.9,153.7
115,GLMRUSDT,2047,48463.3695,48463.3695,1985568.9,2007308.0,868554.97782,877448.44363,877448.44363,2248,51590.0385,51590.0385,1771367.6,1834776.0,782686.39182,812147.26211,812147.26211,236.6,0.4405,0.4397,0.4403,104.2223,104.2223,526964.0,2024-02-18,0,2,477.08682999999996,,,212579.6510145,54640.46174376,16484.245470350004,0.0,1.1,1.0,8333.7,0.9,1.0,7509.8,,,,,1820.5,1640.6
114,GALUSDT,678,5101.48818,0.0,249612.404,250404.246,731932.699675,734079.672191,734079.672191,740,5155.56756,0.0,259653.086,259653.086,766011.405925,766011.405925,766011.405925,6.12,2.9455,2.941,2.944,18.02646,0.0,269798.0,2024-02-18,0,1,308.137643,,,444551.35331429995,62393.373256000006,28093.566859000002,0.0,1.0,1.0,40603.2,1.0,1.0,42493.7,,,,,2375.3,2485.9
81,ALPACAUSDT,76,3279.3824,0.0,757207.8,757207.8,147725.32415,147725.32415,147725.32415,129,3945.50695,0.0,1004125.9,1193327.0,199718.56135,238599.07494,238599.07494,260.5,0.19669999999999999,0.1964,0.1966,51.24035,0.0,359688.0,2024-02-18,0,1,394.2088,,,129706.80881399999,,,0.0,0.6,1.0,2883.0,1.6,0.8,3897.7,,,,,374.7,506.6
0,ARKUSDT,1649,124962.0075,90199.84905,124655.0,124655.0,105736.5624,105736.5624,105736.5624,835,93136.47750000001,67227.60285000001,384774.0,384774.0,332825.79730000003,332825.79730000003,332825.79730000003,550.0,0.8509500000000001,0.8497,0.8515,468.02250000000004,337.82715,1244575.0,2024-02-18,0,35,4483.688099999999,,,161006.236005,61969.03513833999,21114.98102181,0.0,0.3,1.0,225.9,3.1,1.0,711.1,,,,,23.6,74.2
79,TWTUSDT,3297,225823.1945,30824.531,295212.0,295212.0,386429.7595,386429.7595,386429.7595,3010,155724.83550000002,21256.209,135565.0,135565.0,179403.9452,179403.9452,179403.9452,337.0,1.3165,1.3145,1.3163,443.6605,60.559,477934.0,2024-02-18,0,9,1208.8784,,,216486.27694999994,76611.0531732,12517.903281199999,0.0,2.2,1.0,871.0,0.5,1.0,404.4,,,,,319.7,148.4
41,DOTUSDT,2391,25108.9408,0.0,709337.42,718837.35,5511608.5515,5580958.40974,5580958.40974,1378,14828.48768,0.0,398551.58,398551.58,3107460.28325,3107460.28325,3107460.28325,6.08,7.792,7.78,7.788,47.37536,0.0,1000777.0,2024-02-18,0,15,14574.44149,,,1707792.8062955,438125.28426,152489.65436000002,0.0,1.8,1.0,116339.1,0.6,1.0,65592.3,,,,,378.2,213.2
23,IQUSDT,2052,28236.962680000004,0.0,18933931.0,21742391.0,136596.647778,155571.131419,155571.131419,996,19225.166080000003,0.0,11646805.0,11701652.0,84972.041555,85386.465487,85386.465487,10337.0,0.007265000000000001,0.007251,0.00726,75.09830500000001,0.0,73595.0,2024-02-18,0,10,1267.71642,,,156142.37061319998,,,0.0,1.8,0.9,1818.9,0.5,1.0,1131.5,,,,,107.8,67.0
24,MDTUSDT,1350,58702.13889600001,1856.3379840000002,1506882.3,1510854.0,111608.18970100001,111884.63996700001,111884.63996700001,755,38747.286400000005,1225.3056000000001,2780070.3,3246173.5,209358.338008,246641.932976,246641.932976,2580.4,0.07508000000000001,0.07482,0.07506,193.73643200000004,6.126528,366111.0,2024-02-18,0,2,373.503133,,,233079.3834355,72136.27015124001,10679.12549313,0.0,0.5,1.0,576.1,2.2,0.8,1080.6,,,,,298.8,560.5
25,RENUSDT,40216,4619387.88,5005265.399999999,6394410.0,6431875.0,518692.864543,521619.068368,521619.068368,44013,4648259.05425,5036548.30875,5546530.0,5820304.0,454334.68284100003,478426.794841,478426.794841,39385.0,0.08145,0.08136,0.08165,3207.90825,3475.87875,9518186.0,2024-02-18,0,54,7288.915575,,,196242.60289399998,91301.18514400002,17095.869805999995,0.0,1.1,1.0,161.7,0.9,0.9,141.6,,,,,71.2,62.3
26,RLCUSDT,827,3121.948,0.0,146703.4,146703.4,540081.2927,540081.2927,540081.2927,434,2316.284,0.0,82901.8,87678.4,309057.773,328116.407,328116.407,3.4,3.7025,3.697,3.703,12.5885,0.0,268686.7,2024-02-18,0,6,3691.7787999999996,,,421688.32924500003,66771.01693,65357.06907599999,0.0,1.6,1.0,42902.8,0.6,0.9,24550.8,,,,,146.3,83.7
27,RVNUSDT,1733,2456588.71098,2608205.478675,46313593.0,46505455.0,1119191.410379,1123586.644675,1123586.644675,1419,2381496.47964,2528478.67365,17215549.0,17320489.8,419842.923671,422562.259292,422562.259292,220866.0,0.024285,0.02425,0.02434,5363.73081,5694.7717875,6466743.300000001,2024-02-18,0,14,8887.561566999999,,,148049.48579854998,64975.187482,15002.930464,0.0,2.7,1.0,208.7,0.4,1.0,78.3,,,,,125.9,47.2
29,SNXUSDT,7296,6461097.212100001,1981503.5813999998,726941.0,732406.9,2953309.0755,2974322.0326,2974322.0326,4523,5090359.801500001,1561122.801,1007651.3,1007651.3,4126837.4556,4126837.4556,4126837.4556,1629.7,4.083,4.077,4.085,6654.065100000001,2040.6834,1176472.0,2024-02-18,0,20,9770.5325,,,382543.81539500004,104874.58093999999,36830.29795000001,0.0,0.7,1.0,443.8,1.4,1.0,620.2,,,,,302.3,422.4
30,SOLUSDT,10376,15737160.389700001,549097.5627,257863.43,315211.36,26676428.8358,32296452.7689,32296452.7689,11052,16804315.471920002,586332.50472,542459.7,578941.17,56690817.1686,60714676.2933,60714676.2933,129.83,104.04599999999999,103.89,104.03,13508.29218,471.32838,8482287.0,2024-02-18,0,24,107698.2698,,,12505858.455361,1712382.10196,1135881.1068600002,0.0,0.5,0.8,1974.8,1.9,0.9,4196.7,,,,,247.7,526.4
31,STXUSDT,41577,518487.55000000005,671441.37725,2029450.3,2029454.2,5189523.56471,5189533.14077,5189533.14077,34471,450501.80000000005,583399.831,1490860.6,1490860.6,3833916.9899399998,3833916.9899399998,3833916.9899399998,100.0,2.5655,2.5618,2.5645,256.55,332.23225,1261140.1,2024-02-18,0,11,4622.44487,,,1732464.6991700002,161001.5503528,375700.39089626994,0.0,1.4,1.0,20228.1,0.7,1.0,14944.1,,,,,1122.7,829.4
32,AAVEUSDT,4847,2609510.8849919997,1205706.4182240001,20709.808,20709.808,2058041.38879,2058041.38879,2058041.38879,3782,2226018.57588,1028516.454735,14344.392,14344.392,1432617.95777,1432617.95777,1432617.95777,44.208000000000006,99.70949999999999,99.56,99.72,4407.957576,2036.666247,783587.0,2024-02-18,0,18,14133.07537,,,1010509.9657388501,119118.58781999999,65423.65024,0.0,1.4,1.0,466.9,0.7,1.0,325.0,,,,,145.6,101.4
33,AKROUSDT,947,306888.25980400003,281894.298756,13205173.0,13205173.0,75880.812985,75880.812985,75880.812985,885,277189.395952,254614.20532799998,31371798.0,41212299.0,184202.863781,244697.453637,244697.453637,243016.0,0.0058195,0.005805,0.005824,1414.231612,1299.052068,1078161.0,2024-02-18,0,16,3667.751737,,,70615.88379125,,,0.0,0.3,1.0,53.7,3.2,0.8,130.2,,,,,20.7,50.2
34,AUDIOUSDT,1156,608827.13775,528033.484125,1889317.1,1894056.2,452660.3194,453737.33956,453737.33956,739,473088.62835,410307.986025,1881647.0,1882690.8,454799.34781,455061.23722999997,455061.23722999997,8291.4,0.24075000000000002,0.2404,0.241,1996.15455,1731.257325,240242.0,2024-02-18,0,16,3065.8678699999996,,,179501.7768925,62521.499180000006,12677.01291,0.0,1.0,1.0,226.8,1.0,1.0,227.8,,,,,147.6,148.3
35,AXSUSDT,89,5600.958719999999,0.0,398669.16,398669.16,3214185.3039,3214185.3039,3214185.3039,187,7651.3096799999985,0.0,442558.29,442558.29,3592331.5417,3592331.5417,3592331.5417,6.18,8.091999999999999,8.08,8.09,50.00855999999999,0.0,435338.0,2024-02-18,0,6,144.7746,,,504189.682136,325383.578736,85700.16421399999,0.0,0.9,1.0,64272.7,1.1,1.0,71834.3,,,,,22201.3,24813.3
36,BALUSDT,797,90464.62476,0.0,155658.35,155658.35,723182.64957,723182.64957,723182.64957,556,60084.71346,0.0,36204.8,36204.8,169106.63981,169106.63981,169106.63981,72.39,4.663,4.656,4.661,337.55457,0.0,66991.0,2024-02-18,0,3,4945.645299999999,,,150696.95081449999,51162.21894,16439.89652,0.0,4.3,1.0,2142.4,0.2,1.0,501.0,,,,,146.2,34.2
37,BELUSDT,767,2120.1264,13663.036799999998,388580.7,395142.5,284701.35861,289271.34786,289271.34786,252,1020.2112000000001,6574.694399999999,317189.2,317189.2,236010.39423,236010.39423,236010.39423,10.8,0.738,0.7369,0.7377,7.970400000000001,51.364799999999995,390180.0,2024-02-18,0,16,4642.47282,,,82423.7308445,52328.969576,6711.230192,0.0,1.2,1.0,35719.8,0.8,1.0,29610.9,,,,,61.3,50.8
38,CRVUSDT,919,390617.80380000005,50618.547000000006,1077303.2,1077303.2,644148.25612,644148.25612,644148.25612,1165,437119.9233,56644.5645,1995970.1,2004718.5,1200115.25768,1205766.72408,1205766.72408,2581.3,0.6005,0.5995,0.6001,1550.0706500000001,200.86725,1638188.0,2024-02-18,0,6,2694.8178900000003,,,481483.5213159999,216739.80646000002,26370.248429999996,0.0,0.5,1.0,415.6,1.9,1.0,774.2,,,,,239.0,445.3
22,IOTXUSDT,2782,1186225.1712500001,41530.99715,8582817.0,8585443.0,507820.18427,507965.06038,507965.06038,1354,870346.51375,30471.75145,6017124.0,6149307.0,358984.41131,367179.75731,367179.75731,56525.0,0.05945,0.05935,0.05946,3360.41125,117.65155,10030200.0,2024-02-18,0,6,10410.687310000001,,,362119.2197335,121967.61233,35750.602703000004,0.0,1.4,1.0,151.1,0.7,1.0,106.8,,,,,48.8,34.5
21,FTTUSDT,3623,262801.9548,360552.1449599999,171792.05,171792.05,301064.427352,301064.427352,301064.427352,1777,250212.6396,343280.1859199999,30365.079999999998,30365.079999999998,53723.338598,53723.338598,53723.338598,446.05,1.7639999999999998,1.7616,1.7658,786.8322,1079.4974399999996,15894070.0,2024-02-18,0,41,1384.759692,,,522202.4222440001,,,0.0,5.6,1.0,382.6,0.2,1.0,68.3,,,,,217.4,38.8
20,DOCKUSDT,518,1304.478,1304.478,3131572.0,3131572.0,107279.38253,107279.38253,107279.38253,596,1128.4769999999999,1128.4769999999999,3867712.0,4569465.0,135178.98668,160484.19986,160484.19986,300.0,0.03451,0.03446,0.0345,10.353,10.353,2334915.0,2024-02-18,0,5,339.60850999999997,,,241032.44195900005,,,0.0,0.7,1.0,10362.2,1.5,0.8,13057.0,,,,,315.9,398.0
9,MATICUSDT,6800,1860305.58,0.0,7091342.9,7092010.4,7050035.53284,7050653.53935,7050653.53935,4519,1579891.87125,0.0,8819485.5,9022392.4,8798118.59326,9009141.76926,9009141.76926,2285.5,0.9975,0.9956,0.9966,2279.78625,0.0,4842128.399999999,2024-02-18,0,28,61159.88417,,,1893750.4766010002,562784.6630560001,348979.7881019999,0.0,0.8,1.0,3092.4,1.3,1.0,3859.2,,,,,115.3,143.9
3,DENTUSDT,362,1008993.6889289999,66302.241795,574806739.0,574806739.0,828639.6192729999,828639.6192729999,828639.6192729999,65,248592.647997,16335.334934999999,49845547.0,49845547.0,72513.64874,72513.64874,72513.64874,3368601.0,0.001447,0.001445,0.001448,4874.365647,320.300685,105331374.0,2024-02-18,0,5,6989.321505,,,101075.29105179998,51458.6086266,20031.587903900003,0.0,11.4,1.0,170.0,0.1,1.0,14.9,,,,,118.6,10.4
4,EOSUSDT,152,427376.70359999995,255497.50620000003,14932334.0,14932334.0,11905070.1246,11905070.1246,11905070.1246,79,271727.16339999996,162445.94530000002,7600899.2,7600899.2,6093937.377400001,6093937.377400001,6093937.377400001,3295.6,0.8005,0.799,0.8,2638.1277999999998,1577.1451000000002,1013279.3,2024-02-18,0,7,4426.3199,,,319985.0870445,225883.11198,130594.14492000002,0.0,2.0,1.0,4512.7,0.5,1.0,2309.9,,,,,2689.6,1376.8
5,FETUSDT,28981,48678585.333000004,31220821.641000006,4929953.0,5083375.0,5263189.5845,5416528.4745000005,5416528.4745000005,20517,41094501.06300001,26356642.851000004,2609286.0,2613189.0,2814113.8308,2818515.9808,2818515.9808,26166.0,1.0735000000000001,1.0705,1.0757,28089.201000000005,18015.477000000003,2263752.0,2024-02-18,0,103,51123.628,,,667346.010785,173790.44250034,73253.51304204,0.0,1.9,1.0,187.4,0.5,1.0,100.2,,,,,103.0,55.0
6,FTMUSDT,1835,284721.81149999995,1596421.9425,7814256.0,7825409.0,3274988.6522,3279349.4751999998,3279349.4751999998,1224,234770.61649999997,1316347.9175,7774169.0,7790887.0,3272294.0124999997,3279781.2782,3279781.2782,1697.0,0.4205,0.4198,0.4203,713.5885,4001.0575,2517993.0,2024-02-18,0,14,15543.7321,,,483050.89844,371229.6567741999,109630.2141971,0.0,1.0,1.0,4589.5,1.0,1.0,4585.7,,,,,210.7,210.5
7,IOTAUSDT,489,66812.1168,33048.5012,2436011.0,2436619.0,659332.0153,659488.5753,659488.5753,423,54729.0744,27071.6446,2566910.0,2566910.0,699065.2896,699065.2896,699065.2896,1308.0,0.2717,0.2713,0.2717,355.3836,175.7899,888229.0,2024-02-18,0,4,3416.6773,,,223525.61874,115138.27136199998,32873.303069,0.0,0.9,1.0,1855.3,1.1,1.0,1967.1,,,,,193.0,204.6
8,KEYUSDT,1201,263123.308305,327337.529805,51482940.0,51482940.0,369428.423206,369428.423206,369428.423206,865,221455.687635,275501.088135,40497954.0,40497954.0,292746.583028,292746.583028,292746.583028,106947.0,0.007215,0.007205,0.007215,771.622605,959.934105,42531178.0,2024-02-18,0,17,1862.284062,,,256898.03711195002,76080.1326441,39162.512980479994,0.0,1.3,1.0,478.8,0.8,1.0,379.4,,,,,198.4,157.2
10,NULSUSDT,330,110558.175,87890.43900000001,214752.0,218832.0,58329.9805,59375.7596,59375.7596,306,132213.90000000002,105106.09200000002,720933.0,857998.0,198865.97410000002,237998.03160000002,237998.03160000002,4175.0,0.273,0.2726,0.2734,1139.775,906.0870000000001,272304.0,2024-02-18,0,8,2382.2489,,,123206.67679000001,,,0.0,0.2,1.0,51.2,4.0,0.8,174.5,,,,,24.5,83.5
19,DATAUSDT,887,12036.037475,0.0,1060251.8,1060251.8,76066.67191800001,76066.67191800001,76066.67191800001,767,15119.160375,0.0,3157900.8,3601022.6999999997,230877.097606,264348.200065,264348.200065,819.5,0.07235,0.07221,0.07231,59.290825,0.0,69229.0,2024-02-18,0,5,425.041527,,,221294.81563105,,,0.0,0.3,1.0,1282.9,3.5,0.9,3894.0,,,,,179.0,543.2
12,ONEUSDT,918,1059907.0104,298136.2545,55479566.2,55497127.1,1115760.630469,1116091.198686,1116091.198686,326,549581.4127999999,154589.169,7582905.3,7623595.8,154413.71049199998,155275.128377,155275.128377,193378.4,0.0203,0.02027,0.02032,3925.5815199999997,1104.2083499999999,9194520.2,2024-02-18,0,16,6252.38555,,,158523.36424599998,52892.38518200001,12947.000957,0.0,7.2,1.0,284.2,0.1,1.0,39.3,,,,,178.5,24.7
13,TFUELUSDT,339,53992.80841500001,63545.70096,967202.0,967202.0,48491.98998,48491.98998,48491.98998,336,57420.923235,67580.34864,528633.0,528633.0,26872.55114,26872.55114,26872.55114,16939.0,0.050595,0.05047,0.05061,857.0287050000001,1008.66192,3149507.0,2024-02-18,0,20,2670.93675,,,103388.5658255,,,0.0,1.8,1.0,56.6,0.6,1.0,31.4,,,,,18.2,10.1
14,VETUSDT,1783,1392899.46543,1856779.1020349998,37367089.1,37623176.5,1652115.295082,1662673.844852,1662673.844852,1136,1074412.8108,1432226.3046,30836758.4,30841504.8,1374361.461035,1374581.029499,1374581.029499,86520.6,0.04435,0.04429,0.04437,3837.18861,5115.093945,22940713.2,2024-02-18,0,17,11424.180557,,,478518.0085128499,195068.4688934,373915.36054699996,0.0,1.2,1.0,430.6,0.8,1.0,358.2,,,,,144.6,120.3
15,VITEUSDT,479,124444.05432,116101.51211999998,2149630.1,2149630.1,51401.632711,51401.632711,51401.632711,182,82962.70288,77401.00808,3473191.1,3473191.1,84897.280942,84897.280942,84897.280942,43012.6,0.02411,0.02405,0.02414,1037.033786,967.5126009999999,3692114.3,2024-02-18,0,14,6110.884843000001,,,85179.96261304998,,,0.0,0.6,1.0,49.6,1.7,1.0,81.9,,,,,8.4,13.9
16,ZECUSDT,334,13103.425566000002,0.0,28345.063,28345.063,781956.17719,781956.17719,781956.17719,554,16419.724629,0.0,21541.54,21541.54,596847.8151,596847.8151,596847.8151,2.922,27.6815,27.64,27.67,80.885343,0.0,189312.0,2024-02-18,0,5,2926.71169,,,341670.58299255,149234.849186,74578.586417,0.0,1.3,1.0,9667.5,0.8,1.0,7378.9,,,,,267.2,203.9
18,CTXCUSDT,1145,41519.48,90006.27000000002,313538.0,313538.0,188295.0764,188295.0764,188295.0764,215,12666.960000000001,27459.540000000005,32122.0,32122.0,19716.9471,19716.9471,19716.9471,292.0,0.6025,0.6017,0.6027,175.93,381.38250000000005,849446.0,2024-02-18,0,12,1132.2945,,,161909.67292999997,,,0.0,9.5,1.0,1070.3,0.1,1.0,112.1,,,,,166.3,17.4
40,DCRUSDT,1519,459928.38641999994,349404.9326999999,14037.951,14459.668,279514.8787,287676.00615,287676.00615,261,141206.08354999998,107273.44424999997,2070.621,2070.621,42219.57513,42219.57513,42219.57513,99.415,20.290999999999997,20.24,20.32,2017.2297649999998,1532.4777749999996,31817.0,2024-02-18,0,19,5833.32207,,,167883.03382744998,,,0.0,6.8,1.0,138.6,0.1,1.0,20.9,,,,,47.9,7.2
42,FILUSDT,3885,5318774.322179999,4322765.56404,983460.58,983460.58,7675542.76935,7675542.76935,7675542.76935,3480,4359050.58085,3542762.4112999993,638436.03,638436.03,5006819.40502,5006819.40502,5006819.40502,935.53,7.8309999999999995,7.819,7.83,7326.135429999999,5954.222539999999,1236637.0,2024-02-18,0,19,27761.89786,,,2513309.031719,650735.37918,427190.4047499999,0.0,1.5,1.0,1047.7,0.7,1.0,683.4,,,,,276.5,180.3
78,TRUUSDT,3079,471416.86728,286294.41108,6586999.0,6598347.0,413252.57984,413936.14996999997,413936.14996999997,2098,360871.43909999996,219159.48135,4548371.0,5285374.0,292026.73013,340706.93707,340706.93707,14426.0,0.06333,0.06317,0.06338,913.59858,554.83413,266383.0,2024-02-18,0,32,2916.87668,,,132360.26568200003,70868.83799862,8129.069933949999,0.0,1.2,1.0,452.3,0.8,0.9,319.6,,,,,141.7,100.1
43,FIOUSDT,286,1303.2545400000001,0.0,2884812.0,2884812.0,96002.15009,96002.15009,96002.15009,192,1109.1528,0.0,4353552.0,5122853.0,148030.74883,174966.07438,174966.07438,413.0,0.03357,0.03352,0.03357,13.864410000000001,0.0,61043.0,2024-02-18,0,1,131.68721,,,241356.4172045,,,0.0,0.5,1.0,6924.4,1.8,0.8,10677.0,,,,,729.0,1124.1
62,CELOUSDT,77,144998.6805,117685.16970000001,3043108.1,3043587.3,2504220.3740999997,2504592.2333,2504592.2333,78,153612.4635,124676.36790000001,4080588.3,4142133.9,3379791.5313999997,3433537.6473999997,3433537.6473999997,1737.0,0.8265,0.825,0.826,1435.6305,1165.1997000000001,256142.0,2024-02-18,0,2,2590.0094999999997,,,452553.72846849996,115781.478,38281.3989,0.0,0.7,1.0,1744.3,1.4,1.0,2354.2,,,,,966.9,1304.9
63,CFXUSDT,1069,192858.94799999997,704452.3424999999,20998948.0,20999712.0,5232318.864,5232501.2308,5232501.2308,679,152897.18399999998,558484.74,17943186.0,17995709.0,4504198.8905,4518266.132999999,4518266.132999999,2312.0,0.2505,0.25,0.2504,579.156,2115.4725,1083117.0,2024-02-18,0,14,5863.0057,,,741311.81559,257607.49228368,177690.02834574002,0.0,1.2,1.0,9034.4,0.9,1.0,7777.2,,,,,892.4,768.2
