,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
43,WAVESUSDT,90589,1310635329.416,887589997.763,5577543.91,5601962.9,12994952.13752,13048492.35401,13048492.35401,63172,1094614067.3551998,741295824.8486,8713883.85,8841572.65,20893243.09108,21211631.00336,21211631.00336,31914.64,2.38,2.341,2.383,75956.84319999999,51439.5826,591365.0,2024-02-18,0,545,449860.99916,3670.84789,14829.03498,227455.96883700002,91975.313608,32902.698867,0.3,0.6,1.0,171.1,1.6,1.0,275.1,3.7,14.8,0.0,0.5,28.9,46.4
28,MATICUSDT,831310,28360924529.4,13126516862.4576,110328189.0,123945986.5,105424960.00521,117719601.75035,117719601.75035,726968,26175691537.425,12115107742.5672,32265237.4,41979092.4,31996155.12534,42203724.17047,42203724.17047,529312.5,0.9673,0.962,0.9862,512003.98125,236974.9578,4842128.399999999,2024-02-18,0,1619,3159420.65802,127058.88123,1698.1603400000001,1893750.4766010002,559605.2102600001,348979.7881019999,0.3,2.8,0.9,205.9,0.4,0.8,62.5,127.1,1.7,0.2,0.0,33.4,10.1
250,ALCXUSDT,672601,2002094873.152137,389158163.87508005,131928.9811,153433.2446,4166176.502954,4813712.00562,4813712.00562,208991,1140065370.387306,221600760.37704003,31535.5554,112271.6743,1101246.829997,4028403.438045,4028403.438045,1400.2383,33.798,31.91,34.48,47325.2540634,9198.869256000002,172405.0,2024-02-18,0,2057,1134259.404249,,,168657.530293515,,,0.3,1.2,0.9,88.0,0.8,0.3,23.3,,,,,3.7,1.0
4,ATOMUSDT,555714,11973370965.534302,8719305091.6986,1617132.97,1618179.85,15865337.549970001,15875064.25994,15875064.25994,446518,10831854808.848753,7888024772.5725,2608661.46,2712019.35,26218932.60846,27306701.88153,27306701.88153,27900.37,9.885000000000002,9.87,10.01,275795.15745000006,200840.8599,993297.0,2024-02-18,0,1342,1832144.59585,10361.36542,7368.33651,995688.582794,250607.64340999996,123262.36588099999,0.3,0.6,1.0,57.5,1.7,1.0,95.1,10.4,7.4,0.0,0.1,8.7,14.3
270,JOEUSDT,421165,3463677793.5397434,2856907220.5311103,23518697.79,23597365.8,11979828.385797,12018122.751328,12018122.751328,330529,3156489289.9926233,2603532309.191268,5423001.53,5721039.85,2920608.598632,3088847.3261720003,3088847.3261720003,178255.68,0.5198499999999999,0.5139,0.5331,92666.21524799998,76432.85409949998,471205.0,2024-02-18,0,2406,988519.181387,1996.9208505000001,55514.292602600006,332661.6410415,41571.55823042,10887.25968749,0.3,3.9,1.0,129.3,0.3,0.9,31.5,2.0,55.5,0.0,5.1,12.1,3.0
163,DODOUSDT,867452,3118604294.45168,1216895232.32784,113868662.7,140133277.4,21765839.12633,26614505.0304,26614505.0304,315709,1903711714.9165301,742837978.4283901,18277187.4,26472394.2,4051649.73749,5941045.48724,5941045.48724,308267.89999999997,0.19990000000000002,0.1939,0.2196,61622.75321,24045.511230000004,662401.0,2024-02-18,0,4213,2090363.35617,,,183347.7649,,,0.3,4.5,0.8,353.2,0.2,0.7,65.7,,,,,10.4,1.9
265,GLMRUSDT,164218,1293227417.6403,584213124.11514,24616724.4,24973347.3,10346072.73693,10488610.055639999,10488610.055639999,113649,1064746171.734,480997138.54919994,8195378.6,9288008.6,3565736.68708,4059046.6177,4059046.6177,125459.5,0.4269,0.4237,0.4314,53558.66055,24195.027089999996,526964.0,2024-02-18,0,772,244725.93677,11.570171199999999,,212579.6510145,49424.17064892,16484.245470350004,0.3,2.6,1.0,193.2,0.4,0.9,66.6,0.0,,0.0,,42.3,14.6
174,MDXUSDT,7031,41758539.540384,39136453.47759,47529865.9,47657838.7,3183321.89951,3191488.00694,3191488.00694,2666,24110247.333216,22596326.00841,148240118.9,152876752.7,10469162.92902,10805623.22552,10805623.22552,164601.6,0.068995,0.0676,0.0692,11356.687392,10643.58267,131752.0,2024-02-18,0,76,34637.03701,,,49444.56796985001,,,0.2,0.3,1.0,280.3,3.4,1.0,921.9,,,,,91.9,302.3
122,MANAUSDT,159505,1011705316.8262999,1018338214.8399999,7307034.0,7683348.0,3472759.4382,3640292.1199,3640292.1199,153245,980855952.9125999,987286597.68,26691314.0,26871496.0,12968473.0042,13059999.7757,13059999.7757,88619.0,0.48214999999999997,0.4776,0.4845,42727.65085,43007.78,384951.0,2024-02-18,0,143,165920.38999999998,16426.5569,56.1324,220104.18000500003,143106.45309999998,37565.58346,0.2,0.3,1.0,81.3,3.6,1.0,303.5,16.4,0.1,0.1,0.0,20.9,78.2
182,PSGUSDT,17969,61882483.78367999,70814336.48128,524978.5,526981.03,1852949.14598,1859655.80535,1859655.80535,19816,79872770.71871999,91401264.38912001,690249.48,776648.52,2571609.92077,2904158.55623,2904158.55623,3577.77,3.5839999999999996,3.561,3.659,12822.727679999998,14673.505280000001,165380.0,2024-02-18,0,88,46170.92315,,,61347.18541699999,,,0.2,0.6,1.0,144.5,1.6,0.9,200.6,,,,,40.1,55.7
165,FISUSDT,32391,140038774.3356,61257824.7464,6584519.0,6808192.0,2777047.4835,2867448.6955999997,2867448.6955999997,27004,136053217.44314998,59514403.7061,19806950.0,26093326.0,8645046.6253,11481923.3392,11481923.3392,41181.0,0.42635,0.4257,0.4293,17557.51935,7680.2689,105000.0,2024-02-18,0,200,76537.8761,,,75860.049755,,,0.2,0.2,1.0,158.2,4.0,0.8,492.4,,,,,36.3,113.0
133,SANDUSDT,248820,1819440855.5766,1561091825.907,31089665.0,31245969.0,15334469.1298,15408121.4275,15408121.4275,226312,1701188274.6075,1459630359.3375,21261923.0,21435572.0,10770146.525,10862339.7619,10862339.7619,123583.0,0.49785,0.4951,0.5039,61525.79655,52789.524750000004,638613.0,2024-02-18,0,492,410548.9949,15593.3261,11511.90758,361587.00345500006,357746.132646,57927.649884,0.2,1.4,1.0,249.2,0.7,1.0,175.1,15.6,11.5,0.0,0.2,37.4,26.2
329,SEIUSDT,788961,15423306228.066607,5885450850.709909,127388554.0,139435117.6,100262238.18625,109241030.4371,109241030.4371,819910,15547886835.513317,5932990141.652919,56109447.5,57335475.2,46148907.67474,47217562.93637,47217562.93637,355127.89999999997,0.7990999999999999,0.7931,0.8195,283782.70488999994,108289.95658999999,3578762.0,2024-02-18,0,989,1371899.95333,126769.2644666,2039.5765569000002,1785789.586795,345645.46468432003,244611.18630469995,0.2,2.3,0.9,353.3,0.4,1.0,162.6,126.8,2.0,0.4,0.0,73.1,33.6
149,ALICEUSDT,60810,224401823.61993003,157924928.55933,7152249.96,7160057.85,9977128.20145,9987303.36665,9987303.36665,21766,126695686.54594502,89163300.564045,1032465.56,1068466.98,1494869.71278,1549156.3809,1549156.3809,11855.91,1.4085,1.402,1.442,16699.049235000002,11752.115534999999,146443.0,2024-02-18,0,350,127818.33828,1157.1267,65.964,87598.94983849999,47507.657439999995,7013.85809,0.2,6.4,1.0,597.5,0.2,1.0,89.5,1.2,0.1,0.0,0.0,78.1,11.7
154,BADGERUSDT,154458,431726292.03354,386603061.51642007,1637750.8800000001,1665789.86,6277909.09997,6380428.98751,6380428.98751,93505,358476133.10096,321008873.2020801,593435.66,843946.13,2408740.0323799998,3478035.78007,3478035.78007,5630.41,3.934,3.858,3.997,22150.03294,19834.952620000004,149508.0,2024-02-18,0,462,244706.07669,38.18846,,134508.21051349997,75892.08311079998,15104.652556900002,0.2,1.8,1.0,283.4,0.5,0.7,108.7,0.0,,0.0,,25.7,9.8
327,RDNTUSDT,186576,1881209592.1920002,1047193183.6800001,89564567.0,90815429.0,29833139.3763,30231874.986,30231874.986,122011,1566508826.1564002,872012013.8310001,40906950.0,41354055.0,13992861.4038,14153522.098,14153522.098,219416.0,0.33915,0.3346,0.3408,74414.9364,41423.781,672656.0,2024-02-18,0,505,594138.0253,4108.411348,,383883.84311499994,133407.56076888,23417.95858255,0.2,2.1,1.0,400.9,0.5,1.0,188.0,4.1,,0.0,,50.2,23.6
171,LINAUSDT,347883,931681372.1612009,432422377.51728517,290870556.62,343864959.43,2695194.7401633,3153063.16164498,3153063.16164498,307452,891814515.1172098,413918925.991669,600879193.33,622273761.16,5808723.58130724,6022925.25529083,6022925.25529083,3118866.18,0.009454500000000001,0.009309,0.009552,29487.320298810006,13685.984856225003,579632.0,2024-02-18,0,1056,178091.62982203,21.022,,159269.12982300948,133033.798784,38765.953294,0.2,0.5,0.9,91.4,1.9,1.0,197.0,0.0,,0.0,,15.1,32.6
159,CELOUSDT,24429,836148293.87625,381504622.7385,39038538.4,39356762.8,29996517.8742,30228185.3261,30228185.3261,21880,793819702.7391,362191597.39228,15579841.8,16334721.1,12416195.9414,13048744.332,13048744.332,116848.5,0.7757000000000001,0.773,0.793,90639.38145,41355.51466,256142.0,2024-02-18,0,349,529942.97,4778.4028,271.9754,423191.6234734999,115781.478,33629.97986,0.2,2.3,1.0,330.9,0.4,1.0,137.0,4.8,0.3,0.0,0.0,56.6,23.4
193,TLMUSDT,58365,323823753.51150006,319713157.10400003,221417736.0,224623223.0,3620767.15752,3670396.48159,3670396.48159,32002,242263709.27550003,239188430.448,230839050.0,273399854.0,3981917.9501400003,4737330.34372,4737330.34372,1394761.0,0.0165,0.01644,0.01698,23013.556500000002,22721.424000000003,209513.0,2024-02-18,0,389,135570.11888,1614.7294248,,92680.537907,62502.270032960005,9334.83553052,0.2,0.8,1.0,157.3,1.3,0.8,173.0,1.6,,0.0,,26.7,29.4
333,SUIUSDT,1310466,21846629765.5125,15331676246.25,41417102.7,43040274.3,66390987.40802,68831072.69809,68831072.69809,1253348,21295810877.25,14945118825.0,18504568.1,19467618.8,30801994.45338,32497247.69711,32497247.69711,193805.3,1.625,1.6095,1.658,314933.6125,221016.25,2271472.0,2024-02-18,0,1393,1809641.30043,227774.8994903,259.90595490000004,1864630.174483,342683.18920883996,375471.1235790601,0.2,2.1,1.0,210.8,0.5,0.9,97.8,227.8,0.3,0.7,0.0,36.7,17.0
289,STEEMUSDT,43238,130936858.92400001,107967140.75919998,27469301.3,27655902.8,6640972.12173,6683856.34225,6683856.34225,19936,83973626.02000001,69242475.91599998,10147283.7,10516535.6,2527974.86496,2622977.76852,2622977.76852,45373.0,0.244,0.2429,0.2459,11071.012,9128.869599999998,36622.0,2024-02-18,0,108,30729.234350000002,499.24666,,70447.935116,58189.4738918,3786.2682537,0.2,2.5,1.0,599.9,0.4,1.0,228.3,0.5,,0.0,,216.1,82.3
195,TWTUSDT,539076,1442033787.87,373943229.47999996,4827372.0,5201745.0,6128756.5462,6576608.5297,6576608.5297,351944,1146652703.7159998,297346025.264,3649238.0,4594793.0,4817757.1242,6111111.316,6111111.316,28444.0,1.2905,1.2795,1.298,36706.981999999996,9518.728,477934.0,2024-02-18,0,1985,249274.8564,,,200645.04515000002,67724.319577,12517.903281199999,0.2,1.1,0.9,167.0,0.9,0.8,131.2,,,,,24.6,19.3
240,RAREUSDT,16518,143859580.47315,83548850.77262999,40720787.5,43344489.5,5604302.52444,5946972.09173,5946972.09173,10132,127221072.0273,73885759.48145999,4814423.7,5552161.4,707094.55477,817941.84578,817941.84578,221553.0,0.13985,0.1391,0.1433,30984.18705,17994.58341,66729.0,2024-02-18,0,389,222239.8691,,,124707.4722565,,,0.2,7.3,0.9,180.9,0.1,0.9,22.8,,,,,25.2,3.2
277,OOKIUSDT,19512,94566465.762645,102284497.86846502,2381332485.0,2397971009.0,4755214.47042,4786741.259521,4786741.259521,27450,103894398.974781,112373729.36357702,1231844134.0,1702661638.0,2551353.040576,3573836.03497,3573836.03497,7492701.0,0.0020210000000000002,0.002004,0.002038,15142.748721000002,16378.622557000002,343245.0,2024-02-18,0,161,109940.867768,,,62981.8078936,,,0.2,1.3,1.0,314.0,0.7,0.7,168.5,,,,,43.3,23.2
273,LDOUSDT,412416,9673023982.1397,4891826741.34882,6561952.54,7011544.56,20005588.59639,21304977.64172,21304977.64172,285621,8095011491.493226,4093796702.947185,15416533.58,15747140.07,49655703.96225,50784208.35448,50784208.35448,74802.55,3.1785,3.065,3.206,237759.90517500002,120239.571855,656896.0,2024-02-18,0,4227,4068755.79709,8278.869327999999,9409.106328000002,1434824.260832,287168.3143782,101110.8183092,0.2,0.4,0.9,84.1,2.4,1.0,208.8,8.3,9.4,0.0,0.1,4.9,12.2
271,KDAUSDT,13077,126877818.24600501,75596543.73053499,9871036.38,10241309.03,10561200.48431,10933856.03635,10933856.03635,7574,91741703.600085,54661687.945094995,3869322.1,4332250.24,4297177.56917,4826885.04842,4826885.04842,21403.370000000003,1.0915,1.079,1.094,23361.778355000002,13919.451984999998,132162.0,2024-02-18,0,198,107992.4998,,,137399.888507,,,0.2,2.3,1.0,452.1,0.4,0.9,183.9,,,,,97.8,39.8
268,IMXUSDT,1160296,6549964708.903059,1165390955.4242702,2378358.03,2553798.32,7361465.651054,7870502.852882,7870502.852882,1257548,7017420074.518379,1248562129.52421,2034167.61,2123606.61,6470390.571117,6769561.98594,6769561.98594,32981.02,3.1385,3.1154,3.1629,103510.93126999999,18417.000465,469117.0,2024-02-18,0,2890,671079.090164,5025.0459,193.8214,491454.96528350003,80109.47214,70662.37068999998,0.2,1.2,0.9,71.1,0.9,1.0,62.5,5.0,0.2,0.1,0.0,11.0,9.6
260,CVXUSDT,129492,468568581.621796,106470476.224648,453228.38,460205.074,2041802.777458,2071847.994069,2071847.994069,93152,384157952.94454,87290274.67852001,111112.30500000001,111356.106,523073.127822,524278.959539,524278.959539,5301.988,4.567,4.533,4.683,24214.179196,5502.065848,119658.0,2024-02-18,0,403,229202.45700999998,134.36935499999998,14.286439,122957.28511999999,75787.1891756,15960.252825200001,0.2,4.0,1.0,84.3,0.3,1.0,21.6,0.1,0.0,0.0,0.0,8.9,2.3
258,BSWUSDT,70384,594639270.30404,258897185.15179998,89292939.5,91333859.7,11149795.57747,11391909.70917,11391909.70917,28265,357004813.505535,155434640.660325,14775275.6,17701472.7,1950149.49195,2357435.0674900003,2357435.0674900003,411393.10000000003,0.12805,0.1262,0.1302,52678.886455,22935.611725,173784.0,2024-02-18,0,661,567076.85642,,,223014.82584300003,,,0.2,4.8,1.0,211.7,0.2,0.8,37.0,,,,,19.7,3.4
293,WOOUSDT,317408,1981238772.1541798,1122858635.58792,42150838.2,42305721.5,19323586.24869,19391083.86838,19391083.86838,259643,1794787380.23963,1017188103.35772,16796308.1,19060467.7,7930254.34175,9058195.2624,9058195.2624,121489.4,0.47004999999999997,0.4605,0.4708,57106.092469999996,32364.63468,245256.0,2024-02-18,0,1004,637934.50686,11188.58981,755.27642,244728.3867585,97555.654608,17169.506282,0.2,2.1,1.0,338.4,0.5,0.9,138.9,11.2,0.8,0.1,0.0,30.3,12.4
249,ACHUSDT,96753,829107839.868,539689507.896,704316467.0,708346208.0,16853101.74592,16944086.32547,16944086.32547,82906,774910747.3052001,504411102.8344,191069998.0,191531247.0,4774344.13572,4786343.61348,4786343.61348,1842511.0,0.02435,0.02405,0.02481,44865.142850000004,29203.9777,327899.0,2024-02-18,0,646,483017.59907,133.9061029,,198451.6342415,75784.80131188,14097.097273340001,0.2,3.5,1.0,375.6,0.3,1.0,106.4,0.1,,0.0,,34.9,9.9
242,REQUSDT,20388,193881064.545,192952168.605,47616833.0,48117500.0,5118752.9536,5169049.7237,5169049.7237,13752,156271053.528,155522349.43199998,16346143.0,16537606.0,1856702.8308,1879541.1568,1879541.1568,268834.0,0.10844999999999999,0.1081,0.1123,29155.0473,29015.363699999998,217290.0,2024-02-18,0,197,197811.6779,,,148672.01806,,,0.2,2.8,1.0,175.6,0.4,1.0,63.7,,,,,25.9,9.4
241,RAYUSDT,399550,1789502249.81616,777828867.055095,7728770.9,7848963.4,6791161.24639,6892990.10772,6892990.10772,218371,1383380311.35744,601303038.5404799,4498177.6,5479390.8,4126685.4258499998,5067462.42799,5067462.42799,65718.4,0.8913500000000001,0.8865,0.9082,58578.09584,25461.680155,136800.0,2024-02-18,0,3089,450609.02698,,,253531.18909000006,,,0.2,1.4,1.0,115.9,0.7,0.8,70.4,,,,,15.1,9.2
237,QNTUSDT,10509,186443239.51776603,140928508.048482,88364.504,89205.119,8998111.4646,9078676.5386,9078676.5386,10223,188441865.36252,142439227.12404,37478.496,43380.883,3942874.9392,4597047.567,4597047.567,308.732,102.7565,102.5,104.1,31724.219758000003,23979.667866,299300.0,2024-02-18,0,309,197617.0826,,,183383.42532120002,35952.37272634001,7055.89543436,0.2,2.0,1.0,283.6,0.5,0.9,124.3,,,,,45.5,20.0
201,ATAUSDT,34208,176896430.88300002,84537846.0977,92014861.0,94085670.0,11361649.4052,11601964.757,11601964.757,26996,144334901.385,68976867.5315,2526586.0,2939240.0,339235.8576,396192.6705,396192.6705,136980.0,0.12905,0.1243,0.1311,17677.269,8447.8711,209690.0,2024-02-18,0,429,183661.819,2305.4296999999997,,108012.83235,52141.991740000005,8789.452909999998,0.2,29.3,1.0,642.7,0.0,0.9,19.2,2.3,,0.0,,61.9,1.8
231,MBOXUSDT,39041,340869870.31266,193705052.3811,10532288.5,10540117.9,3395762.10692,3398137.95174,3398137.95174,34703,328181169.56215495,186494484.191925,5438997.2,6239462.3,1839264.35413,2116997.30191,2116997.30191,117716.7,0.32565,0.3242,0.3318,38334.443354999996,21784.193925,128178.0,2024-02-18,0,301,210416.35709,,,215989.7186605,,,0.2,1.6,1.0,88.6,0.6,0.9,48.0,,,,,16.1,8.7
230,LPTUSDT,92120,3558609598.3679347,1461896584.7172298,1942120.68,1951979.26,26760583.2225,26889519.5621,26889519.5621,70908,3211969699.88153,1319494989.4547398,554321.2,663351.89,8107240.822,9770046.1737,9770046.1737,14331.89,13.956499999999998,13.88,14.42,200023.02278499998,82170.56852999999,1696691.0,2024-02-18,0,1280,1231251.1326,96930.7929,61.126599999999996,971898.9929579999,137631.04095999998,228203.94040000002,0.2,2.8,1.0,133.8,0.4,0.8,40.5,96.9,0.1,0.7,0.0,21.7,6.6
104,BALUSDT,218330,703648290.8773451,605846413.5897251,1008416.02,1018376.28,4339659.76402,4379947.67886,4379947.67886,126025,516010778.3418601,444289119.2733001,339857.73,340335.98,1517102.63466,1519353.54204,1519353.54204,6990.59,4.359500000000001,4.327,4.438,30475.477105000005,26239.612525000008,66991.0,2024-02-18,0,429,187843.19903,,162.09910000000002,143919.38805399998,51162.21894,16439.89652,0.2,2.9,1.0,142.4,0.3,1.0,49.8,,0.2,,0.0,23.1,8.1
297,AMBUSDT,34605,285101449.7747,90814790.76539999,1200233550.0,1218822875.0,10679329.07976,10834730.71293,10834730.71293,27994,265848582.94728503,84682078.79937,1105668148.0,1226680988.0,10334021.02922,11510068.36291,11510068.36291,3154297.0,0.0090025,0.00898,0.00922,28396.5587425,9045.297885,839260.0,2024-02-18,0,260,297621.83671,4034.4365963000005,,183800.46977424997,49890.3072197,16159.356691910001,0.2,0.9,1.0,376.1,1.1,0.9,363.9,4.0,,0.1,,35.9,34.7
224,GNOUSDT,13830,69648188.78843999,4309112.617366,3480.563,3484.862,1062730.9969,1063994.1118,1063994.1118,6586,43481325.22640999,2690176.5919865,1838.19,1848.54,576235.295,579591.8453,579591.8453,44.81999999999999,311.0395,308.1,311.0,13940.790389999996,862.5125335,9514.0,2024-02-18,0,69,33930.3482,,,90253.4295573,,,0.2,1.8,1.0,76.2,0.5,1.0,41.3,,,,,31.3,17.0
209,CLVUSDT,67485,184007986.03125003,131624481.93750001,76456726.5,77469230.7,4454931.523116,4511275.436843,4511275.436843,43998,138697859.550915,99213269.50521001,73047751.3,78725613.4,4446655.721464,4803973.204838,4803973.204838,249523.5,0.058995000000000006,0.05873,0.05999,14720.638882500001,10529.958555000001,169567.0,2024-02-18,0,251,90783.010067,,,73569.77900790001,,,0.2,0.9,1.0,302.6,1.1,0.9,302.1,,,,,49.1,49.0
207,C98USDT,158567,1169057652.85926,983176437.0073951,7374466.9,8547479.3,2383576.36406,2736919.58088,2736919.58088,139942,1125003516.79356,946126948.1078701,26834693.3,26890002.8,9042817.69502,9062679.98762,9062679.98762,157353.2,0.32745,0.325,0.3359,51525.305340000006,43332.73555500001,490658.0,2024-02-18,0,692,489814.53847,3434.561,,257481.67062499997,87384.1724,55517.067149999995,0.2,0.3,0.9,46.3,3.3,1.0,175.5,3.4,,0.0,,4.9,18.5
206,BONDUSDT,73234,662827718.73478,82408688.79845001,1175328.41,1186402.64,4083671.61034,4120155.81001,4120155.81001,60805,608824025.0532999,75694465.08575001,1876453.8,2091005.44,6856546.28828,7660976.45494,7660976.45494,13177.54,3.5389999999999997,3.502,3.588,46635.31406,5798.120650000001,1501488.0,2024-02-18,0,452,207730.57004,,,255927.10627550003,107032.51642584002,24904.30106816,0.2,0.5,1.0,87.6,1.9,0.9,147.0,,,,,19.7,33.0
319,OPUSDT,208229,11492880083.666801,6516158381.7785,73047817.95,74373292.02,260050193.84227,264452564.74706,264452564.74706,222117,11664439371.446402,6613427950.668,12612703.54,14100471.4,46309378.80196,52048189.67748,52048189.67748,110415.92,3.6050000000000004,3.585,3.659,398049.39160000003,225683.4545,3206182.0,2024-02-18,0,433,1257394.83027,136869.50644045,552.5251154800001,1874176.0651655,675184.5198642199,202205.95469161,0.2,5.1,1.0,653.3,0.2,0.9,116.3,136.9,0.6,0.2,0.0,206.8,36.8
203,BEAMXUSDT,1164887,6393085345.336499,1960680187.6361997,69084031.0,105877257.0,2233975.783898,3359256.840429,3359256.840429,1255160,6657896499.895499,2041894492.8053997,149880874.0,168215311.0,5189322.690142,5850232.243898,5850232.243898,3215265.0,0.033049999999999996,0.032573,0.034209,106264.50824999998,32590.010099999996,0.0,2024-02-18,0,3674,850148.700646,12821.885302300001,,504309.59691349993,119222.68082283999,62616.441559100014,0.2,0.6,0.7,21.0,1.7,0.9,48.8,12.8,,0.1,,2.6,6.1
105,BELUSDT,197740,350552900.68312,277081695.68600005,4549748.5,4899521.4,3255290.12304,3494744.56755,3494744.56755,108143,253654199.65312,200491667.93600002,5515148.1,6416181.5,4105167.35669,4798673.41386,4798673.41386,20947.9,0.7256,0.7209,0.7332,15199.796240000001,12014.122000000001,390180.0,2024-02-18,0,289,50801.13971,4879.60246,,76651.268944,49907.151602000005,6711.230192,0.2,0.7,0.9,214.2,1.4,0.9,270.1,4.9,,0.1,,64.1,80.8
0,ADAUSDT,316913,8944913515.214819,6610030265.040538,151876575.9,159124538.7,87259988.56859,91221191.31718,91221191.31718,306142,8552671577.487179,6320174910.353458,69108568.3,112965568.5,40840058.88044,68452041.81389,68452041.81389,454851.1,0.5811,0.5779,0.5886,264313.97420999996,195320.31986999995,4092818.7,2024-02-18,0,815,1557254.80479,39882.18184,205.13152,1675315.702968,386165.984198,164951.659928,0.2,1.3,1.0,330.1,0.8,0.6,154.5,39.9,0.2,0.1,0.0,56.0,26.2
13,DOGEUSDT,540004,18535302743.4792,8568942759.9539995,839386294.0,924125077.0,69919485.56355,76665370.35939,76665370.35939,419774,16323929758.969559,7546616403.194699,1776974702.0,1901479205.0,151718352.81583,162937793.46431,162937793.46431,5115012.0,0.08438999999999999,0.08376,0.08485,431655.86267999996,199556.1891,54218925.0,2024-02-18,0,1344,3082595.18539,36452.907993,17765.00608,2200562.2835359997,623837.6405538002,225478.9658829,0.2,0.5,0.9,162.0,2.1,0.9,351.5,36.5,17.8,0.1,0.1,22.7,49.2
48,ZILUSDT,95637,482405550.44232,122297764.94369999,423538272.1,443499198.1,9541325.655508,9973297.495966,9973297.495966,40909,325353122.9008,82482383.778,73733434.5,78445237.2,1726291.913525,1842192.015526,1842192.015526,1320405.2,0.0229,0.02282,0.02323,30237.27908,7665.649049999999,11432838.4,2024-02-18,0,187,129219.982321,767.72192,,179161.32844319995,99923.871762,19929.628036999995,0.2,5.4,1.0,315.5,0.2,0.9,57.1,0.8,,0.0,,73.8,13.4
86,SCUSDT,1452858,3312939220.93988,1636974723.41584,125707723.0,137147784.0,2332650.85223,2537189.704864,2537189.704864,598427,2115290060.3973598,1045197672.10848,207385297.0,249955506.0,4105289.965687,4996010.261517,4996010.261517,3080567.0,0.01916,0.018774,0.019548,59023.66372,29164.50896,79392.0,2024-02-18,0,3410,870662.388841,,,331383.56351599994,,,0.2,0.5,0.9,39.5,2.0,0.8,69.6,,,,,2.7,4.7
88,SOLUSDT,1201837,181200829299.35025,95170664647.62402,13689098.37,16777018.2,1363566408.4328,1656587322.3731,1656587322.3731,950688,160588063933.73962,84344386491.74516,1569225.92,2857119.8,163562496.0239,303903153.9307,303903153.9307,25578.25,101.1765,100.22,102.46,2587917.811125,1359231.40689,8482287.0,2024-02-18,0,3008,18365272.9544,415210.3299,50778.6236,12505858.455361,1712382.10196,1135881.1068600002,0.2,5.5,0.8,526.9,0.2,0.5,63.2,415.2,50.8,0.2,0.0,74.2,8.9
60,CTXCUSDT,54300,332662684.09050006,142286889.6243,3927900.0,4056742.0,2295678.3455,2367036.2332,2367036.2332,50209,338446938.59550005,144760938.0273,798931.0,917808.0,499980.9364,577535.5811,577535.5811,57465.0,0.5921000000000001,0.59,0.614,34025.02650000001,14553.225900000001,849446.0,2024-02-18,0,555,143169.8617,,,161909.67292999997,,,0.2,4.1,1.0,67.5,0.2,0.9,14.7,,,,,16.0,3.5
85,RVNUSDT,49653,284704067.81039196,167190325.13259196,149681667.7,151378662.8,3337504.731861,3373156.465471,3373156.465471,26979,201047615.45279,118063701.91053998,37467982.7,38800000.7,866554.989278,898521.732554,898521.732554,1042179.7,0.02251,0.02241,0.02295,23459.465046999998,13776.394621999998,6466743.300000001,2024-02-18,0,348,158231.961309,7376.22372,,146311.53860694997,64975.187482,15002.930464,0.2,3.8,1.0,142.3,0.3,1.0,36.9,7.4,,0.1,,21.1,5.5
84,RLCUSDT,439941,2843092948.332,1850906623.6752,1643243.5,1845847.2,6135358.3672,6862487.2881000005,6862487.2881000005,271931,2224833304.239,1448408045.1204,432095.7,533223.9,1795839.0758,2232009.2457,2232009.2457,20688.5,3.822,3.782,4.108,79071.447,51476.989199999996,268686.7,2024-02-18,0,1350,756527.0744,65927.32426,,401146.39427499997,62423.928885999994,62590.71897000001,0.2,3.1,0.9,77.6,0.3,0.8,22.7,65.9,,1.1,,8.1,2.4
26,LINKUSDT,997338,31666130751.567486,22438357648.384445,1209303.85,1938727.1,21249108.926260002,33590782.56003,33590782.56003,900046,29856981332.279644,21156409372.864925,2157432.25,2264155.64,39041449.58659,41071083.32367,41071083.32367,30495.22,17.934,17.747,18.036,546901.2754800001,387529.7084400001,3034023.0,2024-02-18,0,1106,2713676.42039,44520.96287,395.21796000000006,2993858.7276535,465742.35904,318339.23157,0.2,0.8,0.6,38.9,1.2,1.0,71.4,44.5,0.4,0.1,0.0,7.8,14.4
91,STXUSDT,2012780,28940906561.678097,9308400903.737099,18459248.9,18825267.8,44876626.39576,45721027.3647,45721027.3647,2066335,29488266743.4324,9484450952.4684,3220898.3,3452195.4,8234532.26427,8854818.54551,8854818.54551,133543.1,2.5395,2.4483,2.543,339132.70245,109076.85794999999,1261140.1,2024-02-18,0,2532,2066266.78269,29043.6658626,4864.491080999999,1729972.9289900002,161001.5503528,375700.39089626994,0.2,5.2,1.0,132.3,0.2,0.9,24.3,29.0,4.9,0.2,0.0,21.7,4.0
