,coin,Unnamed: 0_x,cluster_v_usdt_x,cluster_v_buyer_usdt_x,v_4_vb,v_8_vb,v_4_b,v_8_b,d8_b,Unnamed: 0_y,cluster_v_usdt_y,cluster_v_buyer_usdt_y,v_4_va,v_8_va,v_4_a,v_8_a,d8_a,cluster_v,cluster_p,trade_min_p,trade_max_p,cluster_v_usdt,cluster_v_buyer_usdt,amount_max,till_date,Unnamed: 0,buyer,trades_v_usdt,liq_v_l_usdt,liq_v_s_usdt,cluster_max_avg,liq_l_max_avg,liq_s_max_avg,C-i,B/A,B-i,BVi,A/B,A-i,AVi,Liq L,Liq S,L-i L,L-i S,BVi_test,AVi_test
251,AMPUSDT,588547,1821439357.3268201,1558700628.6276038,726138589.0,741421901.0,3501286.420923,3571836.00452,3571836.00452,163783,927838391.0369,793999689.06818,291761359.0,332654159.0,1524223.520103,1747995.404995,1747995.404995,8358280.0,0.0050015,0.004861,0.005178,41803.93742,35773.808924,296400.0,2024-02-18,0,1876,662162.256471,,,130722.4270321,,,0.3,2.0,1.0,83.8,0.5,0.9,36.5,,,,,5.3,2.3
68,HBARUSDT,44576,3209555251.68645,1924588917.2208,332375393.0,344977799.0,36569254.1087,37891331.0933,37891331.0933,30889,2668671603.00375,1600251557.6399999,121120585.0,137101586.0,13940867.2919,15859129.304299999,15859129.304299999,2188447.0,0.11265,0.1107,0.1145,246528.55455,147829.2432,11612993.0,2024-02-18,0,997,1730399.8116,6899.86205,7450.228029999999,736354.9340625,106996.11781599998,31717.265628000005,0.3,2.4,1.0,148.3,0.4,0.9,56.5,6.9,7.5,0.1,0.2,21.1,8.1
273,LOKAUSDT,19393,149904368.29367998,39296666.86176,15728567.3,15786161.5,4131490.04728,4145890.02916,4145890.02916,10569,99309066.54669,26033366.13108,2527444.8,2779280.7,686947.89014,758725.33924,758725.33924,97024.2,0.26565,0.265,0.2694,25774.47873,6756.64836,170295.0,2024-02-18,0,138,106509.58774,,,103017.70553,,,0.3,5.5,1.0,160.3,0.2,0.9,26.7,,,,,38.8,6.4
236,QNTUSDT,8092,260057892.77871004,106369082.79219303,128528.046,129404.006,13090871.3692,13175063.8404,13175063.8404,6347,224886335.10393003,91983184.75131902,79660.172,82887.041,8285618.0786999995,8639139.9684,8639139.9684,487.43,103.37700000000001,102.4,103.5,50389.05111000001,20610.169113000004,299300.0,2024-02-18,0,343,291800.57800000004,715.5149168,,183383.42532120002,35952.37272634001,7055.89543436,0.3,1.5,1.0,259.8,0.7,1.0,164.4,0.7,,0.0,,44.9,28.4
148,ALICEUSDT,33611,208954194.13275,148918569.92925003,4398400.11,4421402.85,6197898.89565,6228917.48838,6228917.48838,11573,114282462.0354,81447423.84780002,394013.91,396809.87,570441.52203,574704.20002,574704.20002,15459.7,1.4205,1.414,1.44,21960.50385,15650.926950000003,146443.0,2024-02-18,0,217,99973.44084,386.68960000000004,858.9209999999999,87598.94983849999,47507.657439999995,7013.85809,0.3,10.8,1.0,282.2,0.1,1.0,26.0,0.4,0.9,0.0,0.1,62.0,5.7
126,OCEANUSDT,1293048,4738389261.246,3428104425.9600005,12705605.0,12764140.0,9988539.5953,10032215.7719,10032215.7719,700549,3480769560.3606005,2518248475.9560003,7945079.0,8746040.0,6579091.1447,7278272.5659,7278272.5659,90093.0,0.7958000000000001,0.7914,0.8216,71696.00940000001,51870.244000000006,229970.0,2024-02-18,0,3358,1229889.3151,66.26705,4610.35904,272077.41497000004,85829.89611,64022.817115000005,0.3,1.4,1.0,139.3,0.7,0.9,91.8,0.1,4.6,0.0,0.1,8.1,5.3
124,NMRUSDT,152969,1219197250.9373999,859560279.68274,245853.66,246328.13999999998,8071797.6555,8086532.7604,8086532.7604,92467,1013813802.2922,714760531.79622,189174.25,190144.65,6441593.7957,6476067.3321,6476067.3321,1720.6,33.549,33.0,33.73,57724.4094,40696.94994,541772.0,2024-02-18,0,546,419482.6592,991.8734007,5084.3382415999995,216086.9840925,88686.90068078,28681.14656452,0.3,1.2,1.0,139.8,0.8,1.0,111.6,1.0,5.1,0.0,0.2,19.2,15.4
86,SNXUSDT,114574,2060152431.3565,1963962156.4126003,1962298.3,2037858.9,6696372.3076,6940346.5828,6940346.5828,102239,1948476871.25,1857500823.5000002,836470.8,854036.4,3004849.6973,3070572.2443,3070572.2443,31284.5,3.559,3.428,3.57,111341.5355,106142.90420000002,1176472.0,2024-02-18,0,959,876339.9014,385.97009999999995,3683.4556000000002,380012.79827500007,103473.23277999999,30940.200839999998,0.3,2.3,1.0,60.1,0.4,1.0,27.0,0.4,3.7,0.0,0.1,7.6,3.4
114,FLMUSDT,38196,231067358.25768,134127130.93416,54566235.0,55051537.0,5183521.312,5227133.5314,5227133.5314,16123,141708567.03234,82257241.64658,65043396.0,66710864.0,6449221.034,6621395.369,6621395.369,232087.0,0.09806999999999999,0.0956,0.0985,22760.77209,13211.892329999999,1172667.0,2024-02-18,0,277,195594.3724,750.0527999999999,910.0740000000001,90650.1637065,59818.108660000005,18044.97478,0.3,0.8,1.0,227.7,1.3,1.0,283.3,0.8,0.9,0.0,0.1,26.5,33.0
91,TROYUSDT,8871,78819544.35804151,77755228.07082601,484592630.0,501132969.0,1147957.074955,1185094.132663,1185094.132663,4388,52554222.06822451,51844571.75287801,2040477508.0,2833731671.0,5057072.09803,7073678.06545,7073678.06545,9781161.0,0.0024105000000000003,0.002383,0.002416,23577.488590500005,23259.116982000003,34162380.0,2024-02-18,0,90,72004.825352,,,92028.21822595,,,0.3,0.2,1.0,48.7,6.0,0.7,214.5,,,,,15.9,70.2
130,RSRUSDT,41016,245474307.3486029,130309229.49105603,666898448.3,667486103.6,2005974.9945935,2007624.5504939,2007624.5504939,25831,183800949.38196588,97570130.05713601,301069940.3,359315603.8,931249.5325955,1123174.6986909,1123174.6986909,7851667.7,0.0030445000000000003,0.003016,0.003074,23904.402312650003,12689.573424000002,174852.0,2024-02-18,0,247,119432.2308154,453.39524900000004,56.152677000000004,79737.78483525002,55081.781813,20310.910067999994,0.3,1.8,1.0,83.9,0.6,0.8,39.0,0.5,0.1,0.0,0.0,16.8,7.8
150,ASRUSDT,6474,34841660.017799996,16662317.600399997,1131834.2,1136941.2,2776494.683,2788436.8765,2788436.8765,2802,22587188.738399997,10801865.131199999,1248685.6,2125270.0,3178711.73,5469230.5014,5469230.5014,5305.4,2.481,2.47,2.485,13162.6974,6294.793199999999,153902.0,2024-02-18,0,64,24042.7297,,,44482.037075,,,0.3,0.5,1.0,210.9,2.0,0.6,241.5,,,,,115.5,132.2
221,GALAUSDT,83628,3854914700.66262,2577949056.239445,135451425.0,162106569.0,3736037.08681,4433598.66506,4433598.66506,69847,3419068850.57934,2286479987.4958653,606631246.0,640524461.0,17517919.97772,18547291.63746,18547291.63746,7552772.0,0.028455,0.02807,0.02877,214914.12726,143722.420485,1377015.0,2024-02-18,0,1042,2043075.81958,5756.94181,2862.22422,674384.2936915,233103.954458,83656.285173,0.3,0.2,0.8,17.4,4.2,0.9,81.5,5.8,2.9,0.0,0.0,1.8,8.6
39,TRXUSDT,31498,3774481938.6830397,2692800847.6574407,38231827.3,38385547.0,5291459.58733,5311763.803819,5311763.803819,33573,3667131378.3244796,2616214528.0972805,132222586.1,142414566.8,18455736.224648,19983875.96609,19983875.96609,3253993.9,0.1392,0.13871,0.1393,452955.95087999996,323149.02768000006,15848126.7,2024-02-18,0,677,1111250.527581,1160.411,2543.3589,1487121.8884495,103759.51959,99489.025568,0.3,0.3,1.0,11.7,3.8,0.9,40.7,1.2,2.5,0.0,0.0,4.8,16.6
192,TLMUSDT,44244,327486581.28413504,135482287.51421002,101995923.0,107127333.0,1685784.5298,1766398.34964,1766398.34964,27561,264038381.44957003,109233556.28822002,305375153.0,394780096.0,5238689.77042,6830419.56184,6830419.56184,1699967.0,0.016835000000000003,0.01661,0.01694,28618.944445000005,11839.752470000001,209513.0,2024-02-18,0,457,157722.87776,386.65514360000003,,92680.537907,62502.270032960005,9334.83553052,0.3,0.3,1.0,58.9,3.9,0.8,183.0,0.4,,0.0,,10.7,33.2
5,BATUSDT,25077,382806945.8875,75021366.6575,9931639.0,10083039.0,2425108.2031,2460538.2399,2460538.2399,19400,355873297.5775,69742990.3715,31502320.0,31675975.0,7823439.8522,7868617.4507,7868617.4507,202835.0,0.2459,0.2453,0.2476,49877.1265,9774.7709,1197192.0,2024-02-18,0,143,117657.6846,1264.36126,16.602960000000003,161691.21895,41191.821125999995,10401.346892999998,0.3,0.3,1.0,48.6,3.2,1.0,156.9,1.3,0.0,0.0,0.0,20.6,66.5
203,BETAUSDT,65344,155794490.13369,106532971.06469999,16803315.0,17518199.0,1307963.61681,1360495.66323,1360495.66323,50215,158487403.8132,108374397.51599999,28983799.0,39687844.0,2352050.47303,3259239.63562,3259239.63562,216597.0,0.07919,0.0786,0.08021,17152.31643,11728.830899999999,147670.0,2024-02-18,0,558,112106.90404,,,63315.6095465,,,0.3,0.4,1.0,76.3,2.4,0.7,137.1,,,,,11.7,21.0
204,BNXUSDT,44844,685593642.599775,488257217.209125,13976051.2,14132746.0,4220673.12073,4265612.91714,4265612.91714,28087,517773451.465725,368741203.023375,16237411.5,18457456.5,5032192.20532,5764451.33286,5764451.33286,222514.5,0.30485,0.3041,0.3086,67833.545325,48308.817375,364407.0,2024-02-18,0,733,685121.93387,,,218466.96258350002,67409.07038798,8499.96045005,0.3,0.7,1.0,62.2,1.4,0.9,74.2,,,,,6.2,7.3
15,ENJUSDT,50722,379285263.23120993,223696822.14747,8639500.5,8790943.6,2856444.32575,2903453.24388,2903453.24388,36878,349983963.99252,206415350.49564,4746231.8,5262792.1,1631621.96836,1814004.67983,1814004.67983,101757.9,0.33404999999999996,0.3322,0.3382,33992.226494999995,20048.110965,1698698.2,2024-02-18,0,382,155664.5166,,22.846330000000002,115093.27910200001,122352.607088,41834.776826,0.3,1.6,1.0,84.0,0.6,0.9,48.0,,0.0,,0.0,18.4,10.5
18,ETHUSDT,17853280,1387907447331.1853,623322908698.4064,181521.9563,224874.8105,526409067.280364,645728412.817386,645728412.817386,17502590,1316266057127.2153,591148054524.2286,123378.6559,144863.7907,370784209.402483,437552868.446134,437552868.446134,2089.4398,2942.6165,2932.34,2961.06,6148420.031236701,2761316.0122020002,44405933.0,2024-02-18,0,10547,33369322.566934,417040.33616,550851.72282,19165380.739136647,4880310.292394,3842753.512321,0.3,1.5,0.8,85.6,0.7,0.8,60.3,417.0,550.9,0.1,0.1,15.8,11.1
176,OMUSDT,1399457,9899271656.56,3079387086.1,44657794.0,46257234.0,9634757.62526,9966430.08394,9966430.08394,1120503,8573871062.9,2667091958.375,15128893.0,17553946.0,3478537.36833,4063717.10872,4063717.10872,762476.0,0.22299999999999998,0.21849,0.22852,170032.148,52892.255,45160.0,2024-02-18,0,6035,1804819.41,33101.73855543,41.94545346,505506.61204000004,39089.293511634,9421.554249544999,0.3,2.5,1.0,56.7,0.4,0.9,20.5,33.1,0.0,0.8,0.0,5.3,1.9
172,MASKUSDT,363360,7512822798.8512,3088188405.7184005,5822810.2,5969942.0,25077615.1825,25681017.304,25681017.304,316683,7071930478.1056,2906957117.6192,6034029.4,6135136.1,27403429.3643,27884555.9364,27884555.9364,49080.7,4.496,4.335,4.517,220666.8272,90706.35040000001,732237.0,2024-02-18,0,1888,2088607.5552,8116.4209,1936.665,757192.7909649999,210850.69904,200994.0895,0.3,0.9,1.0,113.6,1.1,1.0,124.2,8.1,1.9,0.0,0.0,12.0,13.1
28,MATICUSDT,631634,27072670378.260006,12283498515.3075,39693053.5,52371427.6,38313552.57734,49773496.0961,49773496.0961,491469,23737062687.000004,10770055934.625,26326756.2,32769507.2,26248751.18891,33030557.75613,33030557.75613,578970.4,0.9750000000000001,0.9726,0.9904,564496.1400000001,256124.99250000002,4842128.399999999,2024-02-18,0,2085,3279475.15043,15515.891309999999,46031.106980000004,1893750.4766010002,559605.2102600001,348979.7881019999,0.3,1.5,0.8,67.9,0.7,0.8,46.5,15.5,46.0,0.0,0.1,11.7,8.0
303,EDUUSDT,1262647,1972348030.6712,1109782766.4196,3303256.0,3311106.0,2725201.54509,2731331.59494,2731331.59494,954040,1636946765.6052,921062247.5166,5866775.0,6623729.0,4976975.79405,5653219.5391999995,5653219.5391999995,38774.0,0.8386,0.83066,0.84599,32515.8764,18295.7362,422601.0,2024-02-18,0,763,165783.19764,1398.9160375,,129774.952935,79967.62195134001,25290.79613847,0.3,0.5,1.0,83.8,2.1,0.9,153.1,1.4,,0.0,,16.4,30.0
164,FISUSDT,39221,187535085.8136,172369183.3416,6950229.0,7257673.0,2940369.1596,3063919.1551,3063919.1551,37032,210868523.5664,193815653.4384,13887807.0,16460582.0,6235171.7147,7424618.3727,7424618.3727,52801.0,0.4324,0.4266,0.4398,22831.1524,20984.8044,105000.0,2024-02-18,0,527,177646.6245,,,75860.049755,,,0.3,0.4,1.0,128.8,2.4,0.8,273.1,,,,,16.6,35.1
170,LINAUSDT,185085,931015593.9004039,41182905.241221905,240277016.06,322268553.74,2243481.11917461,2953319.20199164,2953319.20199164,132816,806227354.0142791,35662973.78989231,363153108.45,442250595.92,3519086.02493374,4315405.6266567595,4315405.6266567595,4560253.64,0.0095015,0.009365,0.009543,43329.249960459994,1916.6428650449996,579632.0,2024-02-18,0,456,152017.31454816,18.6648,,159269.12982300948,133033.798784,38765.953294,0.3,0.7,0.8,51.8,1.5,0.8,81.2,0.0,,0.0,,14.8,23.1
292,WOOUSDT,264622,2119856829.8032398,1089245846.3004797,26350044.1,26408714.1,12200343.86512,12226030.398670001,12226030.398670001,217027,1873271698.3176348,962543030.1225197,15473665.1,17029316.4,7402742.93804,8183403.71568,8183403.71568,140047.9,0.46914999999999996,0.4647,0.4766,65703.472285,33760.40931999999,245256.0,2024-02-18,0,882,538084.11882,3310.15525,1045.59102,244728.3867585,97555.654608,17169.506282,0.3,1.5,1.0,185.7,0.7,0.9,112.7,3.3,1.0,0.0,0.1,22.7,13.8
158,CELOUSDT,18444,925364961.79659,548451871.1767799,68144644.2,68329615.2,53229546.1788,53367384.4115,53367384.4115,14353,793820845.27305,470487370.8680999,15274090.4,15894905.2,12307864.668200001,12834443.3813,12834443.3813,146341.3,0.7983,0.786,0.801,116824.25979,69240.23117999999,256142.0,2024-02-18,0,380,634673.0731,17272.6837,360.90830000000005,423191.6234734999,115781.478,33629.97986,0.3,4.2,1.0,455.6,0.2,1.0,105.4,17.3,0.4,0.1,0.0,83.9,19.4
220,FRONTUSDT,972585,6039907957.437201,2344969377.1196003,13209704.0,13375862.0,7832924.6694,7925898.8942,7925898.8942,516643,4402390334.2804,1709209907.2972002,6407266.0,7187994.0,4016418.3173,4525812.5608,4525812.5608,171157.0,0.6083000000000001,0.5972,0.6185,104114.8031,40422.1433,1898497.0,2024-02-18,0,3171,1399671.9991,3504.4171071,9506.5559216,346606.00463,71501.72936761999,39252.20515665,0.3,1.8,1.0,75.2,0.6,0.9,38.6,3.5,9.5,0.0,0.2,5.6,2.9
49,ARDRUSDT,7438,44285203.041345,29578028.969474997,26128394.0,26282620.0,2473100.4427,2486967.7483,2486967.7483,2641,20734617.44907,13848623.77185,21669412.0,22894400.0,2141160.0844,2266135.561,2266135.561,132303.0,0.095445,0.0953,0.0971,12627.659835,8433.997425,41505.0,2024-02-18,0,114,67140.2614,,,41895.083503,,,0.3,1.1,1.0,195.8,0.9,0.9,169.6,,,,,36.8,31.9
255,BICOUSDT,104260,405364087.784964,41559991.863852,7287397.22,7303385.15,2859061.474129,2865032.444604,2865032.444604,54211,299816652.14449406,30738730.931642,3798445.02,4164032.24,1563523.1979419999,1719462.555637,1719462.555637,63703.33,0.4051,0.3949,0.4065,25806.218983000002,2645.785069,192721.0,2024-02-18,0,352,148703.135592,,,93868.39013440002,76602.18012378001,6380.900623760001,0.3,1.7,1.0,110.8,0.6,0.9,60.6,,,,,19.2,10.5
131,RUNEUSDT,123438,5108575212.993449,3301393443.7437,2976337.7,3028184.5,14957222.7669,15204914.4615,15204914.4615,100180,4344857027.0061,2807844047.4906,1542861.9,1590373.3,7986476.7057,8245227.8163,8245227.8163,51195.1,5.041499999999999,5.034,5.158,258100.09664999996,166796.0109,2712706.0,2024-02-18,0,615,1391912.1832,3235.8975,7280.3067,1255266.285615,207881.96689999997,62001.15416000001,0.2,1.8,1.0,58.0,0.5,1.0,30.9,3.2,7.3,0.0,0.1,10.7,5.7
243,VIDTUSDT,48159,218873952.04168,120202920.98672001,54605910.0,55065557.0,1979222.16772,1995141.46494,1995141.46494,38595,212543981.74425,116726578.03950001,90928232.0,116736271.0,3428283.77291,4440137.97068,4440137.97068,719903.0,0.03679,0.03655,0.0371,26485.23137,14545.36798,90162.0,2024-02-18,0,423,139058.42036000002,,,140503.88322649998,,,0.2,0.4,1.0,74.7,2.2,0.8,129.4,,,,,14.2,24.7
104,BELUSDT,132352,219013954.71862504,198654123.78405005,5831347.8,5898723.6,4197351.9791,4243394.8211199995,4243394.8211199995,71145,155899987.488225,141407315.58501002,6036635.6,6968047.3,4490423.80541,5210518.64611,5210518.64611,17240.5,0.7240500000000001,0.723,0.7338,12482.984025000002,11322.549090000002,390180.0,2024-02-18,0,405,108207.46373,,,76651.268944,49907.151602000005,6711.230192,0.2,0.8,1.0,336.2,1.2,0.9,359.7,,,,,38.8,41.5
106,CRVUSDT,543044,2170964884.3502398,1289429072.9971201,8589092.0,8797240.9,4686397.39327,4793611.4358,4793611.4358,347900,1832877311.3638198,1088624375.9841602,4058766.3,4226452.6,2393227.8844,2496917.56474,2496917.56474,111144.7,0.5706,0.5469,0.5858,63419.165819999995,37667.360160000004,1638188.0,2024-02-18,0,1086,530931.6434000001,418.80300000000005,8832.1891,412049.81862399995,216739.80646000002,26169.406759999998,0.2,1.9,1.0,73.9,0.5,1.0,37.7,0.4,8.8,0.0,0.3,8.8,4.5
252,APEUSDT,41945,2245961180.01144,1014057480.14568,20092473.06,20593799.23,33242338.51185,34022121.26691,34022121.26691,35701,2081572438.5650399,939835523.6848799,19146131.4,19700390.27,32263275.11206,33246053.03271,33246053.03271,102049.03,1.678,1.659,1.681,171238.27234,77314.53798,1553885.0,2024-02-18,0,714,739797.68279,3337.4699,698.9521,926023.3932785001,266757.70158,81870.69928,0.2,1.0,1.0,194.1,1.0,1.0,188.4,3.3,0.7,0.0,0.0,44.9,43.6
162,DODOUSDT,77894,528610597.72200006,314426351.22768,25694593.1,27928024.1,4634303.42671,5018035.8388,5018035.8388,42925,386154977.07600003,229691385.25344002,8884258.4,10694434.2,1773134.93731,2150027.06329,2150027.06329,197572.5,0.19440000000000002,0.1812,0.1964,38408.094000000005,22845.771360000002,662401.0,2024-02-18,0,464,322036.5002,,,183347.7649,,,0.2,2.3,0.9,120.7,0.4,0.8,46.2,,,,,14.4,5.5
227,KLAYUSDT,26899,322386212.53068,243015997.17529503,16150465.2,16281624.4,3509754.0859,3537009.70756,3537009.70756,21529,301569022.59948003,227323917.38749504,16929329.4,17058523.3,3759055.53151,3789050.61319,3789050.61319,182258.4,0.21965,0.218,0.2208,40033.05756,30177.076515000004,240774.0,2024-02-18,0,379,219519.02097,390.4481,,226386.17833950004,117152.132578,27722.920367000002,0.2,0.9,1.0,87.7,1.1,1.0,93.9,0.4,,0.0,,16.0,17.1
188,SLPUSDT,123638,709471514.49186,461522346.55763996,1679980432.0,1700596352.0,6246728.208899,6319397.858392,6319397.858392,74520,534737990.932878,347855449.20097196,1488493698.0,1544548422.0,5675055.126646,5898918.724135,5898918.724135,9554423.0,0.003777,0.003734,0.00379,36087.055671,23475.195654,109600.0,2024-02-18,0,333,149626.20548,416.22457380000003,17.2204082,176797.40929865005,62344.41159924,42540.29499223,0.2,1.1,1.0,173.1,0.9,1.0,157.3,0.4,0.0,0.0,0.0,41.7,37.9
185,ROSEUSDT,491378,3133309720.5774,2985739246.1052003,152965237.3,154416242.1,18203446.60683,18367406.221438,18367406.221438,433796,2927065555.30662,2789208627.2247605,59660591.6,62005593.7,7306201.395743,7610572.128657,7610572.128657,649374.6,0.12090000000000001,0.11963,0.12171,78509.38914,74811.80772000001,271537.0,2024-02-18,0,1157,407399.959163,395.81388,110.43723,387291.59763950005,103387.33248200001,23506.009006000004,0.2,2.4,1.0,231.9,0.4,1.0,93.1,0.4,0.1,0.0,0.0,44.7,17.9
183,REEFUSDT,31044,145263482.12288,140418973.10187998,2354976124.0,2398215596.0,4043936.903709,4113687.711218,4113687.711218,14869,106620736.59248,103064955.65773,3071543799.0,3874633952.0,5461841.587211,6943208.86788,6943208.86788,9563024.0,0.001738,0.001727,0.00175,16620.535712,16066.244062,251362.0,2024-02-18,0,501,105820.351609,1371.52981,,109016.4273363,54038.63025880001,9550.702463799998,0.2,0.6,1.0,243.3,1.7,0.8,328.6,1.4,,0.0,,38.2,51.6
152,AVAUSDT,24717,49512931.02458999,45760857.13782001,2239803.0,2266957.9,1302909.92559,1318136.46847,1318136.46847,7156,24790907.959289998,22912260.978420004,4436027.5,6346499.1,2679759.83733,3867305.85988,3867305.85988,12957.3,0.5907,0.5869,0.592,7653.877109999999,7073.868780000002,75839.0,2024-02-18,0,159,25412.09982,,,40767.211147,,,0.2,0.3,1.0,170.2,2.9,0.7,350.1,,,,,51.3,105.5
216,FARMUSDT,118733,316367543.01824003,79114745.65988,95901.191,96112.972,4513984.67812,4523528.67945,4523528.67945,54208,202586865.480832,50661354.776284,94235.381,103311.622,4619461.91718,5081208.35862,5081208.35862,373.664,48.188,47.4,48.26,18006.120832,4502.831284,49908.0,2024-02-18,0,256,102982.19336,,,72478.03155575001,,,0.2,0.9,1.0,250.7,1.1,0.9,256.5,,,,,43.8,44.9
247,ACAUSDT,16568,198328472.37941235,22038685.29828645,38117858.37,38742579.2,3672701.391289,3729559.382352,3729559.382352,8585,141459774.21901545,15719313.565908149,16016353.07,27631341.28,1648404.145293,2888345.895222,2888345.895222,455760.73,0.097635,0.0971,0.1013,44498.19887355,4944.73531485,226631.0,2024-02-18,0,265,267349.50654000003,,,180072.98266503,,,0.2,1.3,1.0,82.5,0.8,0.6,37.0,,,,,13.7,6.2
206,C98USDT,162756,1164284361.0504,777117339.1418399,11120949.5,11277861.7,3630529.26166,3679493.91915,3679493.91915,118094,983828221.5862999,656669448.89823,46986539.8,47104895.1,15805132.27394,15846839.728459999,15846839.728459999,149881.0,0.33094999999999997,0.3278,0.3355,49603.116949999996,33108.271095,490658.0,2024-02-18,0,662,350305.06902,389.5456,1060.8585,257481.67062499997,87384.1724,55517.067149999995,0.2,0.2,1.0,73.2,4.3,1.0,318.6,0.4,1.1,0.0,0.0,10.4,45.1
242,SYSUSDT,11424,53320848.3327,22397428.431300003,35673087.0,35848996.0,4984106.7183,5007169.521000001,5007169.521000001,7072,41688609.327300005,17511305.1087,22169828.0,23965780.0,3195098.023,3464831.3226,3464831.3226,90194.0,0.14235,0.1403,0.1426,12839.1159,5393.0721,51887.0,2024-02-18,0,141,80369.2059,,,68801.338545,,,0.2,1.4,1.0,388.2,0.7,0.9,248.9,,,,,62.0,39.8
165,FORTHUSDT,79870,344698690.37472004,104674900.044,1688213.05,1698355.69,6679082.04918,6717560.90225,6717560.90225,33959,199805628.8844,60675119.505,278327.84,419593.3,1142296.59015,1749959.93024,1749959.93024,6111.0599999999995,4.0440000000000005,3.986,4.07,24713.126640000002,7504.653,336318.0,2024-02-18,0,402,194991.77789,,,104913.94326100001,,,0.2,3.8,1.0,270.3,0.3,0.7,46.2,,,,,34.3,5.9
156,BURGERUSDT,26771,114745132.38289501,68678307.957525,4896883.6,4932899.9,2958316.52033,2979204.61324,2979204.61324,15372,88358826.22447501,52885334.237624995,3456781.1,4867209.7,2171910.7236,3086945.2161499998,3086945.2161499998,35952.3,0.61365,0.6109,0.6155,22062.128895,13204.827524999999,206304.0,2024-02-18,0,295,85088.88457,,,103013.15847249998,,,0.2,1.0,1.0,134.1,1.0,0.7,98.4,,,,,34.8,25.5
229,LPTUSDT,112293,2705745569.95008,1821493136.3428802,1166358.83,1178418.03,16449230.6996,16610590.6054,16610590.6054,57932,2128791732.35904,1433090964.7454402,652268.41,692431.8,9803784.354,10438572.8781,10438572.8781,10438.32,14.364,14.2,14.89,149936.02848,100936.11528000001,1696691.0,2024-02-18,0,2079,2056958.0243,42062.4479,3005.2326000000003,971898.9929579999,137631.04095999998,228203.94040000002,0.2,1.6,1.0,109.7,0.6,0.9,65.4,42.1,3.0,0.3,0.0,8.0,4.8
239,RAREUSDT,29670,184847445.51944998,36042644.287750006,24319325.9,25127578.8,3443207.88509,3551680.93708,3551680.93708,11768,98742550.81676999,19253404.47715,15615113.0,17565715.0,2303208.3954499997,2609262.46403,2609262.46403,171053.4,0.14515,0.1425,0.1464,24828.401009999998,4841.1879500000005,66729.0,2024-02-18,0,422,260125.64433,,,124707.4722565,,,0.2,1.4,1.0,138.7,0.7,0.9,92.8,,,,,13.2,8.9
123,NEARUSDT,166939,6256392855.108,2648135481.052,3072033.6,5517299.0,9862064.397400001,17225090.528500002,17225090.528500002,134778,5736784296.309,2428201424.371,18469336.5,18703833.4,61693935.804,62517554.0301,62517554.0301,80929.2,3.2575,3.23,3.323,263626.869,111585.011,594804.0,2024-02-18,0,887,1602505.3083,1716.884,69834.4789,1479791.5941399997,326178.97568000003,170625.0954,0.2,0.3,0.6,37.4,3.6,1.0,234.0,1.7,69.8,0.0,0.4,6.2,38.5
177,ORDIUSDT,5179014,73543350464.1792,53644161176.57088,1046123.14,1068282.32,63802690.07857,65082947.78223,65082947.78223,3751464,62555536901.721596,45629404736.97024,400768.73,433949.59,25060418.3464,27244707.87895,27244707.87895,9085.45,62.208,61.313,62.33,565187.6736,412260.50304,0.0,2024-02-18,0,3248,2642016.42017,14089.4707644,13709.8831079,2937487.9648265005,1211983.0968221002,398638.20111002,0.2,2.4,1.0,112.9,0.4,0.9,44.3,14.1,13.7,0.0,0.0,24.1,9.5
157,CAKEUSDT,440807,5343936302.4037,3377098956.668,4891823.97,5235746.22,13978378.29082,14901864.12168,14901864.12168,193171,3794621764.0854297,2398010095.0452003,5389748.42,5579998.78,17303079.0097,17948563.37771,17948563.37771,55641.77,2.9515000000000002,2.866,3.18,164226.684155,103783.00420000001,370546.0,2024-02-18,0,3149,3485706.72435,6818.6968404,27196.9063239,659633.047179,127470.2101114,38724.84428474,0.2,0.8,0.9,85.1,1.2,1.0,105.4,6.8,27.2,0.1,0.7,4.0,5.0
174,MEMEUSDT,2084290,10893039320.911726,6755976418.699124,284959294.0,316173532.0,7693403.728361,8491315.522589,8491315.522589,1932824,10352206214.586376,6420546094.329374,282544155.0,434841727.0,8095877.876956,12665356.455559,12665356.455559,4922789.0,0.027955,0.027141,0.028405,137616.566495,85351.227575,0.0,2024-02-18,0,2940,1738475.585637,15129.4015611,2776.2318870000004,789990.985319,182617.02040944,46023.66589646001,0.2,0.7,0.9,55.9,1.5,0.6,58.8,15.1,2.8,0.1,0.1,4.4,4.7
226,ILVUSDT,231841,790816380.7906799,736577103.9548429,57807.448,58937.235,5423196.73667,5523429.49839,5523429.49839,153173,654416062.2246,609531997.064835,27279.771,30158.468,2657358.07365,2947858.07801,2947858.07801,325.56,95.743,94.46,96.45,31170.09108,29032.245633,136668.0,2024-02-18,0,1109,301468.73176,387.65565599999996,,182007.01130695,64209.663824200004,14840.6595237,0.2,1.9,1.0,174.0,0.5,0.9,85.3,0.4,,0.0,,18.0,8.8
